player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Anthony Chickillo,9645,ED,DEN,10,0,9.3,66.7,7.3,3.0,2.0,0,0,1,33.3,10,39.2,56.7,82.6,59.2,58.5,33.1,0,34,100.0,2,1,0,109.7,2,6,82,1,0,3,0,48,39,8.0,24.0
Christian Covington,9649,DI,CIN,16,1,,,1.8,,,0,0,0,,7,57.0,51.7,87.6,52.5,52.2,42.7,0,,33.3,1,0,0,0.0,0,5,281,2,1,0,0,0,0,0.0,
Rakeem Nunez-Roches,9650,DI,TB,20,0,7.0,100.0,2.3,8.0,8.0,0,0,0,0.0,30,53.2,48.2,49.0,51.4,53.2,67.5,0,8,50.0,1,0,3,100.0,1,8,347,0,1,1,0,8,1,1.0,8.0
Bryce Hager,9657,LB,NYJ,2,4,4.4,91.7,84.8,6.5,5.9,0,0,1,8.3,22,39.2,30.2,76.4,67.4,28.2,45.5,0,31,21.4,3,1,0,149.7,11,78,92,0,7,12,2,125,76,1.8,11.4
Edmond Robinson,9665,LB,ATL,7,0,6.0,50.0,50.0,8.0,4.0,0,0,0,0.0,2,41.4,40.8,78.6,67.5,42.3,27.5,0,19,,0,0,1,83.3,1,10,20,0,0,2,0,19,13,2.4,19.0
Mark Nzeocha,9669,LB,SF,1,0,,,100.0,,,0,0,0,,28,61.1,64.3,65.9,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Darryl Roberts,9680,CB,DET,10,2,10.9,71.4,97.8,8.3,5.9,1,0,4,8.2,11,55.0,54.3,85.2,46.9,52.8,75.1,1,33,8.6,3,3,5,109.6,35,308,315,7,30,49,3,424,99,1.5,12.1
Xavier Williams,9809,DI,CIN,12,0,,,1.4,,,0,0,0,,7,61.5,45.2,44.2,48.3,50.1,68.0,0,,75.0,3,0,2,0.0,0,2,147,1,1,0,0,0,0,0.0,
Neville Hewitt,9836,LB,NYJ,16,8,5.0,77.1,82.9,10.1,7.8,0,0,2,2.9,22,55.2,59.3,88.2,55.9,64.2,66.1,0,54,6.9,4,2,0,99.5,54,576,695,14,46,70,0,556,333,1.0,10.3
Troy Hill,9881,CB,LA,18,6,7.7,67.3,96.7,9.6,6.5,0,1,8,7.9,26,71.9,69.9,67.0,73.1,55.7,41.8,3,58,14.1,10,8,2,81.2,68,682,705,22,55,101,2,697,333,1.1,10.3
Justin Coleman,9892,CB,DET,11,1,6.8,84.4,95.7,7.2,6.0,0,0,1,2.2,11,48.4,47.4,83.7,51.8,45.1,28.0,0,40,19.4,6,1,1,134.0,38,288,301,9,24,45,4,407,197,1.5,10.7
Anthony Harris,9895,S,MIN,16,8,16.0,53.6,97.1,38.4,20.6,0,1,9,32.1,18,63.6,66.2,88.4,47.8,69.7,78.6,0,43,4.3,2,7,0,121.4,15,602,620,6,36,28,4,236,40,0.4,15.7
James Vaughters,9934,ED,CHI,15,0,1.2,80.0,19.7,6.5,5.2,0,0,0,0.0,6,66.5,68.0,58.8,56.8,73.6,67.7,0,12,0.0,0,0,1,87.5,4,26,132,2,2,5,0,25,12,1.0,6.3
Deshazor Everett,9940,S,WAS,9,2,14.4,62.5,98.1,38.8,24.3,1,0,4,50.0,32,59.3,61.9,28.7,52.6,73.3,50.6,0,30,26.3,5,4,3,96.4,5,207,211,1,12,8,0,81,11,0.4,16.2
Dean Marlowe,9966,S,BUF,11,0,9.8,80.0,93.0,14.1,11.3,0,1,0,0.0,4,52.1,53.8,81.5,84.4,51.3,48.6,2,27,0.0,0,0,0,109.2,8,120,129,2,7,10,1,117,33,1.0,14.6
Alex Singleton,9994,LB,PHI,14,3,3.9,79.5,90.2,9.7,7.8,0,0,0,0.0,24,52.0,58.9,60.4,75.6,62.6,57.1,1,25,15.0,6,0,1,113.4,35,360,399,12,31,44,4,274,181,0.8,7.8
Bryce Callahan,10000,CB,DEN,10,2,11.5,53.8,98.0,13.2,7.1,0,0,3,5.8,10,86.7,84.1,85.5,45.6,66.0,72.9,2,19,5.7,2,3,0,46.9,28,386,394,9,31,52,0,199,44,0.5,7.1
De'Vante Bausby,10057,CB,DEN,6,0,10.9,67.6,100.0,7.3,4.9,2,2,5,13.5,10,54.0,51.8,82.5,,38.4,33.0,0,55,12.5,3,4,4,112.1,25,196,196,6,21,37,2,317,109,1.7,12.7
Quinton Dunbar,10073,CB,SEA,6,1,12.5,63.8,98.5,8.5,5.4,0,2,4,8.5,29,44.2,47.7,84.5,52.6,65.7,73.5,1,39,8.3,2,2,2,101.5,30,268,272,3,21,47,3,381,101,1.5,12.7
Curtis Riley,10109,S,MIN,2,0,4.3,100.0,88.1,8.5,8.5,0,0,0,0.0,18,46.9,48.3,74.3,54.2,63.7,46.7,0,20,16.7,1,0,0,158.3,4,37,42,0,5,4,1,50,35,1.5,12.5
Nick Dzubnar,10127,LB,TEN,4,0,7.0,100.0,88.9,4.0,4.0,0,0,0,0.0,31,21.8,25.4,74.3,60.0,60.6,75.0,0,9,,0,0,0,127.1,2,8,9,0,0,2,1,10,2,1.3,5.0
Tyrell Adams,10140,LB,HST,14,14,4.1,83.9,89.6,8.5,7.1,0,1,4,7.1,13,45.2,43.5,84.3,71.4,40.5,59.5,0,45,8.3,5,3,0,130.5,47,414,462,15,41,56,4,538,371,1.4,11.4
T.Y. McGill,10156,DI,PHI,7,0,,,1.8,,,1,0,0,,24,63.0,64.2,0.0,76.1,62.5,72.3,0,,,0,0,3,0.0,0,1,55,1,0,0,0,0,0,0.0,
Efe Obada,10235,ED,CAR,16,0,,,1.4,,,1,0,0,,5,57.9,59.7,38.7,74.4,41.4,45.1,0,,0.0,0,0,3,0.0,0,4,285,7,3,0,0,0,0,0.0,
Erik Harris,10346,S,LV,14,5,13.5,47.4,97.0,44.7,21.2,0,0,6,31.6,23,57.9,57.0,88.3,50.0,54.2,42.5,0,49,17.6,6,6,0,74.5,9,426,439,1,23,19,0,150,41,0.4,16.7
Joey Bosa,10637,ED,LAC,12,0,,,0.6,,,1,0,0,,27,74.8,90.2,1.2,90.5,83.1,63.9,0,,33.3,1,0,9,0.0,0,2,352,10,2,0,0,0,0,0.0,
Jalen Ramsey,10639,CB,LA,17,2,11.4,53.3,98.1,16.4,8.7,1,1,9,12.0,26,77.8,77.3,69.0,77.0,65.5,61.1,1,42,6.8,3,9,6,76.3,40,684,697,5,39,75,3,396,157,0.6,9.9
DeForest Buckner,10641,DI,IND,16,0,,,0.7,,,0,0,0,,14,61.0,89.6,69.1,90.1,71.5,49.5,0,,33.3,4,0,2,0.0,0,4,543,14,8,0,0,0,0,0.0,
Leonard Floyd,10643,ED,LA,18,0,-4.5,100.0,17.5,13.8,13.8,0,0,0,0.0,26,69.9,69.5,68.7,66.0,65.5,50.8,0,9,23.1,3,0,3,79.2,8,116,664,17,10,8,0,16,52,0.1,2.0
Eli Apple,10644,CB,CAR,1,0,9.3,100.0,100.0,6.0,6.0,0,0,0,0.0,5,57.0,55.3,74.3,,53.2,77.7,0,18,0.0,0,0,0,111.1,3,20,20,0,3,3,0,32,4,1.8,10.7
Vernon Hargreaves III,10645,CB,HST,16,6,10.3,73.1,99.8,7.9,5.8,2,0,8,8.6,13,37.3,41.2,87.6,39.8,57.9,55.0,1,73,10.3,7,6,4,117.5,68,557,558,12,55,93,6,837,297,1.6,12.3
Sheldon Rankins,10646,DI,NO,14,0,,,0.7,,,0,0,0,,20,54.8,63.5,55.2,68.4,58.2,37.1,0,,66.7,2,0,2,0.0,0,2,294,2,1,0,0,0,0,0.0,
Karl Joseph,10648,S,CLV,15,3,12.0,74.3,96.7,18.4,13.7,0,1,4,11.4,8,49.1,54.7,84.7,62.4,65.6,59.7,2,46,10.3,4,3,1,121.9,26,503,520,7,32,35,7,354,112,0.7,13.6
Keanu Neal,10651,S,ATL,15,10,5.4,77.6,94.6,12.3,9.5,0,0,1,1.7,2,66.2,68.2,61.0,74.3,67.9,74.3,1,58,9.5,7,1,2,97.9,45,582,615,17,57,58,1,455,268,0.8,10.1
Shaq Lawson,10653,ED,MIA,14,2,7.0,0.0,4.6,,17.0,0,0,0,0.0,17,80.2,70.9,65.1,65.9,66.1,75.8,0,,25.0,2,0,2,39.6,0,17,368,7,4,1,0,0,0,0.0,
William Jackson III,10658,CB,CIN,14,3,14.0,52.2,99.4,14.0,7.3,1,2,11,15.9,7,72.4,71.4,64.8,52.7,64.7,71.8,1,50,5.0,2,5,6,86.4,36,532,535,10,35,69,3,537,169,1.1,14.9
Kenny Clark,10661,DI,GB,15,0,,,0.9,,,0,0,0,,12,64.2,76.1,55.6,70.3,74.1,46.8,0,,20.0,1,0,3,0.0,0,4,428,6,4,0,0,0,0,0.0,
Vernon Butler,10664,DI,BUF,17,0,,,0.3,,,0,0,0,,4,63.4,57.5,86.8,56.4,55.0,76.0,0,,0.0,0,0,0,0.0,0,1,315,1,1,0,0,0,0,0.0,
Emmanuel Ogbah,10666,ED,MIA,16,0,7.5,100.0,0.4,1.0,1.0,0,0,0,0.0,17,54.2,66.4,82.5,64.5,63.7,46.5,0,30,62.5,5,0,1,118.8,2,2,524,10,3,2,0,36,21,18.0,18.0
Jaylon Smith,10668,LB,DAL,16,9,3.8,75.4,88.1,11.7,8.9,1,0,4,7.0,9,64.4,54.2,3.9,64.1,47.1,78.1,1,31,5.0,3,2,8,96.5,43,538,611,19,48,57,1,451,320,0.9,10.5
Myles Jack,10670,LB,JAX,14,7,2.6,80.0,91.1,9.0,7.2,0,0,4,6.7,15,65.0,69.1,5.3,58.0,75.7,77.7,1,30,2.6,1,4,7,104.6,48,461,506,16,30,60,3,406,351,0.9,8.5
Chris Jones,10671,DI,KC,18,0,4.0,0.0,1.3,,7.0,1,0,0,0.0,16,53.8,90.3,14.0,92.8,67.2,26.8,0,,62.5,5,0,9,39.6,0,7,558,9,3,1,0,0,0,0.0,
Xavien Howard,10672,CB,MIA,16,5,13.4,52.2,99.8,11.8,6.2,2,4,11,12.2,17,89.6,87.3,39.9,60.0,70.0,67.5,10,61,9.8,5,10,8,53.0,47,583,584,8,41,90,4,695,294,1.3,14.8
Reggie Ragland,10675,LB,DET,16,3,5.0,75.0,50.9,10.5,7.9,0,0,1,5.0,11,35.7,48.0,89.3,60.3,55.0,72.3,0,30,0.0,0,0,1,119.2,15,168,330,4,7,20,1,182,89,1.2,12.1
Kamalei Correa,10676,ED,JAX,9,0,3.4,60.0,48.5,15.3,9.2,1,0,1,20.0,15,59.0,46.8,46.7,50.5,45.9,38.5,0,21,0.0,0,1,1,82.9,3,49,101,0,1,5,0,37,31,0.8,12.3
Austin Johnson,10677,DI,NYG,16,0,,,1.8,,,0,0,0,,21,69.2,66.9,83.8,60.4,63.0,40.4,0,,0.0,0,0,0,0.0,0,2,109,1,3,0,0,0,0,0.0,
Jihad Ward,10678,ED,BLT,12,0,-10.0,100.0,5.6,10.0,10.0,1,0,1,100.0,3,82.1,65.6,41.5,60.8,62.7,79.8,0,-10,25.0,1,1,2,79.2,1,11,196,6,3,1,0,-10,0,-1.0,-10.0
Jarran Reed,10683,DI,SEA,17,0,15.0,100.0,2.6,7.0,7.0,1,0,0,0.0,29,44.8,56.5,43.9,58.7,63.7,64.5,0,17,33.3,1,0,5,118.8,2,16,621,9,2,2,0,34,4,2.4,17.0
Deion Jones,10686,LB,ATL,16,8,3.8,76.8,87.7,13.2,10.2,0,0,3,5.4,2,70.6,68.7,49.2,75.0,59.3,65.0,2,44,9.1,4,3,2,103.8,43,607,692,14,32,56,4,387,311,0.7,9.0
Mackensie Alexander,10688,CB,CIN,13,3,7.3,70.1,93.8,7.9,5.5,3,1,6,9.0,7,67.2,60.4,57.1,45.9,38.4,58.3,1,32,10.0,4,5,3,87.0,47,391,417,15,33,67,1,445,223,1.2,9.5
Sean Davis,10692,S,PIT,5,0,9.7,66.7,94.4,17.0,11.3,0,0,1,33.3,25,52.8,58.1,77.0,59.5,72.6,85.5,0,12,0.0,0,1,0,88.2,2,34,36,0,5,3,0,22,5,0.6,11.0
Vonn Bell,10695,S,CIN,16,8,9.3,63.6,93.5,15.7,10.0,0,0,4,7.3,7,64.6,71.4,85.5,63.5,78.1,88.9,0,55,5.1,2,4,1,127.5,35,579,619,6,29,55,6,475,208,0.9,13.6
James Bradberry,10696,CB,NYG,15,1,9.9,56.4,99.1,13.8,7.8,0,2,17,21.8,21,79.9,79.8,88.6,50.2,71.9,29.9,3,28,25.0,12,14,3,70.1,44,633,639,6,35,78,3,454,178,0.7,10.3
Kevin Byard,10698,S,TEN,17,8,8.9,72.5,95.8,18.2,13.2,0,2,7,13.7,31,61.5,65.8,64.8,60.9,74.6,90.5,1,35,1.7,1,5,3,107.4,37,704,735,8,49,51,3,409,160,0.6,11.1
Carl Nassib,10699,ED,LV,14,0,5.3,50.0,5.1,7.5,3.8,0,0,0,0.0,23,61.6,66.1,90.1,64.1,58.9,40.9,1,12,25.0,1,0,0,21.9,2,15,292,2,3,4,0,17,5,1.1,8.5
Maliek Collins,10701,DI,LV,12,1,,,0.3,,,0,0,0,,23,57.4,39.2,45.8,57.6,32.2,28.3,0,,40.0,2,0,3,0.0,0,1,321,1,2,0,0,0,0,0.0,
Will Redmond,10702,S,GB,14,3,3.7,70.8,95.5,15.4,10.9,0,1,1,4.2,12,59.0,55.1,36.8,64.8,39.7,29.4,0,52,30.8,8,1,1,127.4,17,276,289,4,15,24,2,222,180,0.9,13.1
Yannick Ngakoue,10703,ED,BLT,17,0,-1.5,100.0,4.6,5.8,5.8,0,0,0,0.0,3,57.9,69.3,90.1,74.5,46.7,30.6,0,17,42.9,3,0,0,101.0,4,23,498,9,4,4,0,33,39,1.4,8.3
Darian Thompson,10705,S,DAL,13,4,8.5,76.2,96.3,16.9,12.9,0,0,0,0.0,9,51.3,47.2,87.2,56.6,39.0,52.6,1,37,4.2,1,0,0,113.4,16,288,299,7,19,21,2,181,44,0.7,11.3
Shilique Calhoun,10709,ED,NE,10,0,2.0,100.0,24.0,11.0,11.0,0,0,0,0.0,19,58.5,50.3,85.0,58.3,41.8,60.2,0,11,20.0,1,0,0,94.4,3,36,150,3,4,3,0,20,14,0.6,6.7
Daryl Worley,10711,CB,LV,9,0,14.1,72.2,97.7,15.0,10.8,0,1,2,11.1,23,42.2,44.8,45.8,64.1,62.9,64.2,0,80,23.1,3,2,3,153.9,13,213,218,1,10,18,3,237,86,1.2,18.2
Jordan Jenkins,10717,ED,NYJ,12,3,1.3,100.0,9.1,9.3,9.3,0,0,0,0.0,22,52.4,69.4,60.5,64.8,74.7,51.1,0,9,44.4,4,0,2,102.8,3,30,331,2,2,3,0,26,22,0.9,8.7
Kendall Fuller,10718,CB,WAS,15,0,11.3,52.7,99.5,14.0,7.4,1,0,10,13.5,32,65.4,66.7,67.2,53.0,70.5,71.2,4,55,7.3,3,9,5,73.8,39,573,576,9,38,74,5,494,150,0.9,12.7
Nick Vigil,10721,LB,LAC,11,0,4.3,81.0,95.0,8.7,7.0,0,0,2,9.5,27,60.5,60.6,79.9,61.4,59.0,77.6,0,23,11.1,2,2,0,106.7,17,152,160,10,16,21,1,122,92,0.8,7.2
Kyler Fackrell,10722,ED,NYG,12,0,3.1,100.0,26.3,6.8,6.8,1,0,0,0.0,21,48.2,57.6,37.2,60.1,66.0,28.9,1,25,20.0,2,0,4,99.7,14,101,384,9,8,14,1,131,87,1.4,9.4
Javon Hargrave,10723,DI,PHI,15,1,8.7,100.0,1.5,1.7,1.7,0,0,0,0.0,24,52.8,61.2,27.8,83.9,48.1,57.3,0,21,50.0,1,0,5,158.3,3,5,344,4,0,3,1,47,21,9.4,15.7
Justin Simmons,10732,S,DEN,16,5,8.0,76.9,98.8,15.8,12.1,0,0,3,5.8,10,79.0,77.4,61.5,63.0,74.0,76.0,5,47,9.1,6,3,1,99.8,40,664,672,18,55,52,7,420,201,0.7,10.5
Joe Schobert,10733,LB,JAX,16,11,5.9,78.9,89.9,9.2,7.3,0,1,1,1.4,15,43.1,54.2,49.4,69.9,65.5,44.7,3,34,15.6,10,1,2,99.3,56,545,606,15,43,71,3,616,379,1.2,11.0
Tavon Young,10738,CB,BLT,2,1,11.0,50.0,87.1,11.0,5.5,0,0,1,25.0,3,57.8,57.4,75.2,51.3,63.6,79.3,0,28,0.0,0,0,1,85.4,2,27,31,0,2,4,0,40,5,1.8,20.0
Eric Murray,10740,S,HST,14,5,7.4,81.4,92.9,8.4,6.8,0,1,3,4.3,13,50.4,53.9,24.2,74.1,64.3,71.9,0,51,4.1,2,2,5,127.4,57,501,539,8,42,70,5,620,339,1.3,10.9
Ryan Smith,10742,CB,TB,2,0,,,100.0,,,0,0,0,,30,63.3,64.1,86.7,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
B.J. Goodson,10743,LB,CLV,16,7,4.1,79.5,92.8,9.1,7.3,0,0,4,5.5,8,66.1,66.0,87.0,58.2,62.8,89.3,2,43,5.0,3,4,0,96.6,58,555,598,15,50,73,2,565,370,1.1,9.7
Nick Kwiatkoski,10747,LB,LV,12,3,4.1,71.4,93.2,12.8,9.2,0,1,3,8.6,23,75.3,67.1,55.5,62.7,54.6,66.7,1,23,8.1,3,3,3,83.8,25,345,370,10,31,35,1,206,117,0.6,8.2
De'Vondre Campbell,10749,LB,ARZ,16,6,4.6,72.4,89.6,10.6,7.7,1,0,5,8.6,1,51.5,49.0,85.7,51.1,48.3,76.4,0,30,12.5,6,3,1,97.7,42,476,531,13,36,58,1,411,281,0.9,9.8
Hassan Ridgeway,10750,DI,PHI,7,0,,,1.5,,,0,0,0,,24,59.9,69.2,81.2,71.3,61.8,55.6,0,,100.0,1,0,0,0.0,0,1,68,1,0,0,0,0,0,0.0,
Juston Burris,10752,S,CAR,13,4,7.2,80.0,94.7,14.4,11.5,0,0,2,5.0,5,59.5,55.3,88.0,67.9,38.8,29.2,1,49,13.2,5,1,0,112.2,32,482,509,10,29,40,2,377,190,0.8,11.8
David Onyemata,10754,DI,NO,17,2,,,0.2,,,0,0,0,,20,72.5,88.8,76.3,81.6,76.5,49.0,1,,33.3,3,0,1,0.0,0,1,429,11,4,0,0,0,0,0.0,
Deon Bush,10758,S,CHI,10,1,3.6,71.4,100.0,13.8,9.9,0,0,1,14.3,6,57.3,57.9,80.7,,60.7,28.7,1,48,33.3,1,1,0,74.1,5,76,76,0,1,7,0,110,88,1.6,22.0
Blake Martinez,10765,LB,NYG,16,12,5.0,74.6,87.9,11.8,8.8,1,0,3,4.8,21,73.9,75.9,87.3,54.7,75.2,81.9,1,20,7.1,5,3,2,82.6,47,573,652,23,53,63,0,377,148,0.7,8.0
Rashard Robinson,10767,CB,DAL,4,2,8.2,76.9,100.0,9.2,7.1,0,0,0,0.0,9,55.9,60.3,83.1,,73.6,73.5,0,20,0.0,0,0,1,134.9,10,97,97,2,9,13,2,91,18,1.0,9.1
Dean Lowry,10771,DI,GB,18,1,,,1.6,,,0,0,0,,12,59.3,60.0,77.8,60.3,57.9,79.9,0,,50.0,1,0,1,0.0,0,6,365,3,0,0,0,0,0,0.0,
Matthew Judon,10780,ED,BLT,16,5,7.3,87.5,24.1,14.9,13.0,2,0,0,0.0,3,73.0,66.0,0.0,67.0,66.7,58.7,0,21,4.8,1,0,8,108.3,7,107,444,13,15,8,0,80,25,0.8,11.4
Quinton Jefferson,10781,DI,BUF,19,1,,,0.5,,,2,0,0,,4,64.9,59.1,29.7,67.9,50.5,55.2,0,,20.0,1,0,5,0.0,0,2,422,4,3,0,0,0,0,0.0,
LeShaun Sims,10791,CB,CIN,12,4,10.9,80.0,99.4,6.6,5.3,0,0,3,4.6,7,40.1,43.0,84.9,57.6,55.6,51.2,1,43,11.1,5,3,3,139.6,52,356,358,3,36,65,9,621,191,1.8,11.9
Marqui Christian,10801,S,CHI,1,0,,,100.0,,,0,0,0,,6,60.0,60.0,62.9,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
DeAndre Houston-Carson,10819,S,CHI,13,1,7.1,60.0,100.0,13.5,8.1,0,0,2,20.0,6,88.9,89.9,85.1,,68.4,55.4,1,15,12.5,1,2,0,36.7,6,84,84,4,6,10,0,58,28,0.7,9.7
Anthony Brown,10823,CB,DAL,10,1,10.1,76.1,99.0,7.9,6.0,2,0,1,2.2,9,48.3,54.6,85.3,74.2,74.5,59.2,2,51,9.7,3,1,3,108.2,35,301,304,3,27,46,3,432,173,1.6,12.3
Blake Countess,10830,S,PHI,1,0,-2.0,100.0,100.0,6.0,6.0,0,0,0,0.0,24,52.1,49.3,71.1,,,81.8,0,10,0.0,0,0,0,108.3,1,6,6,0,3,1,0,10,12,1.7,10.0
Kamu Grugier-Hill,10842,LB,MIA,10,1,2.8,88.2,75.0,7.4,6.5,1,0,0,0.0,17,50.0,50.4,28.9,73.1,45.1,51.2,0,26,20.0,4,0,3,121.8,15,114,152,2,15,17,1,145,102,1.3,9.7
Kavon Frazier,10846,S,MIA,4,1,8.0,100.0,73.3,21.0,21.0,0,0,0,0.0,17,66.4,68.8,79.3,59.9,64.7,77.6,0,8,0.0,0,0,0,100.0,1,22,30,0,1,1,0,8,0,0.4,8.0
Elandon Roberts,10848,LB,MIA,13,3,7.0,79.2,80.5,6.9,5.5,0,0,0,0.0,17,26.7,29.3,84.4,67.3,55.0,36.8,0,41,30.0,6,0,0,125.0,19,140,174,3,11,24,1,256,164,2.0,13.5
Kevon Seymour,10852,CB,PHI,2,2,27.8,50.0,100.0,30.0,15.0,0,0,0,0.0,24,58.1,55.8,0.0,,64.0,80.3,0,37,0.0,0,0,1,135.4,2,61,61,1,5,4,1,68,0,1.1,34.0
Will Parks,10853,CB,DEN,10,3,6.6,71.4,93.7,9.8,7.0,0,0,0,0.0,10,52.5,57.5,82.8,59.2,77.3,62.4,0,32,15.4,4,0,0,110.3,20,209,223,9,19,28,1,247,110,1.3,12.4
Stephen Weatherly,10861,ED,CAR,9,0,10.0,100.0,2.8,3.0,3.0,0,0,1,50.0,5,59.2,53.7,88.3,54.1,52.2,30.0,0,22,0.0,0,0,0,118.8,2,6,212,1,3,2,0,33,13,5.5,16.5
Jalen Mills,10867,S,PHI,15,5,9.1,61.2,95.5,17.9,10.9,0,0,3,6.1,24,66.9,68.9,85.3,68.3,67.2,56.1,1,55,8.6,3,2,3,90.0,30,569,596,7,27,49,2,374,188,0.7,12.5
Jayron Kearse,10878,S,DET,11,2,4.8,65.6,91.2,12.5,8.2,0,0,2,6.3,11,58.7,55.7,27.0,54.4,56.1,73.3,0,16,4.0,1,2,4,96.2,21,280,307,5,22,32,2,143,85,0.5,6.8
Clayton Fejedelem,10879,S,MIA,3,0,43.0,100.0,55.6,5.0,5.0,0,0,0,0.0,17,32.9,36.5,73.7,65.4,61.5,77.2,0,44,,0,0,0,158.3,1,5,9,0,0,1,1,44,1,8.8,44.0
Tyler Matakevich,10880,LB,BUF,6,0,5.0,75.0,77.1,5.8,4.4,0,1,2,25.0,4,80.0,73.4,75.9,55.7,57.0,62.2,0,10,0.0,0,2,0,90.6,6,37,48,0,7,8,0,50,25,1.4,8.3
Joe Walker,10885,LB,SF,2,0,18.0,100.0,100.0,8.0,8.0,0,0,0,0.0,28,48.6,66.4,72.3,,81.1,77.0,0,22,,0,0,0,118.8,1,8,8,0,0,1,0,22,4,2.8,22.0
Mike Hilton,10898,CB,PIT,13,5,9.5,70.0,80.9,8.1,5.6,0,0,4,8.0,25,62.0,63.7,51.2,76.7,53.9,28.2,3,40,21.6,8,3,2,82.9,35,296,366,15,24,50,2,410,249,1.5,11.7
Jarrod Wilson,10902,S,JAX,12,6,7.8,76.2,97.3,25.1,19.1,1,2,2,9.5,15,64.7,64.7,34.8,66.1,64.9,69.7,1,28,9.7,3,2,3,94.7,16,427,439,7,22,21,1,167,75,0.4,10.4
Matthias Farley,10953,S,NYJ,5,3,14.8,20.0,86.2,55.5,11.1,0,0,2,20.0,22,60.5,57.4,89.4,74.6,41.1,29.6,0,10,0.0,0,2,0,79.2,2,119,138,0,2,10,2,13,11,0.1,6.5
Trevor Williams,11004,CB,PHI,2,0,16.5,50.0,100.0,12.5,6.3,0,0,2,50.0,24,65.1,65.4,75.4,,61.4,78.0,0,11,0.0,0,1,0,99.0,2,26,26,0,3,4,1,15,3,0.6,7.5
Jared Norris,11011,LB,WAS,1,0,9.5,50.0,100.0,4.0,2.0,0,0,0,0.0,32,42.9,42.4,67.3,,62.2,,0,11,,0,0,0,66.7,1,4,4,0,0,2,0,11,2,2.8,11.0
Kalif Raymond,11028,WR,TEN,1,0,,,100.0,,,0,0,0,,31,71.0,72.0,60.0,,60.0,71.4,0,,0.0,0,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,
Sharrod Neasman,11050,S,ATL,11,2,14.3,71.4,98.4,35.6,25.4,0,0,0,0.0,2,59.4,63.4,84.9,90.1,63.4,68.0,0,19,0.0,0,0,0,100.9,5,185,188,2,10,7,0,66,29,0.4,13.2
Brian Poole,11052,CB,NYJ,9,1,7.6,67.5,90.6,9.8,6.6,0,1,5,12.5,22,79.5,77.1,83.2,49.7,69.8,83.6,2,18,3.0,1,3,0,64.7,27,279,308,7,31,40,0,261,137,1.0,9.7
Trevon Coley,11093,DI,NYJ,6,0,,,3.3,,,0,0,0,,22,61.2,51.2,51.2,58.7,48.2,57.2,0,,0.0,0,0,1,0.0,0,4,121,2,2,0,0,0,0,0.0,
Charles Washington,11137,S,ARZ,3,0,6.5,50.0,95.5,20.0,10.0,0,1,1,50.0,1,82.0,89.0,73.8,57.2,73.7,79.0,0,3,0.0,0,1,0,56.3,1,21,22,1,2,2,0,3,2,0.2,3.0
Brennan Scarlett,11169,LB,HST,10,0,-0.6,71.4,40.7,8.8,6.3,0,0,0,0.0,13,70.7,55.7,84.3,55.8,48.3,47.2,0,13,16.7,1,0,0,117.9,5,48,118,2,5,7,1,28,25,0.6,5.6
Cory Littleton,11190,LB,LV,14,6,2.8,74.7,92.6,8.1,6.0,1,0,2,2.7,23,48.5,46.3,84.1,50.5,45.5,49.3,0,59,15.2,7,0,2,100.5,56,479,517,13,33,75,1,571,473,1.3,10.2
Jonathan Jones,11217,CB,NE,16,8,8.1,70.9,97.8,6.9,4.9,0,1,9,10.5,19,80.8,80.7,85.7,57.4,71.8,66.9,2,35,10.2,6,3,1,99.4,61,443,453,14,45,86,5,589,372,1.4,9.7
Cre'Von LeBlanc,11218,CB,PHI,9,1,7.3,82.1,92.4,6.3,5.2,1,0,2,7.1,24,43.3,47.7,15.1,92.3,46.9,28.4,0,39,22.7,5,2,3,113.1,23,157,170,7,16,28,1,232,90,1.6,10.1
Ken Crawley,11224,CB,NO,4,0,44.0,0.0,100.0,,6.0,0,0,0,0.0,20,84.9,84.2,73.1,,64.2,72.5,1,,,0,0,0,0.0,0,7,7,0,0,1,0,0,0,0.0,
Andrew Adams,11240,S,TB,6,0,19.0,100.0,90.2,21.0,21.0,0,0,1,50.0,30,52.4,52.3,79.7,54.4,63.2,80.8,0,46,0.0,0,0,0,118.8,2,46,51,0,2,2,0,53,15,1.3,26.5
Romeo Okwara,11250,ED,DET,16,1,4.0,100.0,6.2,8.3,8.3,0,0,0,0.0,11,55.9,68.8,55.7,84.5,45.0,28.7,0,12,55.6,5,0,4,106.9,3,28,452,12,3,3,0,29,17,1.2,9.7
