player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Terence Garvin,8515,LB,SEA,7,3,4.0,0,0,29,62.5,58.4,82.7,69.3,51.3,48.7,18.8,3,0,111,112,6.3,7,10
Demetrius Harris,8524,TE,KC,1,0,,0,0,16,,60.0,60.0,,60.0,,,0,4,1,1,0.0,0,0
Ifeanyi Momah,8557,TE,ARZ,1,0,,0,0,1,,60.0,60.1,,60.0,,,0,0,1,1,0.0,0,0
Jadeveon Clowney,8636,ED,HST,16,7,0.8,0,0,13,58.7,75.4,0.0,74.7,81.1,56.4,12.5,6,12,337,348,8.3,28,35
Khalil Mack,8640,ED,OAK,16,8,2.6,0,0,23,44.6,90.1,46.8,88.3,89.5,59.8,9.2,6,7,357,372,11.2,40,51
Anthony Barr,8644,LB,MIN,18,9,2.3,1,0,18,59.6,63.8,19.6,82.9,61.8,71.6,5.3,2,4,374,383,5.1,19,27
Aaron Donald,8648,DI,LA,15,5,1.7,1,0,26,66.7,94.4,60.6,94.2,87.5,60.0,5.7,2,4,291,297,7.9,23,28
Kyle Fuller,8649,CB,CHI,16,3,5.6,0,0,6,79.0,77.0,66.9,,63.6,29.9,28.6,8,2,398,414,2.3,9,17
Ryan Shazier,8650,LB,PIT,12,7,3.1,0,2,25,86.2,82.2,60.2,67.0,68.7,44.1,19.1,9,1,245,254,6.9,17,31
C.J. Mosley,8652,LB,BLT,16,23,3.1,1,1,3,78.6,72.2,47.0,64.2,61.5,82.1,6.7,6,3,399,411,9.3,37,60
Ha Ha Clinton-Dix,8656,S,GB,16,6,8.3,0,0,12,69.2,71.5,71.3,61.9,74.6,66.6,0.0,0,2,441,450,2.3,10,25
Dee Ford,8658,ED,KC,6,0,3.5,0,0,16,70.7,59.4,40.5,54.5,64.7,68.5,11.1,1,2,107,110,4.7,5,8
Darqueze Dennard,8659,CB,CIN,16,4,6.6,0,0,7,72.4,74.9,87.6,56.0,79.9,82.6,0.0,0,2,310,317,3.2,10,21
Jason Verrett,8660,CB,LAC,1,0,5.0,0,0,27,53.4,46.9,77.2,,34.1,27.1,50.0,1,0,27,28,0.0,0,1
Marcus Smith,8661,ED,SEA,11,2,3.5,0,0,29,73.1,59.6,87.9,49.7,66.0,51.5,20.0,2,0,86,87,4.7,4,6
Deone Bucannon,8662,LB,ARZ,12,8,4.4,1,0,1,44.2,47.8,59.2,61.9,55.0,66.8,16.3,7,3,249,259,6.4,16,28
Jimmie Ward,8665,S,SF,7,1,12.8,0,0,28,51.5,54.2,36.7,80.8,65.5,68.7,17.6,3,2,179,182,1.1,2,13
Bradley Roby,8666,CB,DEN,16,1,5.1,1,0,10,77.5,78.3,88.0,84.7,67.4,75.6,18.2,2,5,225,232,1.3,3,8
Demarcus Lawrence,8669,ED,DAL,16,14,1.8,1,0,9,65.9,91.6,21.2,92.0,80.6,61.6,14.3,6,8,224,233,7.1,16,22
Kyle Van Noy,8675,LB,NE,16,16,3.7,0,0,19,60.1,58.5,90.6,57.6,55.3,61.1,12.9,8,1,309,317,5.8,18,38
Lamarcus Joyner,8676,S,LA,13,6,9.8,0,0,26,91.2,90.9,58.1,51.4,78.3,89.6,13.3,4,1,276,281,2.5,7,20
Stephon Tuitt,8681,DI,PIT,13,4,0.4,0,0,25,67.0,80.5,77.4,74.3,71.8,58.1,10.7,3,1,246,251,6.5,16,21
Timmy Jernigan,8683,DI,PHI,18,9,1.7,0,0,24,64.0,70.0,25.9,62.1,77.2,76.7,0.0,0,5,205,209,6.3,13,15
Jeremiah Attaochu,8685,ED,LAC,3,0,19.5,0,0,27,76.5,69.2,82.4,54.3,66.1,75.8,0.0,0,0,11,11,9.1,1,2
Kony Ealy,8695,ED,NYJ,15,2,1.8,0,0,22,62.1,65.4,90.2,66.3,53.0,30.0,21.4,3,0,135,142,5.9,8,9
Jarvis Landry,8698,WR,MIA,2,0,,2,0,17,,60.1,60.0,,60.0,,,0,7,2,2,0.0,0,0
Christian Kirksey,8706,LB,CLV,16,11,3.3,0,0,8,59.9,62.0,68.9,56.7,65.2,74.6,5.2,3,3,445,460,7.0,31,44
Preston Brown,8708,LB,BUF,17,25,3.2,0,0,4,55.3,60.1,89.4,52.9,65.8,89.7,5.0,4,1,463,472,7.1,33,51
Jay Bromley,8709,DI,NYG,16,5,2.9,0,0,21,52.6,64.5,86.4,58.8,66.4,61.6,13.3,2,0,167,174,4.2,7,8
Terrence Brooks,8714,S,NYJ,3,0,14.0,0,0,22,79.7,82.9,82.9,68.9,56.9,70.6,0.0,0,0,6,6,0.0,0,1
Dexter McDougle,8715,CB,NO,3,0,,0,0,20,57.3,57.8,76.3,57.3,61.2,74.6,100.0,1,0,10,10,0.0,0,0
Kareem Martin,8719,ED,ARZ,15,2,0.7,0,0,1,88.5,73.2,59.6,67.2,65.1,82.4,0.0,0,2,177,186,7.3,13,15
Khyri Thornton,8720,DI,NYG,4,0,1.0,0,0,21,,39.3,79.5,50.0,40.4,35.7,20.0,1,0,28,29,10.7,3,4
Phillip Gaines,8722,CB,KC,10,2,3.8,4,0,16,40.8,42.6,39.9,,62.1,67.0,22.2,2,8,120,125,2.5,3,5
Will Clarke,8723,ED,TB,15,0,2.8,0,0,30,,63.4,88.4,57.3,64.2,53.3,0.0,0,0,141,144,5.0,7,10
Jaylen Watkins,8736,CB,PHI,8,0,7.2,0,0,24,60.0,57.2,82.2,,45.7,49.6,28.6,2,0,48,49,6.3,3,5
Bashaud Breeland,8737,CB,WAS,15,2,6.5,5,0,32,72.0,68.8,40.6,58.7,55.6,41.3,23.5,4,13,329,335,1.5,5,11
Justin Ellis,8742,DI,OAK,16,12,2.9,0,0,23,46.7,79.9,87.7,55.6,85.6,59.3,4.8,2,0,261,270,8.0,21,28
Cassius Marsh,8743,ED,SF,14,5,3.1,1,0,28,35.7,58.4,42.6,64.9,64.6,32.3,0.0,0,3,111,113,9.0,10,15
Ross Cockrell,8744,CB,NYG,14,6,5.5,1,0,21,74.1,71.1,86.1,49.2,56.6,51.2,20.0,5,5,266,278,2.6,7,14
Maurice Alexander,8745,S,LA,4,3,3.7,0,0,26,47.8,49.7,78.5,75.7,55.8,42.9,23.1,3,0,102,105,4.9,5,7
DaQuan Jones,8747,DI,TEN,12,3,1.6,0,0,31,60.3,72.4,86.8,58.6,76.3,53.1,7.7,2,0,165,168,10.3,17,21
Andre Williams,8748,HB,LAC,1,0,,0,0,27,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Aaron Colvin,8749,CB,JAX,19,3,5.3,1,0,15,74.4,69.8,63.6,54.7,47.7,64.4,15.4,2,2,232,233,2.2,5,8
Keith McGill,8751,S,OAK,9,0,-2.0,0,0,23,72.8,74.7,78.0,56.2,70.9,77.6,0.0,0,0,16,17,6.3,1,1
Anthony Hitchens,8754,LB,DAL,12,10,3.1,0,1,9,68.0,73.0,51.3,53.0,76.7,75.1,1.9,1,1,221,224,13.6,30,41
Walt Aikens,8760,S,MIA,3,0,,0,0,17,57.0,45.7,0.0,,60.0,75.4,,0,1,3,4,0.0,0,0
Pierre Desir,8762,CB,IND,8,0,6.8,1,0,14,59.1,59.8,0.0,72.7,71.0,83.7,16.7,1,3,122,126,0.8,1,5
Tre Boston,8763,S,LAC,16,10,14.0,0,0,27,89.0,80.6,43.6,51.3,64.0,81.6,13.2,5,2,399,408,0.5,2,23
Dontae Johnson,8764,CB,SF,16,5,3.6,3,0,28,48.9,50.3,48.5,59.1,59.9,63.8,20.0,5,12,423,432,1.9,8,15
Kevin Pierre-Louis,8767,LB,KC,13,9,4.6,0,1,16,53.6,50.7,81.4,61.6,49.5,78.4,3.7,1,0,107,110,7.5,8,17
Nevin Lawson,8768,CB,DET,15,2,5.7,0,0,11,51.9,58.0,84.8,85.0,73.5,62.9,6.3,1,5,204,209,2.0,4,13
Brent Urban,8769,DI,BLT,3,0,2.0,0,0,3,,64.5,81.6,58.4,66.3,70.7,0.0,0,1,38,40,7.9,3,4
Telvin Smith Sr.,8779,LB,JAX,17,13,3.2,0,0,15,77.1,81.9,28.5,57.3,88.1,42.2,12.3,10,4,396,401,10.4,41,58
Ricardo Allen,8782,S,ATL,17,8,13.0,1,1,2,71.1,72.1,44.2,60.0,79.5,64.7,6.5,2,5,372,386,0.5,2,21
Aaron Lynch,8785,ED,SF,7,1,1.8,0,0,28,59.5,68.1,0.0,68.9,79.8,44.6,12.5,1,4,54,56,7.4,4,6
Avery Williamson,8786,LB,TEN,18,29,3.6,0,1,31,60.6,80.2,84.4,60.8,90.4,71.1,5.1,4,0,343,350,8.2,28,45
Nat Berhe,8787,S,NYG,5,0,,0,0,21,38.4,37.9,75.3,78.3,38.2,29.0,100.0,2,0,14,14,0.0,0,0
Jeremiah George,8789,LB,IND,10,1,4.8,0,0,14,65.7,63.3,10.8,51.5,68.2,62.0,0.0,0,1,44,46,4.5,2,4
Caraun Reid,8793,DI,IND,1,0,,0,0,14,,66.1,75.0,62.3,63.4,,,0,0,8,8,0.0,0,0
Chris Smith,8794,ED,CIN,14,2,2.8,0,1,7,81.7,63.7,54.7,58.3,61.9,72.1,12.5,2,2,104,106,7.7,8,12
Ed Stinson,8795,DI,NYJ,4,2,,0,0,22,,49.2,78.4,49.5,53.7,28.7,33.3,1,0,24,26,0.0,0,0
Keith Reaser,8805,CB,KC,1,0,6.0,0,0,16,55.7,53.3,76.0,,47.7,35.2,33.3,1,0,16,16,0.0,0,2
Devon Kennard,8809,ED,NYG,15,5,3.7,0,0,21,68.1,68.9,89.0,56.4,70.8,63.3,8.0,2,0,218,223,5.5,12,18
Kenneth Acker,8815,CB,KC,10,2,9.6,0,0,16,57.1,60.2,81.8,,70.4,75.3,12.5,1,2,78,79,2.6,2,5
Antone Exum Jr.,8817,S,SF,1,0,11.0,0,0,28,49.7,45.8,74.8,,57.0,80.1,0.0,0,0,12,12,0.0,0,1
E.J. Gaines,8823,CB,BUF,12,4,7.4,1,1,4,80.6,80.0,88.3,53.0,68.5,70.3,15.4,2,3,280,285,1.1,3,7
Brandon Dixon,8830,CB,NYG,5,3,4.6,2,0,21,47.7,46.7,0.0,54.7,60.8,42.6,11.1,1,2,101,105,1.0,1,5
Marquis Flowers,8846,LB,NE,12,1,4.0,0,0,19,66.9,55.7,86.9,47.3,47.3,72.5,13.3,2,0,77,78,9.1,7,12
Dan McCullers,8849,DI,PIT,4,0,,0,0,25,60.0,76.3,73.0,66.7,68.0,69.6,,0,0,8,8,0.0,0,0
Andre Hal,8850,S,HST,16,9,6.8,0,1,13,64.4,69.6,82.8,57.7,77.3,62.6,9.8,4,0,364,376,2.7,10,28
Michael Campanaro,8852,WR,BLT,1,0,,0,0,3,,47.5,60.0,,51.8,28.1,100.0,1,0,1,1,0.0,0,0
T.J. Carrie,8853,CB,OAK,16,7,4.6,1,0,23,75.0,74.5,87.0,60.7,66.4,80.8,14.8,4,2,399,416,2.0,8,16
Shamar Stephen,8854,DI,MIN,16,2,2.7,0,0,18,62.3,67.9,69.3,56.9,69.9,64.8,4.8,1,1,191,195,6.3,12,18
Beau Allen,8858,DI,PHI,18,4,1.7,0,0,24,55.8,63.6,71.0,60.8,65.5,65.5,4.5,1,1,171,173,9.4,16,17
Trevor Reilly,8867,LB,NE,5,1,1.8,0,0,19,68.2,68.9,78.7,54.5,66.7,77.2,14.3,1,0,36,37,8.3,3,5
Terrence Fede,8868,ED,MIA,14,4,2.0,1,0,17,80.5,60.0,56.5,58.6,54.3,76.2,0.0,0,1,96,99,5.2,5,6
Shelby Harris,8869,DI,DEN,16,10,3.1,0,0,10,,76.3,87.4,60.3,79.5,58.3,8.3,3,0,216,220,6.5,14,23
Corey Nelson,8876,LB,DEN,5,0,4.5,0,0,10,60.9,63.4,75.9,52.2,68.8,77.8,0.0,0,0,14,14,7.1,1,2
Terrance Mitchell,8888,CB,KC,13,3,7.1,2,0,16,61.1,63.6,59.7,,75.4,72.6,0.0,0,8,247,254,1.2,3,11
Howard Jones,8909,ED,CHI,4,0,7.0,0,0,6,,63.4,75.6,60.2,63.6,75.2,0.0,0,0,10,10,20.0,2,2
Dewey McDonald,8913,LB,SEA,1,0,,0,0,29,,60.0,67.9,,60.0,,,0,0,3,3,0.0,0,0
Bennie Fowler,8914,WR,DEN,1,0,,1,0,10,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
Brock Coyle,8929,LB,SF,15,10,3.3,0,0,28,50.7,51.8,84.0,57.9,54.5,55.5,10.0,4,0,297,305,5.7,17,26
Kerry Wynn,8938,ED,NYG,15,3,1.4,0,0,21,51.0,56.5,87.0,49.2,65.1,77.4,0.0,0,0,115,118,6.1,7,9
Jamie Meder,8940,DI,CLV,10,4,1.2,0,0,8,56.3,62.9,20.2,55.7,74.0,74.7,0.0,0,2,81,86,9.9,8,9
Ethan Westbrooks,8976,DI,LA,16,6,0.9,0,0,26,60.0,64.9,68.1,66.9,60.5,76.0,0.0,0,1,175,176,6.9,12,15
Denico Autry,8982,DI,OAK,16,7,1.5,0,0,23,71.7,67.3,29.2,62.8,69.6,72.2,4.5,1,5,204,212,5.4,11,14
Robert Nelson,8989,CB,NYJ,2,1,,0,0,22,44.6,48.4,75.5,,67.9,80.5,0.0,0,0,15,16,0.0,0,0
Shaquil Barrett,9000,ED,DEN,16,5,1.5,2,0,10,61.3,82.6,66.6,79.4,78.7,74.2,3.6,1,2,257,264,7.8,20,22
Josh Mauro,9003,DI,ARZ,12,6,2.7,1,0,1,,50.5,32.0,53.3,55.9,65.2,4.3,1,3,165,171,6.1,10,16
Todd Davis,9007,LB,DEN,14,15,3.4,0,0,10,51.1,65.3,0.0,59.7,83.2,79.8,3.6,2,5,256,264,9.0,23,38
Kasim Edebali,9011,ED,NO,11,0,5.0,0,0,20,36.1,49.9,82.2,61.9,49.0,70.5,66.7,2,0,47,47,0.0,0,1
Christian Jones,9020,LB,CHI,15,10,4.7,0,0,6,52.9,55.8,33.2,59.1,62.8,81.2,2.3,1,2,252,261,6.3,16,32
Robert Thomas,9022,DI,NYG,14,6,1.8,0,0,21,55.0,60.9,84.6,55.2,64.8,47.5,11.8,2,0,92,93,6.5,6,9
Tenny Palepoi,9028,ED,LAC,15,4,1.6,0,0,27,60.5,62.1,64.1,51.8,70.5,57.7,8.3,2,1,110,112,13.6,15,18
Senorise Perry,9035,HB,MIA,2,0,,0,0,17,,60.1,60.0,,60.0,,,0,0,2,2,0.0,0,0
Malcolm Butler,9040,CB,NE,18,3,5.2,3,0,19,69.7,71.5,71.5,90.9,66.4,75.7,19.0,4,7,394,405,1.8,7,14
Chris McCain,9063,ED,LAC,15,1,1.2,1,0,27,73.3,65.4,61.9,59.9,66.6,71.2,9.1,1,1,72,74,9.7,7,9
Adarius Taylor,9074,LB,TB,9,5,1.7,0,0,30,55.6,58.8,81.4,67.4,60.0,56.0,6.7,1,1,114,119,6.1,7,9
Anthony Johnson,9109,DI,IND,1,0,0.0,0,0,14,,75.1,69.8,56.1,68.3,67.3,0.0,0,0,2,2,50.0,1,1
Marcus Williams,9115,CB,HST,11,0,8.0,0,0,13,56.4,56.5,85.8,,53.1,63.1,0.0,0,2,52,54,0.0,0,1
Tyler Patmon,9135,CB,JAX,8,0,1.0,0,0,15,69.2,73.8,78.2,,82.3,49.0,0.0,0,0,27,27,7.4,2,2
DeAndre Coleman,9157,DI,BUF,6,1,1.2,1,0,4,60.0,43.5,37.3,51.7,47.3,72.1,14.3,1,1,69,71,5.8,4,5
Adrian Phillips,9177,S,LAC,15,6,5.6,2,0,27,68.0,63.3,84.5,53.6,52.4,59.0,11.5,3,2,156,157,4.5,7,17
Zach Kerr,9195,DI,DEN,11,8,1.4,0,0,10,,76.5,33.7,67.3,78.9,76.1,5.3,1,2,121,124,7.4,9,10
Damien Williams,9205,HB,MIA,1,0,,0,0,17,,61.4,60.1,,60.0,,,0,1,1,1,0.0,0,0
John Fullington,9218,T,NO,1,0,,0,0,20,,60.0,65.7,,60.0,,,0,0,0,1,,0,0
C.J. Goodwin,9243,CB,ARZ,4,0,,0,0,1,39.3,37.7,0.0,,62.4,78.7,,0,2,14,14,0.0,0,0
Daniel Sorensen,9253,S,KC,16,11,6.8,0,0,16,71.8,60.5,31.6,70.1,37.4,48.0,19.0,11,3,392,400,3.1,12,36
Brandon Dunn,9262,DI,HST,16,5,1.5,0,0,13,51.1,63.3,54.5,56.9,68.0,77.2,0.0,0,2,227,232,5.3,12,15
Joe Thomas,9272,LB,GB,5,1,2.3,0,0,12,47.9,58.0,78.0,57.7,70.0,47.1,0.0,0,0,48,49,10.4,5,7
Garrison Smith,9310,DI,SEA,8,2,4.4,0,0,29,,53.7,33.5,65.1,51.2,72.6,0.0,0,1,58,58,5.2,3,7
Mike Pennel,9316,DI,NYJ,16,5,1.8,0,0,22,57.2,61.4,21.6,58.1,67.7,51.9,3.7,1,4,175,185,9.7,17,21
K'Waun Williams,9332,CB,SF,14,1,4.5,0,2,28,73.8,75.3,85.8,68.9,70.9,59.5,20.0,3,1,200,204,2.5,5,11
Dante Fowler Jr.,9436,ED,JAX,19,2,2.3,2,0,15,59.3,56.5,5.2,66.3,51.7,59.5,15.4,2,9,113,114,6.2,7,9
Leonard Williams,9439,DI,NYJ,16,14,1.4,0,0,22,72.8,75.3,62.8,66.7,71.9,46.9,10.4,5,3,352,368,6.8,24,29
Vic Beasley Jr.,9441,ED,ATL,16,3,0.6,1,0,2,65.0,59.2,41.1,53.6,72.7,42.4,16.7,4,4,156,160,9.0,14,17
Trae Waynes,9444,CB,MIN,18,1,5.2,2,0,18,61.8,66.3,87.2,63.6,79.6,73.2,10.5,2,4,369,377,4.1,15,16
Danny Shelton,9445,DI,CLV,14,6,1.7,0,0,8,52.9,69.6,69.7,53.3,78.7,31.7,14.6,6,1,263,271,9.5,25,29
Kevin Johnson,9449,CB,HST,12,5,9.9,0,0,13,34.0,38.6,86.5,53.2,59.7,48.1,18.8,3,8,236,246,1.7,4,8
Arik Armstead,9450,ED,SF,6,1,-0.6,1,0,28,60.8,70.1,49.1,70.6,66.0,63.0,16.7,2,2,140,142,5.7,8,9
Marcus Peters,9451,CB,KC,15,6,2.6,1,1,16,81.7,81.3,0.0,60.0,86.3,81.9,7.1,1,10,400,409,1.5,6,7
Bud Dupree,9455,ED,PIT,16,11,1.1,3,0,25,55.6,55.4,51.4,60.8,53.5,41.8,12.5,5,4,332,341,6.3,21,24
Shane Ray,9456,ED,DEN,8,9,2.4,0,0,10,47.0,52.6,9.9,62.6,57.0,50.6,5.9,1,4,150,154,2.0,3,7
Shaq Thompson,9458,LB,CAR,15,7,2.4,1,0,5,47.9,63.6,65.7,74.9,79.9,73.0,11.8,4,2,281,290,5.7,16,23
Byron Jones,9460,S,DAL,16,4,11.6,2,0,9,68.8,65.3,8.8,63.3,62.1,73.2,14.7,5,5,327,336,2.4,8,25
Damarious Randall,9463,CB,GB,14,4,2.8,0,0,12,58.1,62.7,59.6,44.9,84.6,54.3,14.3,3,1,274,279,3.3,9,14
Stephone Anthony,9464,LB,MIA,6,0,,0,0,17,74.4,56.2,0.0,58.2,25.3,50.9,100.0,1,1,18,20,0.0,0,0
Malcom Brown,9465,DI,NE,16,17,2.2,0,0,19,69.8,79.0,53.6,58.5,85.1,64.5,3.4,2,3,313,321,11.2,35,40
Landon Collins,9466,S,NYG,15,15,3.7,0,0,21,81.6,82.3,65.7,72.5,77.3,78.4,12.3,7,1,360,374,5.6,20,35
Mario Edwards Jr.,9468,DI,OAK,14,3,2.3,0,0,23,58.6,61.1,56.5,54.6,68.8,70.0,4.3,1,2,189,199,9.5,18,19
Preston Smith,9471,ED,WAS,16,4,1.8,1,0,32,57.8,63.7,52.7,68.1,59.5,54.0,14.8,4,4,307,314,4.6,14,19
Eddie Goldman,9472,DI,CHI,15,11,2.9,0,0,6,63.7,65.2,63.1,60.9,64.9,68.6,4.3,2,2,275,285,7.6,21,34
Benardrick McKinney,9476,LB,HST,16,14,3.7,0,1,13,58.5,69.0,52.0,53.0,83.8,80.2,4.5,3,3,376,387,7.7,29,50
Hau'oli Kikaha,9477,ED,NO,11,0,2.0,0,0,20,84.6,67.8,86.8,55.5,70.3,77.2,0.0,0,0,46,48,6.5,3,5
Eric Kendricks,9478,LB,MIN,18,20,3.9,0,0,18,69.4,67.0,71.2,54.4,63.0,54.5,12.2,9,2,393,402,7.1,28,45
Jaquiski Tartt,9479,S,SF,9,7,4.3,0,0,28,81.2,78.6,58.1,70.7,67.0,63.8,10.0,3,1,254,259,4.7,12,20
Eric Rowe,9480,CB,NE,11,1,7.0,0,0,19,56.8,54.9,84.8,48.7,44.1,63.1,0.0,0,1,120,123,0.0,0,3
Denzel Perryman,9481,LB,LAC,7,2,2.3,0,0,27,64.4,59.2,82.1,49.9,52.2,43.3,16.0,4,0,102,103,13.7,14,19
Ronald Darby,9483,CB,PHI,11,1,8.4,1,0,24,78.1,78.3,86.9,,69.3,77.5,16.7,2,4,184,190,2.2,4,9
Nate Orchard,9484,ED,CLV,16,4,1.8,0,0,8,81.8,66.3,74.4,56.6,63.6,47.7,11.1,2,1,181,187,4.4,8,12
Jordan Phillips,9485,DI,MIA,13,6,2.2,0,0,17,57.8,59.9,51.0,72.1,50.8,53.2,7.7,1,2,161,165,3.1,5,6
Markus Golden,9491,ED,ARZ,4,0,0.1,0,0,1,48.4,55.2,14.4,61.2,61.5,30.1,11.1,1,3,84,86,9.5,8,8
Quinten Rollins,9495,CB,GB,5,0,7.0,0,0,12,50.7,44.0,0.0,65.4,33.6,27.2,37.5,3,1,52,53,5.8,3,5
Frank Clark,9496,ED,SEA,16,4,0.8,1,0,29,63.5,69.9,22.5,79.3,56.4,53.0,21.7,5,8,249,255,4.8,12,14
Jordan Richards,9497,S,NE,15,0,5.0,0,1,19,58.7,56.5,82.7,40.1,59.4,29.5,11.1,1,0,63,65,3.2,2,8
Duke Johnson Jr.,9510,HB,CLV,1,0,,0,0,8,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
P.J. Williams,9511,CB,NO,15,4,6.6,1,1,20,62.0,64.5,60.9,43.4,83.6,60.2,6.3,1,6,233,240,2.1,5,11
Eli Harold,9512,LB,SF,16,4,5.2,0,0,28,51.0,56.8,70.9,54.8,62.4,65.2,10.0,2,1,231,237,3.0,7,14
Jordan Hicks,9517,LB,PHI,7,2,4.3,0,0,24,71.5,64.3,83.2,61.6,43.9,36.0,16.7,1,0,74,74,2.7,2,3
Sammie Coates,9520,WR,CLV,1,0,,0,0,8,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Danielle Hunter,9521,ED,MIN,18,11,2.4,0,0,18,57.1,76.2,86.0,65.3,82.1,71.5,4.9,2,1,278,287,7.9,22,28
Carl Davis,9523,DI,BLT,15,4,1.6,0,0,3,60.0,64.8,69.3,54.2,69.1,29.5,8.7,2,1,154,157,10.4,16,17
Henry Anderson,9526,DI,IND,9,4,2.5,0,0,14,59.0,73.9,68.3,67.6,73.1,45.1,10.0,2,1,135,139,8.1,11,14
Xavier Cooper,9529,DI,NYJ,12,2,2.7,2,0,22,59.9,59.4,0.0,57.9,70.4,56.7,6.3,1,5,139,143,6.5,9,13
Steven Nelson,9531,CB,KC,9,3,3.7,0,0,16,67.7,69.6,86.0,50.5,72.8,56.1,9.1,1,3,215,220,2.3,5,7
Angelo Blackson,9533,DI,HST,9,3,2.1,0,0,13,60.0,64.3,52.8,62.6,64.3,28.9,14.3,2,1,115,118,6.1,7,9
Trey Flowers,9534,ED,NE,17,20,2.9,0,2,19,52.3,80.0,77.3,78.6,74.5,60.4,6.2,4,2,350,360,8.0,28,41
Clayton Geathers,9542,S,IND,5,0,2.2,0,0,14,55.5,63.8,76.1,60.8,76.5,36.6,0.0,0,0,50,50,8.0,4,5
Gabe Wright,9546,DI,MIA,1,0,5.0,1,0,17,,48.0,0.0,64.5,68.6,67.3,0.0,0,2,13,13,0.0,0,1
Ibraheim Campbell,9548,S,HST,6,3,4.0,0,0,13,57.8,64.6,81.3,68.9,73.1,89.4,0.0,0,0,74,77,5.4,4,6
Rodney Gunter,9549,DI,ARZ,16,3,4.5,0,0,1,60.0,66.8,62.4,61.9,67.4,74.9,0.0,0,1,120,125,6.7,8,10
Ramik Wilson,9551,LB,KC,4,2,4.4,0,0,16,74.2,52.7,80.2,60.6,32.1,69.7,0.0,0,0,58,59,5.2,3,7
Josh Shaw,9553,S,CIN,15,2,6.4,0,0,7,45.0,45.6,85.0,48.6,52.6,68.4,15.8,3,3,149,151,2.0,3,14
Za'Darius Smith,9555,ED,BLT,14,5,3.1,0,0,3,64.5,60.5,31.2,62.0,61.9,68.1,0.0,0,3,172,177,6.4,11,15
Vince Mayle,9556,TE,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kwon Alexander,9557,LB,TB,12,7,1.8,0,0,30,72.5,65.5,87.2,71.9,50.0,48.0,22.4,13,1,289,296,10.0,29,38
Damien Wilson,9560,LB,DAL,16,3,2.7,1,0,9,31.2,50.5,45.3,58.4,75.9,79.1,0.0,0,2,140,148,7.1,10,15
Jake Ryan,9562,LB,GB,14,17,3.5,0,1,12,68.9,75.7,46.8,85.6,72.9,69.9,10.3,7,1,269,278,11.2,30,44
Grady Jarrett,9570,DI,ATL,18,3,1.1,0,0,2,73.9,83.6,63.1,64.1,89.9,65.8,9.3,4,3,309,319,8.7,27,36
Ben Heeney,9573,LB,HST,1,0,,0,0,13,,50.7,99.9,60.0,53.7,,,0,0,8,8,0.0,0,0
Martrell Spaight,9574,LB,WAS,10,8,3.8,1,0,32,50.3,58.1,84.0,60.7,66.8,34.0,10.9,5,1,178,182,14.6,26,33
Adrian Amos,9575,S,CHI,11,7,5.6,0,2,6,89.5,90.9,84.1,68.0,90.1,79.1,11.4,4,0,269,278,4.1,11,24
Bobby McCain,9578,CB,MIA,16,1,3.5,0,0,17,78.9,76.4,52.4,55.3,67.7,62.6,22.2,2,1,192,200,1.6,3,6
David Parry,9584,DI,NO,1,0,4.0,0,0,20,,72.0,69.7,,64.6,67.3,0.0,0,0,3,3,33.3,1,1
Kyle Emanuel,9586,LB,LAC,16,8,3.7,0,0,27,76.6,74.0,83.3,60.9,67.6,78.8,11.8,2,0,169,174,3.0,5,7
Tyeler Davison,9587,DI,NO,18,14,2.5,0,1,20,68.0,74.7,66.4,55.5,80.8,79.3,0.0,0,2,318,327,7.2,23,28
Ryan Russell,9596,ED,TB,14,1,2.5,1,0,30,54.6,48.2,37.6,50.4,60.4,77.4,0.0,0,4,140,145,2.1,3,4
Lorenzo Doss,9597,CB,DEN,2,0,,0,0,10,62.4,63.4,71.7,,60.0,,,0,0,5,5,0.0,0,0
David Mayo,9602,LB,CAR,10,4,5.0,0,0,5,54.5,50.9,79.5,66.5,49.5,65.0,10.0,1,0,73,74,2.7,2,5
Tye Smith,9603,CB,TEN,5,0,4.0,0,0,31,64.1,63.0,83.2,,53.7,62.6,33.3,2,0,69,70,4.3,3,4
D.J. Alexander,9605,ED,SEA,1,1,0.0,0,0,29,33.2,27.7,72.6,,41.5,76.9,0.0,0,0,17,17,11.8,2,2
Deiontrez Mount,9610,ED,DEN,3,1,3.0,0,0,10,63.0,71.4,77.5,53.8,76.5,77.0,0.0,0,0,21,21,19.0,4,5
Michael Bennett,9613,DI,JAX,1,0,7.0,0,0,15,,54.2,74.6,54.3,56.7,22.9,50.0,1,0,11,12,0.0,0,1
Darius Philon,9625,DI,LAC,16,10,1.7,0,1,27,62.7,63.3,44.8,55.9,69.1,61.6,8.3,2,3,206,210,4.9,10,12
