player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Eric Weddle,3653,S,LA,4,3,4.0,0,0,26,67.2,75.0,1.1,,91.0,87.7,0.0,0,1,46,46,13.0,6,7
DeSean Jackson,4363,WR,LV,1,0,,0,0,23,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Calais Campbell,4364,DI,BLT,15,12,2.1,1,0,3,70.0,80.8,87.5,69.5,77.9,52.5,6.7,3,1,190,191,11.1,21,30
Malcolm Jenkins,4937,S,NO,16,12,5.4,0,0,20,60.8,64.5,89.0,57.3,70.6,62.5,16.7,7,2,357,363,2.8,10,23
Jason McCourty,5127,S,MIA,6,3,12.4,0,0,17,73.5,72.1,81.7,54.5,59.2,60.8,28.6,4,0,114,118,0.0,0,7
Steve McLendon,5232,DI,TB,14,3,2.5,1,0,30,67.3,65.9,62.3,64.0,59.5,37.2,22.2,2,1,91,95,4.4,4,4
Ndamukong Suh,5527,DI,TB,19,9,1.8,0,1,30,57.7,52.4,50.3,54.3,57.1,49.3,14.8,4,4,220,225,5.0,11,14
Gerald McCoy,5528,DI,LV,1,0,,0,0,23,,48.2,73.2,55.2,53.3,,,0,0,4,4,0.0,0,0
Joe Haden,5532,CB,PIT,13,6,10.2,0,0,25,64.2,62.1,85.8,,48.0,48.6,25.0,5,1,245,249,0.8,2,9
Tyson Alualu,5535,DI,PIT,2,2,2.7,0,0,25,,59.7,78.7,59.4,58.2,40.8,16.7,1,0,17,17,5.9,1,3
Brandon Graham,5538,ED,PHI,2,0,0.5,0,0,24,,62.6,79.9,60.6,61.0,25.6,50.0,2,0,18,18,5.6,1,2
Jason Pierre-Paul,5540,ED,TB,14,4,1.5,0,0,30,65.6,45.3,46.5,52.0,38.6,57.0,7.7,1,4,198,200,3.0,6,8
Kareem Jackson,5545,S,DEN,15,11,6.4,0,0,10,48.5,52.0,93.5,61.0,56.8,50.6,20.8,11,0,349,362,2.9,10,31
Devin McCourty,5552,S,NE,18,11,12.1,0,0,19,74.7,75.4,88.0,52.3,74.9,73.8,11.1,4,0,440,449,0.2,1,21
Jerry Hughes,5556,ED,BUF,19,1,1.9,2,1,4,52.3,70.7,38.6,81.2,54.9,24.8,42.9,6,5,206,209,2.4,5,7
Linval Joseph,5571,DI,LAC,14,12,3.2,1,0,27,67.1,63.4,60.9,83.0,49.8,61.4,5.3,3,2,289,298,9.3,27,42
Carlos Dunlap,5579,ED,SEA,15,3,3.4,0,0,29,59.9,72.1,64.7,68.5,72.8,83.4,0.0,0,2,125,129,7.2,9,16
Corey Peters,5607,DI,ARZ,15,3,2.5,0,0,1,53.6,58.0,69.4,64.8,54.7,76.4,0.0,0,1,199,205,8.0,16,22
Everson Griffen,5624,ED,MIN,9,3,5.0,0,0,18,60.9,63.7,4.7,79.0,46.0,28.0,40.0,4,7,135,140,1.5,2,3
Al Woods,5646,DI,SEA,16,11,1.5,0,0,29,54.5,75.4,63.3,61.9,80.3,40.9,11.8,6,2,293,304,9.9,29,34
Anthony Levine,6013,S,BLT,3,0,,0,0,3,38.9,44.3,75.9,51.7,73.2,77.6,,0,0,7,7,0.0,0,0
Andrew Sendejo,6118,S,IND,12,2,8.7,3,1,14,65.1,62.9,55.8,55.5,57.4,50.2,25.0,5,3,193,200,2.6,5,13
Von Miller,6154,ED,LA,19,7,0.4,1,0,26,90.9,91.2,47.4,88.1,88.2,61.3,15.8,6,5,314,329,7.3,23,25
Patrick Peterson,6157,CB,MIN,13,2,9.3,0,0,18,61.0,63.0,88.3,,66.8,54.3,6.7,1,3,333,336,1.8,6,12
J.J. Watt,6163,DI,ARZ,8,6,-0.4,0,0,1,59.4,78.6,68.1,81.0,64.3,27.9,19.0,4,1,126,132,8.7,11,11
Robert Quinn,6166,ED,CHI,16,1,1.6,2,0,6,74.0,69.9,30.4,79.7,52.0,59.9,17.2,5,6,301,310,5.3,16,23
Ryan Kerrigan,6168,ED,PHI,17,0,-2.0,0,0,24,74.8,64.7,87.8,61.4,56.6,75.6,0.0,0,0,136,139,0.7,1,2
Cameron Jordan,6176,ED,NO,16,8,1.3,0,0,20,86.9,84.3,74.4,69.7,87.1,76.1,6.5,3,2,269,274,9.7,26,35
Jimmy Smith,6179,CB,BLT,9,0,0.3,0,0,3,67.1,65.9,84.5,56.2,54.1,50.2,40.0,2,1,102,103,2.9,3,3
Cameron Heyward,6183,DI,PIT,18,21,2.2,0,2,25,67.8,90.8,40.5,83.8,90.0,79.0,1.4,1,6,386,395,8.5,33,52
Jabaal Sheard,6189,ED,MIA,1,1,,0,0,17,60.0,46.0,0.0,52.6,67.2,66.8,0.0,0,1,4,4,0.0,0,0
Justin Houston,6222,ED,BLT,15,4,2.3,0,0,3,76.6,77.8,76.6,77.4,59.0,30.1,20.0,6,1,158,160,9.5,15,20
K.J. Wright,6251,LB,LV,18,16,3.1,0,0,23,59.0,65.1,83.7,52.1,68.6,63.8,8.5,4,1,220,227,8.2,18,27
Buster Skrine,6289,CB,TEN,6,0,4.3,1,0,31,65.4,64.9,81.8,52.4,59.7,44.3,40.0,2,1,52,55,3.8,2,3
Richard Sherman,6306,CB,TB,4,0,,0,0,30,51.8,53.3,81.0,64.9,63.2,38.1,,0,2,17,19,0.0,0,0
Pernell McPhee,6317,ED,BLT,10,2,1.6,0,0,3,55.2,51.9,56.8,54.4,55.2,45.3,14.3,2,1,81,84,9.9,8,10
Lawrence Guy,6385,DI,NE,18,12,2.6,0,0,19,60.0,63.1,88.2,56.7,62.8,51.3,9.2,6,0,305,311,10.2,31,47
Malcolm Smith,6394,LB,CLV,15,7,3.2,0,0,8,65.0,57.0,6.2,48.2,53.1,46.3,16.1,5,2,156,162,9.0,14,19
Chris Harris Jr.,6457,CB,LAC,14,2,7.4,1,0,27,60.4,62.4,85.1,64.3,64.1,62.6,16.7,2,4,271,278,1.1,3,8
Josh Bynes,6503,LB,BLT,14,15,2.9,0,0,3,65.2,74.8,83.7,76.6,74.8,72.9,9.3,5,0,232,239,10.3,24,34
Nick Bellore,6515,FB,SEA,1,0,,0,0,29,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Mario Addison,6558,ED,BUF,19,6,2.4,1,0,4,66.3,60.8,54.0,64.2,53.3,43.4,16.7,4,3,156,158,7.1,11,14
Stephon Gilmore,7016,CB,CAR,8,0,10.0,0,0,5,79.4,77.1,27.9,,68.1,85.3,0.0,0,2,126,132,1.6,2,5
Fletcher Cox,7018,DI,PHI,17,8,1.7,1,1,24,67.5,68.7,41.5,76.2,54.3,71.5,3.1,1,5,299,308,6.0,18,23
Michael Brockers,7020,DI,DET,16,18,3.0,0,0,11,59.2,41.1,63.7,48.0,43.4,34.6,13.2,7,2,307,315,5.9,18,28
Bruce Irvin,7021,ED,CHI,6,3,4.2,0,0,6,64.9,48.1,48.9,55.4,47.2,55.2,11.1,1,1,83,84,4.8,4,5
Dre Kirkpatrick,7023,CB,SF,3,0,35.0,0,0,28,50.3,50.7,79.1,,53.0,57.4,50.0,1,1,50,50,0.0,0,1
Melvin Ingram III,7024,ED,KC,18,4,0.9,0,1,16,52.0,80.9,67.0,77.3,76.7,45.2,18.5,5,3,226,231,7.1,16,18
Chandler Jones,7027,ED,ARZ,16,9,1.0,1,0,1,42.8,66.9,44.0,87.7,40.4,46.5,17.1,7,6,323,328,6.2,20,25
Dont'a Hightower,7030,LB,NE,16,13,3.0,0,0,19,34.5,49.6,66.4,57.7,65.9,53.7,15.2,7,2,295,302,5.4,16,26
Whitney Mercilus,7031,ED,GB,11,4,1.6,0,0,12,64.3,61.2,87.9,65.4,49.7,61.9,7.7,1,0,121,126,5.0,6,8
Janoris Jenkins,7043,CB,TEN,15,6,6.4,1,0,31,65.1,65.9,22.8,73.8,75.9,69.2,0.0,0,7,268,275,0.4,1,9
Bobby Wagner,7050,LB,SEA,15,32,3.6,0,0,29,62.8,71.8,86.0,70.0,76.7,79.7,9.6,10,1,436,453,7.3,32,62
Tavon Wilson,7051,S,SF,4,2,8.0,0,0,28,61.4,57.7,81.5,60.0,47.1,69.0,25.0,1,0,41,41,2.4,1,1
Lavonte David,7060,LB,TB,14,10,4.0,0,0,30,73.9,72.3,44.3,62.4,70.0,79.7,8.9,4,2,264,272,7.2,19,31
Casey Hayward Jr.,7064,CB,LV,18,3,3.6,1,0,23,75.5,76.6,89.6,,72.1,63.6,18.2,4,4,429,441,2.1,9,15
Demario Davis,7079,LB,NO,16,15,4.7,0,0,20,73.4,77.9,89.6,64.8,78.0,77.7,8.2,5,2,356,362,7.0,25,41
Akiem Hicks,7090,DI,CHI,9,2,6.0,0,0,6,61.4,72.3,63.4,71.9,66.0,41.1,19.0,4,1,139,142,7.9,11,15
Kyle Wilber,7113,LB,LV,1,0,,0,0,23,,60.4,67.1,,60.0,,,0,0,4,4,0.0,0,0
Mike Daniels,7132,DI,CIN,2,0,0.0,0,0,7,,64.0,78.8,67.5,57.9,71.9,0.0,0,0,34,34,14.7,5,5
Danny Trevathan,7177,LB,CHI,5,4,5.1,0,0,6,37.2,45.1,76.2,59.1,63.0,64.3,6.7,1,0,34,34,11.8,4,10
Rodney McLeod,7271,S,PHI,14,5,5.9,0,0,24,60.4,64.8,88.0,57.6,73.2,65.0,15.4,4,0,273,279,2.6,7,17
Michael Thomas,7279,S,CIN,2,1,13.6,0,0,7,50.1,53.4,76.9,,66.3,71.7,14.3,1,0,42,42,0.0,0,5
Tashaun Gipson Sr.,7288,S,CHI,12,7,9.1,0,0,6,50.8,51.5,52.4,63.3,55.9,62.5,20.8,5,1,287,292,0.7,2,12
Julian Stanford,7372,LB,CAR,5,0,5.7,0,0,5,56.1,51.1,79.2,53.9,52.2,76.0,0.0,0,0,32,35,3.1,1,3
Harrison Smith,7641,S,MIN,15,13,6.0,0,0,18,81.8,77.9,31.8,60.6,74.0,86.2,8.8,5,4,387,390,3.4,13,39
Malik Jackson,7647,DI,CLV,16,4,2.4,0,0,8,56.2,44.4,49.9,54.5,43.6,28.2,16.0,4,4,217,227,5.5,12,17
Josh Norman,7649,CB,SF,14,2,4.9,3,2,28,45.4,47.2,62.2,68.7,55.9,57.5,23.5,4,10,281,288,1.4,4,11
Justin Bethel,7654,CB,NE,4,0,,1,0,19,60.3,56.5,80.9,,40.9,78.1,,0,1,16,16,0.0,0,0
D.J. Hayden,7793,CB,WAS,1,0,,0,0,32,29.0,26.0,66.5,,60.0,26.4,,0,0,2,2,0.0,0,0
Sheldon Richardson,7794,DI,MIN,17,6,2.8,0,1,18,64.7,62.1,59.6,60.9,61.0,61.0,8.8,3,3,216,219,6.9,15,25
Star Lotulelei,7795,DI,BUF,13,5,2.9,1,0,4,63.3,43.3,49.5,65.4,30.0,40.3,12.5,2,2,147,149,3.4,5,9
Desmond Trufant,7803,CB,LV,10,1,1.5,0,0,23,63.4,66.1,82.5,,73.9,68.4,16.7,1,0,87,90,4.6,4,4
Xavier Rhodes,7806,CB,IND,13,1,4.2,1,0,14,61.8,61.8,87.0,,56.9,48.3,22.2,2,4,231,236,1.7,4,6
Alec Ogletree,7811,LB,CHI,16,13,3.6,1,1,6,33.1,29.2,32.3,62.0,29.6,47.2,9.7,6,5,328,339,9.1,30,43
Darius Slay,7817,CB,PHI,17,2,6.5,0,0,24,84.5,81.0,87.6,,55.9,59.0,28.6,4,3,397,409,0.8,3,8
Kevin Minter,7826,LB,TB,10,4,4.0,0,0,30,53.8,54.1,79.3,65.7,52.2,36.7,11.1,2,0,112,113,6.3,7,12
Johnathan Hankins,7830,DI,LV,15,15,2.4,1,0,23,68.8,46.7,55.1,50.4,47.9,58.3,5.7,2,3,279,286,4.3,12,18
Jon Bostic,7831,LB,WAS,4,5,2.8,0,0,32,30.2,34.4,78.5,59.6,50.5,53.5,7.1,1,0,66,66,7.6,5,8
Jamie Collins Sr.,7833,LB,NE,13,7,2.1,0,0,19,77.0,78.0,85.0,72.8,67.5,72.9,4.8,1,0,166,169,6.0,10,13
Margus Hunt,7834,DI,CHI,10,2,0.6,0,0,6,60.0,46.9,81.3,58.2,44.7,75.1,0.0,0,0,102,104,7.8,8,9
Robert Alford,7841,CB,ARZ,13,1,13.0,0,0,1,68.5,66.9,86.2,60.0,48.5,59.2,10.0,1,2,165,171,0.0,0,8
Tyrann Mathieu,7850,S,KC,19,4,9.9,0,0,16,75.7,67.4,49.6,55.5,50.4,67.7,17.9,5,3,387,397,0.5,2,19
John Jenkins,7863,DI,MIA,7,4,1.3,0,0,17,55.3,71.0,82.4,56.4,72.7,61.9,5.9,1,0,106,111,8.5,9,12
Logan Ryan,7864,S,NYG,15,11,7.5,0,0,21,51.1,60.4,87.1,71.9,74.1,74.7,4.3,2,1,394,401,2.8,11,33
Shawn Williams,7865,S,ATL,5,5,7.9,1,0,2,63.5,62.6,2.8,75.1,61.3,56.9,11.8,2,1,88,88,4.5,4,10
Duron Harmon,7872,S,ATL,17,3,9.8,0,0,2,53.6,58.3,86.4,60.9,65.7,90.3,3.7,1,1,443,460,0.9,4,23
Brandon Williams,7875,DI,BLT,13,15,2.2,0,0,3,75.5,49.1,87.8,59.0,41.1,27.6,17.5,7,0,193,198,7.3,14,18
Akeem Spence,7882,DI,WAS,1,1,,0,0,32,,59.7,70.7,58.0,60.6,67.3,0.0,0,0,3,3,0.0,0,0
Alex Okafor,7885,ED,KC,20,5,3.7,0,0,16,64.1,62.3,53.3,62.5,60.6,47.6,11.5,3,3,191,195,5.2,10,18
William Gholston,7908,DI,TB,19,8,2.3,0,0,30,64.9,59.2,33.9,63.0,56.8,54.2,6.1,2,4,219,223,6.4,14,23
John Simon,7911,ED,PIT,3,1,9.0,0,0,25,61.1,47.6,78.1,53.2,47.2,39.2,16.7,1,0,24,24,4.2,1,4
Steven Means,7929,ED,ATL,14,13,3.8,0,0,2,49.2,46.5,77.3,47.9,50.6,81.8,2.9,1,1,280,290,5.4,15,21
A.J. Klein,7930,LB,BUF,10,5,4.6,0,0,4,54.2,48.9,81.3,56.7,46.8,40.5,19.2,5,0,126,129,7.9,10,16
Micah Hyde,7941,S,BUF,19,7,9.8,1,0,4,89.8,83.8,89.8,85.4,55.1,65.2,17.9,7,1,415,426,1.7,7,25
Jordan Poyer,8000,S,BUF,18,11,7.2,0,1,4,86.8,77.7,48.5,83.2,55.9,77.4,12.5,6,4,397,408,2.8,11,31
Nick Williams,8006,DI,DET,17,6,1.6,0,0,11,60.4,50.3,87.9,53.7,47.6,47.9,8.0,2,0,254,263,3.1,8,17
Damion Square,8042,DI,CIN,11,3,1.7,1,0,7,60.0,42.0,56.6,60.8,35.2,43.6,16.7,2,1,100,104,5.0,5,7
Daren Bates,8077,LB,ATL,1,0,1.0,0,0,2,86.0,90.4,68.1,,71.9,75.3,0.0,0,0,4,4,25.0,1,2
A.J. Bouye,8110,CB,CAR,10,2,5.0,1,0,5,68.5,66.8,82.2,49.2,59.4,73.4,25.0,2,1,139,143,1.4,2,4
Jahleel Addae,8117,S,IND,4,3,5.0,0,0,14,67.2,71.1,80.6,62.9,68.1,89.9,0.0,0,0,45,47,0.0,0,2
Lerentee McCray,8159,ED,JAX,10,1,3.5,0,0,15,64.0,60.8,79.3,52.2,60.5,45.3,16.7,1,0,46,46,6.5,3,4
Benson Mayowa,8196,ED,SEA,15,8,1.6,0,0,29,48.1,59.4,74.0,54.9,69.2,54.9,8.3,2,1,234,243,4.7,11,14
Bradley McDougald,8220,S,JAX,3,0,25.0,0,0,15,49.7,44.9,76.3,,48.3,42.9,0.0,0,0,34,34,0.0,0,1
Rashaan Melvin,8334,CB,CAR,10,1,2.3,0,0,5,57.0,59.2,81.7,58.5,64.8,56.0,18.2,2,0,94,95,7.4,7,8
Tony Jefferson,8361,S,BLT,2,1,1.0,0,0,3,76.1,73.5,80.9,61.9,45.5,74.3,33.3,1,0,12,14,8.3,1,1
Brandon Copeland,8378,ED,ATL,15,9,2.9,0,0,2,73.0,47.0,86.0,48.3,39.7,55.0,16.1,5,0,151,159,7.3,11,17
Jeff Heath,8396,S,NO,3,0,4.5,0,0,20,62.2,57.1,78.5,67.7,40.6,29.9,60.0,3,0,19,19,10.5,2,2
Chris Banjo,8419,S,ARZ,2,0,,0,0,1,63.6,64.2,72.9,59.1,60.5,,,0,0,7,7,0.0,0,0
Nickell Robey-Coleman,8483,CB,DET,1,1,3.0,0,0,11,38.8,47.8,76.3,,70.4,77.8,0.0,0,1,35,36,2.9,1,2
LaRoy Reynolds,8500,LB,NYJ,1,0,,0,0,22,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Mike Purcell,8530,DI,DEN,13,9,3.8,0,0,10,58.9,64.3,67.2,57.2,65.9,27.5,18.4,7,1,203,213,6.4,13,22
Jadeveon Clowney,8636,ED,CLV,14,5,1.8,1,0,8,63.6,66.5,31.5,69.1,62.8,49.1,16.1,5,7,242,250,6.6,16,21
Khalil Mack,8640,ED,CHI,7,2,2.4,0,0,6,66.5,73.0,45.3,74.0,64.7,43.4,25.0,3,2,123,125,4.1,5,7
Anthony Barr,8644,LB,MIN,11,13,4.5,0,0,18,62.9,62.9,85.5,72.3,54.2,62.3,9.1,3,0,271,279,3.3,9,17
Aaron Donald,8648,DI,LA,21,21,1.8,1,1,26,70.0,93.5,64.5,93.0,86.0,42.1,8.5,7,5,430,442,9.3,40,54
Kyle Fuller,8649,CB,DEN,14,0,1.5,0,0,10,40.8,47.2,86.1,91.4,68.6,61.6,16.7,2,5,229,236,3.1,7,10
C.J. Mosley,8652,LB,NYJ,16,25,3.8,0,0,22,50.2,42.0,30.8,60.1,38.5,70.9,7.5,8,4,454,463,9.5,43,73
Dee Ford,8658,ED,SF,5,0,5.0,1,0,28,61.1,52.9,0.0,61.6,61.8,49.8,0.0,0,3,11,11,0.0,0,1
Darqueze Dennard,8659,CB,SF,1,0,,0,0,28,67.8,68.0,73.0,,61.9,71.6,,0,0,5,5,0.0,0,0
Jason Verrett,8660,CB,SF,1,0,4.0,0,0,28,64.1,67.6,77.9,,75.8,79.9,0.0,0,0,20,20,5.0,1,2
Jimmie Ward,8665,S,SF,19,8,8.9,0,0,28,69.1,74.8,54.2,58.8,90.2,91.3,0.0,0,2,429,436,2.1,9,28
Bradley Roby,8666,CB,NO,13,0,2.8,0,0,20,67.2,64.6,4.0,90.0,46.3,40.9,20.0,1,3,127,129,1.6,2,4
Demarcus Lawrence,8669,ED,DAL,8,1,1.9,1,2,9,74.7,90.9,30.3,80.2,92.5,73.4,6.3,1,3,95,98,11.6,11,14
Kyle Van Noy,8675,LB,NE,17,11,3.8,0,1,19,84.7,71.7,62.9,58.6,61.8,56.4,11.1,5,3,333,341,4.5,15,29
Lamarcus Joyner,8676,S,NYJ,1,0,,0,0,22,65.1,67.0,71.2,,60.0,79.4,,0,0,2,2,0.0,0,0
Jeremiah Attaochu,8685,ED,CHI,5,1,5.3,0,0,6,64.3,62.0,40.1,59.8,64.7,49.5,20.0,1,1,53,53,3.8,2,3
Christian Kirksey,8706,LB,HST,13,12,3.7,0,0,13,61.9,50.3,35.1,63.1,41.4,74.5,6.5,4,2,358,368,7.5,27,46
Terrence Brooks,8714,S,HST,9,2,12.4,0,0,13,47.5,51.8,81.8,,67.6,63.6,10.0,1,0,87,90,2.3,2,7
Bashaud Breeland,8737,CB,MIN,13,4,5.2,1,1,18,45.3,47.2,85.6,,54.7,30.1,25.0,5,6,237,240,2.1,5,11
Justin Ellis,8742,DI,BLT,17,7,3.0,0,0,3,59.8,49.2,87.5,50.3,49.4,61.4,5.6,1,0,158,162,5.1,8,10
Cassius Marsh,8743,ED,CHI,4,1,5.7,0,0,6,63.4,52.9,81.1,69.4,37.0,35.4,33.3,2,1,45,46,2.2,1,3
Ross Cockrell,8744,CB,TB,12,5,4.8,0,0,30,69.7,68.5,84.9,59.3,55.8,51.5,18.2,2,3,94,95,1.1,1,4
DaQuan Jones,8747,DI,CAR,17,13,2.3,0,1,5,56.0,66.4,88.7,69.4,59.5,49.2,10.0,4,0,298,311,5.0,15,23
Anthony Hitchens,8754,LB,KC,18,27,4.6,0,0,16,53.3,52.2,29.1,62.2,54.9,79.0,3.9,3,4,318,329,6.9,22,46
Pierre Desir,8762,CB,TB,9,0,4.0,0,0,30,71.1,69.8,83.7,,53.2,45.4,33.3,1,0,83,85,1.2,1,2
Dontae Johnson,8764,CB,SF,11,1,3.7,0,0,28,64.9,63.5,33.6,37.5,68.1,41.7,0.0,0,3,105,105,4.8,5,7
Kevin Pierre-Louis,8767,LB,HST,3,2,5.0,0,0,13,64.4,81.0,73.0,,77.5,75.7,25.0,1,0,24,24,0.0,0,1
Nevin Lawson,8768,CB,JAX,8,1,8.4,0,0,15,48.9,54.6,83.8,74.1,73.8,70.4,0.0,0,1,115,118,2.6,3,7
Brent Urban,8769,DI,DAL,6,3,,0,0,9,57.6,46.6,82.3,56.9,44.3,26.4,25.0,1,0,57,60,0.0,0,0
Ricardo Allen,8782,S,CIN,7,0,8.0,0,0,7,57.7,55.4,0.0,49.8,66.1,74.6,0.0,0,2,20,20,5.0,1,2
Caraun Reid,8793,DI,TEN,1,0,,0,0,31,,43.8,72.0,62.6,43.0,,,0,0,5,5,0.0,0,0
Chris Smith,8794,ED,HST,4,1,3.0,0,0,13,60.0,66.2,83.5,57.6,69.1,55.0,0.0,0,0,39,39,2.6,1,3
Devon Kennard,8809,ED,ARZ,16,3,0.6,0,0,1,64.8,77.0,84.4,63.2,78.5,55.4,4.3,1,0,136,142,11.8,16,19
T.J. Carrie,8853,CB,IND,7,1,1.7,0,0,14,55.2,53.5,82.2,56.3,47.5,75.8,20.0,1,1,51,52,3.9,2,3
Shamar Stephen,8854,DI,DEN,17,17,2.8,0,0,10,60.0,49.5,86.2,50.6,50.3,60.3,5.3,2,0,186,192,6.5,12,19
Shelby Harris,8869,DI,DEN,16,14,2.8,2,0,10,63.5,61.3,34.3,61.8,62.3,50.5,7.3,3,4,197,207,7.6,15,24
Terrance Mitchell,8888,CB,HST,14,1,11.4,0,1,13,51.7,52.4,88.2,60.0,52.2,40.6,23.1,6,2,354,366,1.4,5,19
Ethan Westbrooks,8976,ED,NO,1,0,4.0,0,0,20,,65.0,76.3,59.1,63.8,69.6,0.0,0,0,13,14,7.7,1,1
Denico Autry,8982,ED,TEN,18,5,2.4,0,0,31,62.9,69.7,71.8,70.3,58.1,59.8,10.0,2,2,205,210,4.4,9,13
Shaquil Barrett,9000,ED,TB,17,7,4.4,0,0,30,84.2,81.0,26.6,77.1,74.3,66.7,3.2,1,7,235,239,6.0,14,23
Josh Mauro,9003,ED,ARZ,5,1,2.0,0,0,1,,54.8,80.1,51.7,59.9,72.2,0.0,0,0,21,22,4.8,1,1
Christian Jones,9020,LB,CHI,10,4,5.0,0,0,6,46.3,45.3,0.0,51.9,56.4,70.9,0.0,0,1,61,64,6.6,4,6
Kerry Hyder,9045,ED,SEA,15,8,2.9,0,0,29,59.4,57.4,87.6,58.1,54.1,61.3,6.9,2,0,159,167,7.5,12,19
Adrian Phillips,9177,S,NE,18,17,3.5,0,1,19,84.5,80.0,69.3,64.5,68.4,85.2,9.1,5,1,376,383,5.9,22,33
Zach Kerr,9195,DI,CIN,10,2,3.0,0,0,7,60.0,53.0,81.8,57.9,50.7,26.3,30.0,3,0,78,81,3.8,3,5
Daniel Sorensen,9253,S,KC,20,7,5.7,1,0,16,53.5,47.7,64.7,55.7,32.7,28.1,29.7,11,2,223,230,1.8,4,19
Joe Thomas,9272,LB,BLT,4,1,3.9,0,0,3,61.6,79.0,74.4,59.4,85.1,51.0,10.0,1,0,45,46,13.3,6,8
Mike Pennel,9316,DI,ATL,9,10,5.6,0,0,2,61.8,49.0,35.0,50.7,53.2,45.4,8.3,2,2,155,159,3.2,5,12
K'Waun Williams,9332,CB,SF,17,3,2.7,2,1,28,60.7,63.5,85.4,53.4,73.7,69.0,15.0,3,5,252,256,2.8,7,14
Dante Fowler Jr.,9436,ED,ATL,14,4,1.3,2,0,2,30.9,55.9,46.2,61.8,63.4,31.3,15.4,4,4,179,184,7.8,14,18
Leonard Williams,9439,DI,NYG,17,24,3.0,0,0,21,67.5,71.1,53.8,66.4,67.9,60.8,5.7,4,4,325,329,8.6,28,42
Trae Waynes,9444,CB,CIN,5,0,1.0,0,0,7,58.1,57.2,81.3,,52.3,42.4,66.7,2,0,114,115,0.9,1,1
Danny Shelton,9445,DI,NYG,13,10,2.6,0,0,21,,44.9,58.7,59.1,43.4,44.6,9.1,3,1,143,146,9.8,14,20
Arik Armstead,9450,DI,SF,20,18,3.1,0,0,28,71.0,76.0,59.2,77.3,63.0,56.5,5.3,3,4,337,342,6.8,23,36
Bud Dupree,9455,ED,TEN,11,0,3.8,0,0,31,66.9,53.3,52.6,55.6,50.4,71.5,11.1,1,2,98,101,5.1,5,8
Shaq Thompson,9458,LB,CAR,14,14,3.0,0,0,5,74.7,72.7,62.5,65.7,64.6,60.0,12.9,8,1,329,340,7.6,25,40
Byron Jones,9460,CB,MIA,16,2,5.0,1,0,17,63.5,65.0,67.4,51.9,71.0,84.6,0.0,0,3,338,350,0.9,3,6
Malcom Brown,9465,DI,JAX,17,19,2.9,0,0,15,65.9,43.2,88.4,56.5,36.7,52.8,7.4,4,0,348,357,5.5,19,31
Landon Collins,9466,S,WAS,13,14,4.4,0,0,32,38.8,54.7,82.9,74.0,82.5,62.5,9.3,4,1,245,250,6.1,15,25
Mario Edwards Jr.,9468,DI,CHI,12,3,0.5,0,0,6,60.2,50.4,0.0,66.8,47.4,38.8,16.7,1,4,70,70,2.9,2,2
Preston Smith,9471,ED,GB,17,13,2.0,1,0,12,69.6,81.5,66.4,76.3,74.6,54.3,9.8,4,2,227,230,7.5,17,24
Eddie Goldman,9472,DI,CHI,14,9,3.1,1,0,6,,39.8,44.8,59.7,37.4,26.0,25.0,8,2,179,183,4.5,8,15
Benardrick McKinney,9476,LB,NYG,9,4,3.1,0,0,21,28.6,34.2,77.6,53.2,59.7,70.5,10.0,2,0,92,94,8.7,8,14
Eric Kendricks,9478,LB,MIN,15,27,4.2,0,0,18,72.6,59.2,63.6,60.6,42.9,63.5,13.5,13,3,390,398,6.4,25,56
Jaquiski Tartt,9479,S,SF,17,12,4.2,0,0,28,54.1,57.5,41.4,58.7,67.7,61.4,14.3,6,4,335,340,4.2,14,24
Eric Rowe,9480,S,MIA,16,9,5.3,1,0,17,70.7,71.1,57.8,68.0,67.7,79.5,9.7,3,4,180,187,5.0,9,19
Denzel Perryman,9481,LB,LV,16,21,3.9,0,0,23,58.1,64.3,45.2,84.0,70.9,72.1,3.6,3,2,348,356,11.2,39,60
Ronald Darby,9483,CB,DEN,11,2,10.2,0,0,10,58.7,61.1,57.5,,72.2,64.8,7.7,1,3,253,263,2.0,5,10
Nate Orchard,9484,ED,WAS,1,0,,0,0,32,,60.0,65.0,,60.0,,,0,0,1,1,0.0,0,0
Jordan Phillips,9485,DI,ARZ,9,2,2.4,0,0,1,48.2,62.7,38.1,73.5,61.2,29.4,17.6,3,2,115,118,8.7,10,12
Markus Golden,9491,ED,ARZ,17,3,2.6,0,1,1,71.7,75.2,67.7,73.6,65.2,31.1,26.5,9,2,254,261,6.7,17,22
Randy Gregory,9493,ED,DAL,13,4,2.5,0,0,9,54.9,67.3,0.0,84.7,46.5,39.3,22.2,4,8,139,142,5.0,7,10
Frank Clark,9496,ED,KC,17,4,2.6,0,0,16,64.5,54.9,35.6,64.0,45.0,31.4,25.0,7,6,256,265,4.7,12,17
