player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Will Dissly,30762,TE,SEA,4,11.5,3,66.7,0.0,0,1,0,0.0,0,5,29,0,76.5,70.1,72.7,75.2,77.2,48.0,36,0,66,8.0,6,75,0,8,89.3,67,41.3,31,149.3,12,2,10.7,8,156,96,12.0,19.5,2.33
Darren Fells,8549,TE,CLV,16,5.8,2,91.7,100.0,1,1,1,0.0,0,6,8,0,79.4,71.9,65.0,72.0,69.5,91.8,157,0,49,39.8,68,171,2,11,55.6,95,4.1,7,146.9,12,3,0.6,1,117,65,5.9,10.6,1.23
Auden Tate,48192,WR,CIN,5,10.8,0,33.3,14.3,1,7,0,20.0,1,2,7,0,41.6,67.0,53.5,,56.5,0.0,0,0,15,0.0,0,58,1,4,89.7,52,20.7,12,42.4,12,0,79.3,46,35,3,0.8,8.8,0.67
Jermaine Gresham,5546,TE,ARZ,13,2.2,2,75.0,,0,0,1,10.0,1,6,1,1,56.7,19.2,49.7,79.8,52.7,88.5,177,0,26,41.0,82,200,6,9,55.5,111,10.0,20,97.2,12,0,1.5,3,94,75,8.3,10.4,0.85
Rashaad Penny,27414,HB,SEA,12,0.3,1,75.0,,0,0,0,18.2,2,3,29,0,38.7,88.1,63.2,70.8,45.3,0.0,0,1,24,11.1,10,90,0,9,85.6,77,0.0,0,55.9,12,0,6.7,6,75,75,8.3,8.3,0.97
Joshua Perkins,11051,TE,PHI,8,11.4,0,45.5,25.0,1,4,0,28.6,2,4,24,0,29.2,68.0,61.8,75.4,56.9,21.1,12,1,30,8.8,5,57,0,5,86.0,49,40.4,23,27.5,11,0,36.8,21,67,17,3.4,13.4,1.37
Derek Carrier,7406,TE,OAK,16,9.9,0,63.6,100.0,1,1,0,0.0,0,3,23,0,76.5,70.1,59.1,58.9,52.9,73.2,82,1,23,11.6,13,112,1,7,84.8,95,14.3,16,72.9,11,1,11.6,13,67,20,2.9,9.6,0.71
Taquan Mizzell Sr.,45675,HB,CHI,9,4.4,0,72.7,0.0,0,2,0,11.1,1,4,6,0,54.5,78.5,60.0,33.1,71.6,0.0,0,0,26,8.0,4,50,0,8,88.0,44,14.0,7,122.5,11,1,34.0,17,78,40,5.0,9.8,1.77
Kalen Ballage,45741,HB,MIA,8,-0.9,1,81.8,,0,0,0,10.0,1,2,17,0,60.2,82.2,56.6,25.3,66.3,0.0,0,1,31,12.0,6,50,0,9,84.0,42,0.0,0,50.0,11,0,4.0,2,56,73,8.1,6.2,1.33
Jake Butt,11900,TE,DEN,3,7.0,1,72.7,0.0,0,1,0,0.0,0,4,10,0,76.5,70.1,67.1,50.6,68.3,41.7,25,2,22,8.3,5,60,0,8,85.0,51,31.7,19,55.3,11,0,18.3,11,85,42,5.3,10.6,1.67
C.J. Anderson,8101,HB,LA,13,-0.1,4,72.7,100.0,1,1,0,27.3,3,2,26,0,28.8,68.0,72.1,32.8,37.3,0.0,0,1,24,26.4,28,106,0,8,71.7,76,4.7,5,77.1,11,1,3.8,4,58,59,7.4,7.3,0.76
Lee Smith,6311,TE,OAK,16,3.1,0,90.9,0.0,0,1,0,0.0,0,5,23,0,78.0,71.1,78.4,72.7,77.5,95.4,103,0,30,54.6,59,108,3,10,41.7,45,0.9,1,133.9,11,3,1.9,2,73,57,5.7,7.3,1.62
MyCole Pruitt,9576,TE,TEN,13,10.4,0,81.8,50.0,1,2,0,0.0,0,6,31,0,77.3,70.6,80.6,79.6,82.4,72.6,45,0,27,17.7,11,62,1,9,80.6,50,14.5,9,135.6,11,1,11.3,7,102,28,3.1,11.3,2.04
Rod Smith,9996,HB,DAL,17,-1.0,2,81.8,,0,0,1,0.0,0,1,9,0,77.3,82.9,57.5,60.0,59.3,1.0,1,0,14,17.3,17,98,2,9,78.6,77,9.2,9,89.4,11,0,6.1,6,60,62,6.9,6.7,0.78
Cameron Batson,47669,WR,TEN,10,6.7,1,72.7,,0,0,0,0.0,0,6,31,0,77.3,74.5,62.3,,64.1,0.0,0,1,26,0.0,0,115,2,8,94.8,109,23.5,27,55.9,11,0,76.5,88,82,55,6.9,10.3,0.75
Vyncint Smith,66957,WR,HST,7,26.5,0,50.0,25.0,1,4,0,28.6,2,3,13,0,29.2,68.0,53.0,,51.9,0.0,0,1,35,0.0,0,182,0,5,94.5,172,30.8,56,75.4,10,1,69.2,126,91,4,0.8,18.2,0.53
Alfred Morris,7165,HB,SF,10,1.0,2,80.0,0.0,0,1,0,0.0,0,5,28,0,76.5,54.5,60.0,68.1,64.5,0.8,1,1,16,17.2,22,128,2,8,77.3,99,2.3,3,57.5,10,0,14.8,19,73,63,7.9,9.1,0.74
Brice Butler,7991,WR,MIA,8,13.5,1,60.0,50.0,1,2,1,0.0,0,4,17,0,75.6,69.5,56.9,,60.7,0.0,0,0,23,0.0,0,77,3,6,93.5,72,28.6,22,110.4,10,1,71.4,55,60,2,0.3,10.0,0.83
Zach Line,8420,FB,NO,17,2.2,0,50.0,0.0,0,1,0,37.5,3,2,20,0,27.5,75.3,62.1,51.6,33.5,6.4,6,0,5,24.5,23,94,1,5,73.4,69,4.3,4,95.8,10,2,20.2,19,14,10,2.0,2.8,0.2
Erik Swoope,9303,TE,IND,7,11.2,0,80.0,75.0,3,4,0,0.0,0,5,14,0,76.5,70.1,72.1,72.5,74.2,50.9,29,0,26,5.3,3,57,0,8,91.2,52,42.1,24,142.5,10,3,7.0,4,87,14,1.8,10.9,1.67
Nick O'Leary,9627,TE,MIA,12,3.7,1,80.0,0.0,0,1,0,0.0,0,6,17,0,76.5,70.1,63.2,61.6,59.2,67.4,124,0,19,39.1,72,184,0,8,54.9,101,9.8,18,135.8,10,1,13.6,25,86,67,8.4,10.8,0.85
Zach Zenner,9761,HB,DET,8,-0.1,1,70.0,100.0,1,1,0,22.2,2,3,11,0,32.6,84.5,72.4,68.6,45.5,0.0,0,0,30,24.1,14,58,0,7,72.4,42,0.0,0,83.7,10,0,3.4,2,56,66,9.4,8.0,1.33
Corey Grant,9827,HB,JAX,5,-1.9,4,90.0,100.0,1,1,0,0.0,0,5,15,0,77.3,77.0,67.9,73.7,86.7,0.0,0,0,16,6.4,3,47,0,9,91.5,43,14.9,7,94.6,10,0,4.3,2,67,82,9.1,7.4,1.56
Jake Kumerow,9883,WR,GB,5,10.2,1,80.0,,0,0,0,0.0,0,4,12,0,76.5,70.1,58.9,,58.5,0.0,0,0,49,0.0,0,111,0,8,92.8,103,5.4,6,142.9,10,1,94.6,105,103,25,3.1,12.9,1.0
Cameron Meredith,10008,WR,NO,6,10.1,0,90.0,,0,0,0,0.0,0,4,20,1,77.3,19.2,57.0,,56.3,1.1,1,0,46,0.0,0,90,0,9,92.2,83,78.9,71,147.5,10,1,20.0,18,114,37,4.1,12.7,1.37
Kenneth Dixon,10768,HB,BLT,7,-0.1,3,90.0,,0,0,0,0.0,0,4,3,0,77.3,24.5,65.2,21.9,71.8,0.0,0,0,39,15.4,14,91,2,9,79.1,72,0.0,0,110.0,10,0,3.3,3,104,100,11.1,11.6,1.44
Adam Shaheen,11800,TE,CHI,7,8.7,0,80.0,33.3,1,3,0,0.0,0,3,6,0,77.3,70.6,54.2,48.1,55.0,51.9,56,0,23,16.7,18,108,1,8,79.6,86,30.6,33,125.4,10,1,16.7,18,61,23,2.9,7.6,0.71
Trey Quinn,38276,WR,WAS,3,7.3,0,90.0,50.0,1,2,0,0.0,0,5,32,0,78.0,76.4,57.3,,58.7,0.0,0,1,15,0.0,0,76,0,9,96.1,73,77.6,59,91.7,10,1,22.4,17,75,20,2.2,8.3,1.03
Russell Gage,44771,WR,ATL,8,10.2,0,60.0,0.0,0,2,0,25.0,2,2,2,0,29.8,68.8,58.3,,58.8,0.0,0,0,22,0.0,0,32,2,6,100.0,32,9.4,3,78.3,10,0,90.6,29,63,21,3.5,10.5,1.97
Dontrell Hilliard,45691,HB,CLV,9,1.2,4,90.0,,0,0,0,0.0,0,4,8,0,77.3,77.8,55.8,80.0,72.7,4.8,2,0,24,9.5,4,42,0,9,81.0,34,16.7,7,110.4,10,0,14.3,6,105,96,10.7,11.7,3.09
Eric Saubert,11929,TE,ATL,16,6.0,0,55.6,0.0,0,2,0,28.6,2,2,2,0,29.3,68.0,51.6,76.3,40.3,66.7,60,0,17,21.1,19,90,1,5,74.4,67,23.3,21,70.6,9,0,7.8,7,48,15,3.0,9.6,0.72
Taysom Hill,12112,QB,NO,16,8.4,0,44.4,0.0,0,1,0,33.3,2,1,20,0,28.6,87.4,67.2,76.0,43.1,26.2,16,0,5,4.9,3,61,1,4,72.1,44,26.2,16,88.7,9,1,24.6,15,6,12,3.0,1.5,0.14
Ronald Jones,34001,HB,TB,8,-1.6,1,77.8,,0,0,0,22.2,2,2,30,0,31.8,78.8,48.8,70.8,41.5,0.0,0,0,15,12.5,8,64,0,7,84.4,54,0.0,0,81.9,9,0,25.0,16,33,42,6.0,4.7,0.61
Logan Paulsen,5795,TE,ATL,15,3.7,0,100.0,,0,0,0,0.0,0,6,2,0,77.3,70.6,62.0,70.9,64.4,89.5,154,0,19,47.7,82,172,2,9,50.6,87,4.1,7,145.8,9,1,1.2,2,91,60,6.7,10.1,1.05
Durham Smythe,47257,TE,MIA,15,5.0,0,66.7,50.0,1,2,0,0.0,0,2,17,0,74.6,70.1,55.5,67.1,59.8,90.5,76,1,21,46.4,39,84,0,6,52.4,44,8.3,7,41.2,9,0,1.2,1,50,10,1.7,8.3,1.14
Rishard Matthews,7211,WR,NYJ,7,5.0,0,55.6,50.0,1,2,0,0.0,0,1,22,0,73.4,73.3,50.1,,47.4,0.0,0,0,7,0.0,0,107,0,5,97.2,104,51.4,55,60.9,9,0,48.6,52,24,5,1.0,4.8,0.23
Anthony Sherman,6288,FB,KC,17,4.4,2,88.9,100.0,2,2,0,11.1,1,5,16,0,54.5,71.8,79.4,74.3,87.6,48.7,19,0,36,10.3,4,39,0,8,87.2,34,5.1,2,148.1,9,1,5.1,2,96,59,7.4,12.0,2.82
Andy Janovich,10810,FB,DEN,16,5.6,1,88.9,,0,0,0,0.0,0,5,10,0,77.6,72.7,68.5,30.7,71.1,21.1,20,0,32,26.3,25,95,2,8,69.5,66,14.7,14,155.6,9,1,7.4,7,112,65,8.1,14.0,1.7
Elijhaa Penny,11300,FB,NYG,11,0.1,1,88.9,,0,0,0,0.0,0,1,21,0,76.5,74.2,68.6,74.5,76.8,0.0,0,0,16,46.9,23,49,1,8,49.0,24,0.0,0,89.8,9,0,0.0,0,50,53,6.6,6.3,2.08
Blake Bell,9550,TE,JAX,10,5.7,2,88.9,,0,0,0,0.0,0,3,15,0,76.5,71.1,55.8,79.5,54.3,66.9,85,0,16,10.2,13,127,1,8,85.8,109,22.0,28,97.7,9,0,7.9,10,67,38,4.8,8.4,0.61
Rashad Greene Sr.,9572,WR,JAX,8,7.2,1,66.7,50.0,1,2,0,14.3,1,3,15,2,52.5,15.0,44.3,,45.3,0.0,0,0,12,0.0,0,66,1,6,93.9,62,59.1,39,85.4,9,0,40.9,27,60,14,2.3,10.0,0.97
Jawill Davis,22489,WR,NYG,5,17.3,1,50.0,,0,0,0,0.0,0,3,21,0,72.1,81.9,61.9,,61.1,0.0,0,0,22,0.0,0,40,0,4,97.5,39,35.0,14,64.6,8,0,65.0,26,40,4,1.0,10.0,1.03
Antony Auclair,24606,TE,TB,16,4.6,0,87.5,100.0,2,2,1,0.0,0,1,30,0,75.6,71.7,45.2,61.0,44.8,82.1,124,0,12,40.4,61,151,4,7,55.6,84,7.3,11,91.7,8,0,1.3,2,48,12,1.7,6.9,0.57
Corey Coleman,10649,WR,NYG,8,12.8,0,62.5,100.0,3,3,0,16.7,1,5,21,0,45.8,82.3,60.0,,60.0,0.0,0,0,30,0.0,0,75,0,5,96.0,72,4.0,3,91.1,8,0,96.0,72,71,10,2.0,14.2,0.99
Marcus Johnson,11074,WR,IND,5,13.9,1,75.0,100.0,1,1,0,14.3,1,5,14,0,49.2,70.9,61.1,,61.4,0.0,0,0,34,0.0,0,67,0,6,97.0,65,20.9,14,156.3,8,1,79.1,53,102,27,4.5,17.0,1.57
Garrett Celek,7274,TE,SF,15,11.4,0,62.5,0.0,0,2,0,16.7,1,5,28,0,45.8,68.0,62.7,60.1,60.0,91.3,94,1,41,42.7,44,103,4,5,53.4,55,1.9,2,101.0,8,2,3.9,4,90,42,8.4,18.0,1.64
David Grinnage,11148,TE,JAX,3,9.0,0,75.0,50.0,1,2,0,14.3,1,2,15,0,49.2,68.8,49.2,20.1,53.7,59.6,28,0,24,4.3,2,47,0,6,95.7,45,31.9,15,96.4,8,0,8.5,4,61,17,2.8,10.2,1.36
Rico Gathers,10851,TE,DAL,16,9.9,1,37.5,,0,0,0,25.0,1,2,9,0,36.2,65.8,51.8,29.0,48.7,67.8,40,0,32,16.9,10,59,1,3,81.4,48,23.7,14,56.8,8,0,8.5,5,45,28,9.3,15.0,0.94
Tommy Bohanon,7997,FB,JAX,14,1.5,2,75.0,,0,0,1,0.0,0,1,15,0,74.6,70.9,53.8,81.5,69.2,4.7,2,0,12,25.6,11,43,2,6,67.4,29,0.0,0,85.9,8,0,2.3,1,41,33,5.5,6.8,1.41
Brian Parker,10135,TE,DEN,10,3.9,1,62.5,0.0,0,1,0,0.0,0,2,10,0,74.6,68.8,61.8,43.0,53.7,56.7,51,1,11,16.7,15,90,3,5,76.7,69,23.3,21,31.8,8,0,14.4,13,33,29,5.8,6.6,0.48
Kevin White,9440,WR,CHI,9,23.1,0,50.0,60.0,3,5,1,0.0,0,3,6,0,73.4,68.0,63.4,,63.9,0.0,0,0,54,0.0,0,78,2,4,89.7,70,14.1,11,91.7,8,0,85.9,67,92,4,1.0,23.0,1.31
Jeremy Sprinkle,11909,TE,WAS,16,7.0,1,62.5,0.0,0,1,0,0.0,0,3,32,0,73.4,69.5,45.7,64.1,48.1,76.4,123,0,15,24.8,40,161,6,5,68.9,111,14.3,23,115.1,8,1,8.1,13,41,21,4.2,8.2,0.37
Tyler Conklin,47124,TE,MIN,16,8.7,0,71.4,50.0,1,2,0,16.7,1,3,18,0,45.8,68.0,59.0,76.4,60.6,64.9,48,0,33,31.1,23,74,0,5,64.9,48,17.6,13,107.4,7,0,16.2,12,77,30,6.0,15.4,1.6
Xavier Grimble,9092,TE,PIT,15,4.7,1,85.7,,0,0,0,0.0,0,4,25,1,74.6,16.9,53.8,74.9,60.2,59.3,35,0,23,8.5,5,59,1,6,83.1,49,25.4,15,117.9,7,0,15.3,9,86,55,9.2,14.3,1.76
Devonta Freeman,8738,HB,ATL,2,0.3,1,71.4,,0,0,0,16.7,1,0,2,0,46.3,76.5,52.1,51.9,48.4,0.0,0,0,14,24.0,12,50,0,5,72.0,36,14.0,7,75.3,7,0,6.0,3,23,20,4.0,4.6,0.64
Matt Lengel,9884,TE,CIN,10,5.9,0,42.9,0.0,0,1,0,0.0,0,2,7,0,72.1,67.0,63.6,72.8,60.8,86.0,43,0,9,28.0,14,50,2,3,64.0,32,8.0,4,89.9,7,1,6.0,3,17,6,2.0,5.7,0.53
Keith Smith,9302,FB,OAK,15,2.3,0,71.4,,0,0,0,16.7,1,3,23,0,45.8,69.1,59.8,81.3,57.5,4.3,2,0,8,17.4,8,46,0,5,78.3,36,0.0,0,75.3,7,0,6.5,3,23,19,3.8,4.6,0.64
Delanie Walker,3120,TE,TEN,1,7.1,2,57.1,100.0,1,1,0,0.0,0,4,31,0,72.1,67.0,79.4,,81.2,44.4,12,1,16,0.0,0,27,1,4,96.3,26,33.3,9,41.1,7,0,18.5,5,52,19,4.8,13.0,2.0
Seth DeValve,10772,TE,CLV,10,12.7,0,71.4,0.0,0,2,0,0.0,0,3,8,0,73.4,68.0,61.8,77.6,60.9,65.5,36,1,26,9.1,5,55,1,5,85.5,47,12.7,7,105.7,7,1,7.3,4,74,17,3.4,14.8,1.57
Ben Braunecker,11335,TE,CHI,14,12.1,0,71.4,66.7,2,3,0,0.0,0,2,6,0,74.6,68.8,61.1,70.8,60.6,31.3,21,1,20,11.9,8,67,2,5,77.6,52,34.3,23,56.0,7,0,25.4,17,57,12,2.4,11.4,1.1
Kamar Aiken,6671,WR,PHI,5,6.3,0,85.7,100.0,1,1,0,0.0,0,2,24,0,74.6,68.8,53.3,,52.9,0.0,0,0,18,0.0,0,86,2,6,91.9,79,20.9,18,98.2,7,0,79.1,68,53,15,2.5,8.8,0.67
Neal Sterling,9653,TE,NYJ,5,4.9,0,85.7,0.0,0,1,0,0.0,0,2,22,0,74.6,70.1,51.1,73.8,54.2,42.9,33,0,12,18.2,14,77,1,6,79.2,61,48.1,37,94.6,7,0,6.5,5,47,29,4.8,7.8,0.77
T.J. Logan,11935,HB,ARZ,6,-0.3,3,100.0,,0,0,0,0.0,0,1,1,0,75.6,78.3,59.9,,68.0,0.0,0,0,17,0.0,0,18,0,7,100.0,18,33.3,6,88.7,7,0,0.0,0,37,39,5.6,5.3,2.06
Raheem Mostert,9783,HB,SF,8,-0.7,0,85.7,,0,0,0,0.0,0,1,28,0,74.6,34.0,72.1,75.3,58.8,0.0,0,0,23,22.4,11,49,0,6,75.5,37,8.2,4,81.5,7,0,10.2,5,25,44,7.3,4.2,0.68
Mark Walton,45996,HB,CIN,7,-1.7,2,71.4,,0,0,0,16.7,1,1,7,0,46.3,76.8,51.3,60.1,47.1,0.0,0,0,24,12.2,9,74,0,5,77.0,57,1.4,1,86.0,7,0,9.5,7,41,47,9.4,8.2,0.72
Malcolm Brown,9902,HB,LA,11,1.2,1,83.3,,0,0,0,0.0,0,2,26,0,74.6,82.2,83.1,89.2,78.3,0.0,0,0,18,22.7,15,66,0,5,71.2,47,16.7,11,142.4,6,1,0.0,0,52,42,8.4,10.4,1.11
Jalen Tolliver,66933,WR,ARZ,3,14.3,2,50.0,0.0,0,1,0,0.0,0,3,1,0,70.5,65.8,57.9,,57.3,1.8,1,0,15,0.0,0,57,0,3,94.7,54,26.3,15,69.4,6,0,71.9,41,37,15,5.0,12.3,0.69
Dwayne Harris,6328,WR,OAK,10,-1.0,3,100.0,,0,0,0,0.0,0,1,23,1,74.6,31.9,61.6,,60.4,3.6,1,0,13,0.0,0,28,0,6,96.4,27,35.7,10,94.4,6,0,60.7,17,40,46,7.7,6.7,1.48
Jay Ajayi,9582,HB,PHI,4,0.5,1,83.3,,0,0,0,0.0,0,1,24,0,73.4,44.6,62.4,40.0,57.4,0.0,0,0,12,13.0,9,69,0,5,84.1,58,1.4,1,80.6,6,0,2.9,2,20,31,6.2,4.0,0.34
Ray-Ray McCloud III,47895,WR,BUF,10,2.0,0,83.3,100.0,1,1,0,16.7,1,2,4,0,46.3,23.4,53.9,,51.5,0.0,0,0,16,0.0,0,80,0,5,92.5,74,77.5,62,91.7,6,0,21.3,17,36,27,5.4,7.2,0.49
Darren Waller,9637,TE,OAK,4,2.7,2,100.0,100.0,1,1,0,0.0,0,4,23,0,74.6,69.8,70.4,64.9,71.2,48.4,15,0,44,3.2,1,31,0,6,93.5,29,16.1,5,118.8,6,0,32.3,10,75,59,9.8,12.5,2.59
Byron Marshall,11076,HB,WAS,6,2.0,0,66.7,,0,0,0,0.0,0,1,32,0,72.1,75.6,56.5,23.8,66.8,0.0,0,0,17,17.5,7,40,0,4,72.5,29,2.5,1,78.5,6,0,12.5,5,30,27,6.8,7.5,1.03
David Morgan,10822,TE,MIN,11,2.2,0,83.3,100.0,1,1,0,0.0,0,2,18,0,73.4,68.0,55.4,73.4,60.5,94.5,86,0,13,56.0,51,91,1,5,42.9,39,5.5,5,91.7,6,0,0.0,0,36,26,5.2,7.2,0.92
De'Anthony Thomas,8759,WR,KC,5,14.6,0,60.0,0.0,0,1,0,0.0,0,3,16,0,72.1,73.1,75.5,,71.0,3.7,1,0,15,0.0,0,27,0,3,92.6,25,18.5,5,115.8,5,1,77.8,21,29,30,10.0,9.7,1.16
Roosevelt Nix,10269,FB,PIT,14,1.8,0,80.0,,0,0,0,0.0,0,2,25,0,72.1,69.8,71.0,,80.0,8.7,2,0,19,0.0,0,23,0,4,95.7,22,17.4,4,98.3,5,0,17.4,4,38,42,10.5,9.5,1.73
Chris Manhertz,10211,TE,CAR,16,7.2,0,40.0,0.0,0,2,0,0.0,0,1,5,0,68.3,64.0,57.7,86.6,47.8,58.8,70,1,50,52.9,63,119,5,2,45.4,54,16.0,19,78.8,5,1,3.4,4,52,45,22.5,26.0,0.96
Shaun Wilson,45993,HB,TB,5,4.2,0,60.0,,0,0,0,0.0,0,0,30,0,70.5,76.6,58.0,,58.0,0.0,0,1,5,0.0,0,17,0,3,94.1,16,0.0,0,25.0,5,0,29.4,5,5,5,1.7,1.7,0.31
Derrick Willies,48345,WR,CLV,3,11.8,0,60.0,100.0,1,1,0,0.0,0,2,8,1,70.5,13.9,61.5,,60.9,0.0,0,0,39,0.0,0,20,0,3,100.0,20,35.0,7,102.9,5,0,65.0,13,61,33,11.0,20.3,3.05
A.J. Derby,9635,TE,MIA,4,9.2,1,60.0,50.0,1,2,0,0.0,0,3,17,0,70.5,65.8,60.3,78.9,61.5,69.9,51,0,19,17.8,13,73,0,3,76.7,56,12.3,9,131.7,5,1,16.4,12,48,8,2.7,16.0,0.86
Jacob Hollister,12051,TE,NE,6,8.0,0,80.0,0.0,0,1,0,20.0,1,2,19,0,42.1,67.0,62.1,72.2,59.8,30.3,10,0,23,15.2,5,33,0,4,84.8,28,45.5,15,110.0,5,0,18.2,6,52,17,4.3,13.0,1.86
Bobo Wilson,12067,WR,TB,5,10.8,0,80.0,,0,0,0,0.0,0,2,30,0,72.1,76.4,59.5,,59.4,0.0,0,0,25,0.0,0,49,0,4,89.8,44,34.7,17,110.0,5,0,65.3,32,52,20,5.0,13.0,1.18
Javon Wims,41406,WR,CHI,3,7.0,0,80.0,100.0,2,2,0,0.0,0,2,6,0,72.1,67.0,74.2,,73.3,0.0,0,0,16,0.0,0,12,0,4,91.7,11,41.7,5,93.3,5,0,58.3,7,32,2,0.5,8.0,2.91
Nick Williams,8005,WR,LA,4,9.0,0,40.0,33.3,1,3,0,33.3,1,1,26,0,28.0,73.3,48.1,,48.2,0.0,0,1,11,0.0,0,53,0,2,96.2,51,58.5,31,10.0,5,0,41.5,22,17,5,2.5,8.5,0.33
Tyler Kroft,9518,TE,CIN,5,5.4,1,80.0,0.0,0,1,0,20.0,1,4,7,0,41.6,67.0,55.2,39.1,51.6,80.8,42,1,16,30.8,16,52,0,4,61.5,32,11.5,6,57.1,5,0,7.7,4,36,18,4.5,9.0,1.13
Robert Tonyan,12193,TE,GB,11,14.6,0,80.0,,0,0,0,20.0,1,3,12,0,41.6,67.0,60.3,72.1,56.1,28.0,14,0,54,4.0,2,50,0,4,88.0,44,56.0,28,158.3,5,1,14.0,7,77,12,3.0,19.3,1.75
Dion Sims,7888,TE,CHI,8,9.3,0,50.0,0.0,0,1,0,33.3,1,0,6,0,29.9,64.0,38.6,68.1,36.3,72.3,68,0,9,28.7,27,94,1,2,66.0,62,14.9,14,56.3,4,0,10.6,10,9,8,4.0,4.5,0.15
Cameron Artis-Payne,9607,HB,CAR,3,-1.8,0,75.0,,0,0,0,0.0,0,1,5,0,70.5,77.3,74.3,45.4,68.1,0.0,0,0,13,43.5,10,23,0,3,47.8,11,4.3,1,80.2,4,0,4.3,1,15,17,5.7,5.0,1.36
Nick Bellore,6515,FB,DET,13,0.3,0,100.0,,0,0,0,0.0,0,2,11,0,72.1,68.3,59.9,82.1,57.4,3.1,1,0,8,12.5,4,32,0,4,84.4,27,12.5,4,82.3,4,0,28.1,9,15,14,3.5,3.8,0.56
Jeremy Kerley,6305,WR,BUF,1,4.5,1,50.0,0.0,0,1,0,0.0,0,0,4,0,70.5,70.0,58.2,,57.9,0.0,0,0,4,0.0,0,32,0,2,93.8,30,84.4,27,56.3,4,0,15.6,5,7,13,6.5,3.5,0.23
Stevan Ridley,6225,HB,PIT,9,2.8,0,75.0,,0,0,0,0.0,0,1,25,1,70.5,22.1,52.6,74.2,44.0,0.0,0,0,10,7.4,2,27,0,3,88.9,24,14.8,4,83.3,4,0,11.1,3,18,10,3.3,6.0,0.75
Keith Ford,23614,HB,BUF,2,-0.8,0,75.0,,0,0,0,25.0,1,1,4,0,42.1,78.0,54.2,83.4,47.7,0.0,0,0,8,14.6,6,41,0,3,78.0,32,29.3,12,86.5,4,0,17.1,7,21,20,6.7,7.0,0.66
Victor Bolden Jr.,12269,WR,BUF,4,12.8,0,25.0,0.0,0,1,0,0.0,0,1,4,0,64.7,72.0,53.1,,55.3,0.0,0,1,10,0.0,0,41,1,1,100.0,41,26.8,11,0.0,4,0,73.2,30,10,1,1.0,10.0,0.24
Alan Cross,10931,TE,TB,14,3.8,0,50.0,,0,0,0,33.3,1,1,30,0,29.9,64.0,47.7,55.9,42.9,7.5,3,0,6,10.0,4,40,0,2,90.0,36,12.5,5,56.3,4,0,2.5,1,9,5,2.5,4.5,0.25
Tommylee Lewis,11231,WR,NO,7,17.5,0,75.0,,0,0,0,0.0,0,3,20,0,70.5,25.9,60.5,,65.6,0.0,0,0,28,0.0,0,43,0,3,95.3,41,32.6,14,156.3,4,1,65.1,28,60,-1,-0.3,20.0,1.46
Chad Beebe,21528,WR,MIN,3,6.5,0,100.0,,0,0,0,0.0,0,3,18,0,72.1,67.0,64.2,,63.8,0.0,0,0,18,0.0,0,41,0,4,90.2,37,78.0,32,107.3,4,0,19.5,8,39,13,3.3,9.8,1.05
Gehrig Dieter,12163,WR,KC,6,15.3,0,50.0,,0,0,0,33.3,1,2,16,0,68.3,64.0,66.0,,65.4,0.0,0,0,22,0.0,0,22,0,2,100.0,22,68.2,15,78.1,4,0,31.8,7,33,19,9.5,16.5,1.5
Orson Charles,7116,TE,CLV,13,4.5,0,75.0,,0,0,0,25.0,1,0,8,0,36.8,69.5,44.2,82.2,42.8,23.8,10,0,9,31.0,13,42,0,3,64.3,27,7.1,3,88.5,4,0,2.4,1,23,24,8.0,7.7,0.85
Josh Malone,11883,WR,CIN,8,9.5,0,25.0,0.0,0,2,0,50.0,1,1,7,0,28.8,61.2,51.0,,51.0,0.0,0,1,12,0.0,0,46,0,1,95.7,44,15.2,7,0.0,4,0,84.8,39,12,-1,-1.0,12.0,0.27
Dwayne Allen,7066,TE,NE,16,7.8,0,75.0,,0,0,0,0.0,0,2,19,0,70.5,65.8,50.5,56.1,43.2,46.6,81,0,21,24.1,42,174,1,3,73.6,128,43.7,76,92.7,4,0,6.9,12,27,28,9.3,9.0,0.21
Patrick DiMarco,6997,FB,BUF,15,6.8,0,75.0,,0,0,0,0.0,0,2,4,0,70.5,67.4,56.5,77.5,59.7,0.0,0,0,38,20.7,12,58,0,3,74.1,43,12.1,7,116.7,4,0,12.1,7,62,34,11.3,20.7,1.44
Leonte Carroo,10720,WR,MIA,3,26.3,0,50.0,,0,0,0,0.0,0,2,17,0,68.3,66.2,76.1,,74.0,0.0,0,0,74,0.0,0,26,0,2,96.2,25,26.9,7,135.4,4,1,73.1,19,94,40,20.0,47.0,3.76
Jamize Olawale,7572,FB,DAL,18,0.8,0,50.0,,0,0,0,33.3,1,1,9,0,36.2,65.8,49.7,83.6,43.8,2.2,1,0,10,17.4,8,46,0,2,78.3,36,8.7,4,57.3,4,0,2.2,1,13,12,6.0,6.5,0.36
