player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Broderick Washington Jr.,50049,DI,BLT,8,0,0,3,47.5,0,2,86,100.0,4.7,4,0,1.2,0,88,88,2,0,55.0,0,1,22,100.0,9.1,2,2.3,0,23,23,1
Uchenna Nwosu,50084,ED,LAC,13,1,0,27,67.4,8,14,183,92.0,17.5,32,0,8.7,5,212,195,27,0,70.0,6,9,91,92.8,22.0,20,11.5,3,111,103,18
John Franklin-Myers,50088,DI,NYJ,15,2,0,22,76.4,10,38,331,98.9,17.5,58,2,8.2,3,357,353,51,2,79.8,7,24,181,99.0,19.9,36,10.2,3,197,195,34
Peter Kalambayi,50089,ED,HST,2,0,0,13,56.6,0,0,2,66.7,0.0,0,0,0.0,0,3,2,0,0,56.6,0,0,2,66.7,0.0,0,0.0,0,3,2,0
Wyatt Ray,50115,ED,TEN,5,0,1,31,54.6,0,3,59,92.3,6.8,4,1,4.2,1,65,60,4,0,59.5,0,3,23,92.0,13.0,3,10.9,1,25,23,4
Harvey Langi,50118,LB,NYJ,8,0,0,22,55.5,2,7,70,24.1,14.3,10,2,6.4,0,319,77,9,0,59.9,0,6,30,26.9,20.0,6,10.0,0,130,35,6
Josh Sweat,50120,ED,PHI,14,2,0,24,73.6,5,5,224,96.0,10.3,23,3,4.9,6,248,238,16,0,68.9,2,2,75,95.3,12.0,9,5.3,2,85,81,6
Lorenzo Carter,50126,ED,NYG,5,1,0,21,61.0,3,4,89,70.9,11.2,10,1,5.1,1,127,90,8,0,64.1,1,3,36,92.5,19.4,7,5.6,0,40,37,4
Ogbonnia Okoronkwo,50130,ED,LA,12,1,0,26,63.7,4,16,139,96.7,20.1,28,0,7.9,1,153,148,21,1,61.5,3,12,90,97.9,21.1,19,8.3,0,95,93,15
Jacob Tuioti-Mariner,50141,ED,ATL,15,0,0,2,57.5,4,12,194,71.9,9.3,18,0,4.6,1,281,202,17,0,61.7,2,8,98,78.2,10.2,10,6.1,1,133,104,11
Jacob Martin,50152,ED,HST,14,0,0,13,60.3,0,16,194,72.9,13.4,26,0,5.7,3,277,202,19,0,68.3,0,13,103,88.6,18.4,19,8.3,2,123,109,15
Olasunkanmi Adeniyi,50154,ED,PIT,13,0,0,25,51.6,0,3,75,86.4,8.0,6,0,2.0,0,88,76,3,0,53.1,0,3,34,85.0,11.8,4,4.4,0,40,34,3
Tashawn Bower,50170,ED,NE,7,1,0,19,70.2,0,5,45,88.5,13.3,6,0,5.6,0,52,46,5,1,73.7,0,1,8,100.0,25.0,2,6.3,0,8,8,1
Malcolm Roach,50191,DI,NO,9,0,0,20,58.5,2,4,118,98.5,6.8,8,2,2.5,0,130,128,6,0,55.9,1,1,38,100.0,7.9,3,2.6,0,41,41,2
Benning Potoa'e,50195,DI,TB,2,0,0,30,53.1,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Arden Key,50201,ED,LV,14,2,0,23,63.8,12,13,277,94.6,14.4,40,4,4.5,0,315,298,25,0,62.4,9,8,147,98.1,17.0,25,5.8,0,162,159,17
Oren Burks,50203,LB,GB,11,0,0,12,48.3,0,0,17,27.7,0.0,0,0,0.0,0,65,18,0,0,51.2,0,0,7,30.4,0.0,0,0.0,0,23,7,0
Rashaan Evans,50213,LB,TEN,17,0,1,31,62.7,3,9,93,18.2,10.8,10,8,7.5,1,555,101,13,0,57.7,0,6,46,28.7,13.0,6,6.5,0,167,48,6
Josh Allen,50235,ED,JAX,8,1,0,15,74.2,8,12,231,97.6,14.7,34,1,5.2,2,252,246,22,1,82.7,7,7,98,95.6,20.4,20,8.2,1,114,109,15
Marquis Haynes,50244,ED,CAR,15,0,1,5,52.1,2,9,238,85.7,7.6,18,1,4.0,4,287,246,15,0,58.3,0,7,118,91.2,11.0,13,6.4,4,136,124,11
Tipa Galeai,50275,ED,GB,1,0,0,12,64.2,0,0,4,83.3,25.0,1,0,0.0,0,6,5,0,0,67.1,0,0,3,100.0,33.3,1,0.0,0,3,3,0
Porter Gustin,50290,ED,CLV,16,0,0,8,57.8,2,11,217,96.2,10.6,23,1,3.5,1,237,228,14,0,62.7,2,9,105,94.8,15.2,16,6.2,1,115,109,12
Marcus Davenport,50291,ED,NO,13,1,0,20,73.3,6,29,272,97.6,19.1,52,3,7.2,2,294,287,37,0,73.0,2,17,124,99.2,22.6,28,9.3,2,130,129,21
Christian Wilkins,50293,DI,MIA,14,3,1,17,59.9,1,15,346,96.3,6.9,24,2,2.9,2,377,363,18,0,59.0,0,9,127,95.1,11.0,14,5.1,2,143,136,11
Michael Ojemudia,50327,CB,DEN,14,0,0,10,50.9,0,0,3,0.5,0.0,0,3,0.0,0,550,3,0,0,57.0,0,0,2,0.8,0.0,0,0.0,0,236,2,0
Nik Needham,50356,CB,MIA,14,0,1,17,73.9,0,8,32,7.2,12.5,4,7,18.8,2,442,32,10,0,67.9,0,4,15,7.1,20.0,3,20.0,1,212,15,5
Anthony Averett,50365,CB,BLT,11,0,0,3,59.2,0,0,1,0.4,0.0,0,2,0.0,0,274,1,0,0,,0,0,0,0.0,,0,,0,119,0,0
Tre Herndon,50380,CB,JAX,16,0,2,15,76.6,1,3,25,4.8,12.0,3,7,12.0,1,564,27,5,0,91.0,1,2,7,4.5,28.6,2,35.7,1,200,9,4
Isaiah Oliver,50393,CB,ATL,16,0,2,2,65.5,1,4,16,3.0,12.5,2,4,21.9,1,575,17,6,0,71.6,1,3,10,4.8,20.0,2,30.0,1,231,11,5
Jeremy Reaves,50406,S,WAS,7,0,0,32,83.3,0,1,4,1.9,50.0,2,0,37.5,1,210,4,2,0,,0,0,0,0.0,,0,,0,91,0,0
Juan Thornhill,50426,S,KC,19,0,0,16,56.4,1,2,14,2.4,7.1,1,1,10.7,0,582,14,3,0,56.0,0,0,2,0.7,0.0,0,0.0,0,281,2,0
Emmanuel Moseley,50430,CB,SF,11,0,2,28,55.2,0,0,2,0.7,0.0,0,5,0.0,0,300,2,0,0,59.1,0,0,1,0.8,0.0,0,0.0,0,124,1,0
Jalen Davis,50431,CB,CIN,3,0,0,7,69.0,0,1,4,8.3,25.0,1,1,12.5,0,48,4,1,0,69.0,0,1,4,18.2,25.0,1,12.5,0,22,4,1
Blessuan Austin,50434,CB,NYJ,11,0,2,22,54.4,1,0,3,0.7,33.3,1,8,16.7,0,413,3,1,0,56.8,1,0,2,1.2,50.0,1,25.0,0,171,2,1
Sheldrick Redwine,50458,S,CLV,11,0,0,8,56.6,0,1,10,4.3,20.0,2,1,15.0,1,230,10,2,0,58.9,0,1,6,5.4,33.3,2,25.0,1,111,6,2
Jace Whittaker,50465,CB,ARZ,1,0,0,1,60.0,0,0,1,3.0,0.0,0,1,0.0,0,33,1,0,0,,0,0,0,0.0,,0,,0,20,0,0
Jeff Gladney,50471,CB,MIN,16,0,1,18,57.0,1,1,11,2.0,18.2,2,5,9.1,0,554,11,2,0,70.0,0,1,3,1.4,33.3,1,16.7,0,217,3,1
Grant Haley,50473,CB,NO,1,0,0,20,62.0,1,0,7,21.2,0.0,0,1,7.1,0,33,7,1,0,64.5,1,0,5,31.3,0.0,0,10.0,0,16,5,1
Kareem Orr,50513,CB,TEN,2,0,0,31,51.1,0,0,4,12.9,0.0,0,0,0.0,0,31,4,0,0,60.0,0,0,1,7.7,0.0,0,0.0,0,13,1,0
Amani Oruwariye,50533,CB,DET,16,0,3,11,68.6,0,0,2,0.3,50.0,1,7,0.0,0,591,2,0,0,56.2,0,0,1,0.4,0.0,0,0.0,0,254,1,0
Avonte Maddox,50543,CB,PHI,10,0,0,24,40.7,0,1,1,0.3,0.0,0,3,50.0,0,291,1,1,0,40.7,0,1,1,1.0,0.0,0,50.0,0,97,1,1
Cameron Malveaux,50587,ED,CLV,2,0,0,8,53.3,0,0,5,100.0,0.0,0,0,0.0,0,6,6,0,0,55.0,0,0,2,100.0,0.0,0,0.0,0,3,3,0
Byron Cowart,50588,DI,NE,14,1,0,19,58.3,2,4,174,100.0,6.3,11,0,2.3,1,180,180,7,1,70.8,2,0,38,100.0,13.2,5,2.6,0,39,39,2
Charles Omenihu,50612,DI,HST,15,2,0,13,64.4,13,15,326,99.4,11.3,37,2,5.5,4,342,340,32,0,66.5,6,10,121,100.0,18.2,22,9.9,4,126,126,20
Shaquem Griffin,50657,ED,SEA,9,0,0,29,60.3,2,4,62,69.1,12.9,8,0,6.5,1,97,67,7,0,68.2,2,3,36,93.0,19.4,7,9.7,1,43,40,6
Luke Gifford,50675,LB,DAL,2,0,0,9,60.0,0,0,0,50.0,,0,0,,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Hardy Nickerson,50712,LB,MIN,4,0,0,18,53.9,0,0,5,14.7,0.0,0,0,0.0,0,34,5,0,0,59.1,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Josey Jewell,50720,LB,DEN,16,0,1,10,72.5,4,5,73,12.8,16.4,12,3,8.9,2,625,80,11,0,79.8,3,3,41,17.6,24.4,10,12.2,2,261,46,8
Cody Barton,50727,LB,SEA,6,0,0,29,74.9,0,1,1,2.1,0.0,0,0,50.0,0,47,1,1,0,,0,0,0,0.0,,0,,0,13,0,0
Ulysees Gilbert III,50810,LB,PIT,2,0,0,25,50.8,0,0,4,19.2,0.0,0,0,0.0,0,26,5,0,0,60.0,0,0,1,5.6,0.0,0,0.0,0,18,1,0
Jordyn Brooks,50851,LB,SEA,15,0,0,29,58.3,0,5,28,15.0,17.9,5,1,8.9,0,200,30,5,0,56.7,0,2,16,29.0,12.5,2,6.3,0,62,18,2
Micah Kiser,50879,LB,LA,9,0,0,26,53.4,1,6,47,13.7,14.9,7,2,7.4,0,357,49,7,0,59.3,1,5,26,17.3,23.1,6,11.5,0,156,27,6
Roquan Smith,50892,LB,CHI,16,0,0,6,74.8,2,7,43,7.8,25.6,11,1,22.1,5,613,48,14,0,85.0,2,1,18,7.7,44.4,8,36.1,5,272,21,8
Tremaine Edmunds,50905,LB,BUF,18,0,0,4,45.6,4,4,83,12.7,6.0,5,0,6.0,1,699,89,9,0,46.7,3,2,40,14.2,10.0,4,6.3,0,310,44,5
Robert Spillane,50918,LB,PIT,10,1,0,25,72.7,2,6,34,14.9,11.8,4,1,17.6,2,235,35,10,0,65.6,0,1,13,12.8,15.4,2,11.5,1,109,14,2
Leighton Vander Esch,50950,LB,DAL,10,0,0,9,86.8,0,0,6,3.5,0.0,0,2,16.7,1,229,8,1,0,92.0,0,0,2,4.5,0.0,0,50.0,1,66,3,1
Bobby Okereke,50954,LB,IND,15,1,0,14,54.4,1,2,34,7.6,8.8,3,1,4.4,0,485,37,3,0,53.8,0,1,13,6.3,7.7,1,3.8,0,238,15,1
Ja'Whaun Bentley,50966,LB,NE,13,0,0,19,57.4,2,7,58,19.9,6.9,4,1,11.2,2,311,62,11,0,50.9,1,2,25,25.2,4.0,1,6.0,0,107,27,3
Frankie Luvu,51028,ED,NYJ,11,1,0,22,67.6,3,5,101,67.7,9.9,10,0,5.9,2,161,109,10,1,59.1,2,4,55,77.6,12.7,7,7.3,1,76,59,7
Kenny Young,51029,LB,LA,18,0,0,26,54.2,1,5,24,7.5,12.5,3,0,16.7,1,318,24,7,0,63.3,0,0,5,4.5,20.0,1,20.0,1,110,5,1
Tyrel Dodson,51045,LB,BUF,5,1,0,4,68.3,0,0,16,15.7,12.5,2,0,6.3,1,115,18,1,0,67.3,0,0,8,16.4,25.0,2,12.5,1,55,9,1
Jahlani Tavai,51055,LB,DET,16,0,0,11,50.0,1,6,94,27.9,6.4,6,1,3.7,0,359,100,7,0,57.3,1,2,27,23.3,11.1,3,5.6,0,129,30,3
Julian Love,51081,S,NYG,15,0,0,21,63.8,0,0,4,0.8,25.0,1,0,0.0,0,481,4,0,0,66.5,0,0,2,1.0,50.0,1,0.0,0,202,2,0
Brandon Rusnak,51088,S,JAX,10,0,0,15,64.5,0,1,6,6.3,16.7,1,2,8.3,0,96,6,1,0,,0,0,0,0.0,,0,,0,29,0,0
Ben Niemann,51099,LB,KC,18,0,0,16,56.0,2,8,90,23.2,8.9,8,0,6.7,1,422,98,11,0,56.6,2,5,48,22.2,10.4,5,7.3,0,239,53,7
Terez Hall,51107,LB,NE,8,0,0,19,60.8,0,1,8,6.6,12.5,1,2,6.3,0,137,9,1,0,71.3,0,0,2,5.0,50.0,1,0.0,0,40,2,0
A.J. Moore,51146,S,HST,10,0,0,13,70.8,1,2,20,8.5,20.0,4,0,12.5,1,236,20,4,0,68.4,0,1,10,11.8,20.0,2,15.0,1,85,10,2
Taylor Rapp,51172,S,LA,9,1,0,26,58.8,0,1,8,3.4,12.5,1,0,6.3,0,238,8,1,1,61.1,0,1,6,5.6,16.7,1,8.3,0,107,6,1
P.J. Locke,51189,S,DEN,2,0,0,10,59.7,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Minkah Fitzpatrick,51206,S,PIT,17,0,0,25,53.0,0,2,5,0.7,20.0,1,3,20.0,0,672,5,2,0,54.5,0,2,3,0.8,33.3,1,33.3,0,366,3,2
Steven Parker,51220,S,DAL,7,0,0,9,60.0,0,0,0,1.8,,0,0,,0,57,1,0,0,,0,0,0,0.0,,0,,0,26,0,0
Joel Iyiegbuniwe,51221,LB,CHI,7,0,0,6,60.0,0,0,0,11.8,,0,0,,0,17,2,0,0,,0,0,0,0.0,,0,,0,6,0,0
Fred Warner,51222,LB,SF,16,0,1,28,75.9,8,9,80,14.9,13.8,11,4,11.9,1,599,89,18,0,74.5,6,3,34,16.5,11.8,4,16.2,1,236,39,10
Armani Watts,51264,S,KC,4,0,0,16,66.4,0,1,3,6.6,33.3,1,0,16.7,0,61,4,1,0,58.7,0,0,0,3.7,,0,,0,27,1,0
Tracy Walker,51266,S,DET,15,1,1,11,76.8,1,2,23,5.2,8.7,2,2,10.9,1,462,24,4,0,55.2,0,0,10,4.9,0.0,0,0.0,0,223,11,0
Mike Edwards,51282,S,TB,16,0,0,30,51.4,0,0,7,2.9,0.0,0,0,0.0,0,279,8,0,0,54.7,0,0,2,1.7,0.0,0,0.0,0,181,3,0
Kristian Welch,51283,LB,BLT,2,0,0,3,59.1,0,0,2,50.0,0.0,0,0,0.0,0,4,2,0,0,,0,0,0,0.0,,0,,0,1,0,0
Khari Willis,51304,S,IND,15,0,0,14,67.1,2,4,29,5.5,17.2,5,2,17.2,2,565,31,8,0,62.0,0,2,12,5.2,16.7,2,8.3,0,248,13,2
Terrell Edmunds,51334,S,PIT,16,0,0,25,48.8,0,4,30,5.2,3.3,1,3,10.0,1,573,30,5,0,52.1,0,0,18,5.7,0.0,0,5.6,1,314,18,1
Will Harris,51336,S,DET,16,0,0,11,54.8,0,0,4,2.7,0.0,0,2,0.0,0,184,5,0,0,58.4,0,0,0,1.2,,0,,0,81,1,0
Amani Hooker,51378,S,TEN,17,1,0,31,54.0,0,0,14,4.0,0.0,0,2,0.0,0,371,15,0,0,50.6,0,0,6,3.2,0.0,0,0.0,0,190,6,0
Marcus Epps,51391,S,PHI,13,0,0,24,60.8,0,0,4,2.4,0.0,0,0,0.0,0,253,6,0,0,65.2,0,0,2,3.8,0.0,0,0.0,0,104,4,0
Marcell Harris,51408,S,SF,11,0,1,28,53.4,0,0,9,4.2,0.0,0,1,0.0,0,212,9,0,0,57.0,0,0,2,2.3,0.0,0,0.0,0,86,2,0
Jaylinn Hawkins,51423,S,ATL,5,0,0,2,63.1,0,0,5,9.6,20.0,1,1,20.0,1,52,5,1,0,67.2,0,0,3,16.7,33.3,1,33.3,1,18,3,1
Kaden Elliss,51485,ED,NO,3,0,0,20,62.7,0,0,6,75.0,16.7,1,0,0.0,0,8,6,0,0,68.8,0,0,2,100.0,50.0,1,0.0,0,2,2,0
Dorian O'Daniel,51487,LB,KC,3,0,0,16,70.6,0,1,4,50.0,25.0,1,0,37.5,1,8,4,2,0,71.1,0,1,3,100.0,33.3,1,50.0,1,3,3,2
Nate Hall,51497,LB,HST,2,0,0,13,92.6,0,0,3,25.0,33.3,1,0,66.7,2,12,3,2,0,93.1,0,0,2,25.0,50.0,1,100.0,2,8,2,2
Dre Greenlaw,51503,LB,SF,13,0,0,28,55.3,1,1,63,16.7,4.8,3,2,3.2,1,408,68,3,0,54.9,0,0,21,17.0,0.0,0,4.8,1,141,24,1
Duke Dawson Jr.,51576,CB,DEN,10,0,0,10,59.0,0,0,1,1.8,0.0,0,0,0.0,0,57,1,0,0,,0,0,0,0.0,,0,,0,32,0,0
Daniel Ross,51592,DI,JAX,5,0,0,15,69.6,0,2,35,100.0,8.6,3,1,2.9,0,36,36,2,0,81.4,0,1,3,100.0,66.7,2,16.7,0,3,3,1
Kenny Moore II,51596,CB,IND,17,0,0,14,50.7,1,5,36,5.6,8.3,3,4,13.9,2,660,37,8,0,29.9,1,3,15,5.1,0.0,0,13.3,0,294,15,4
Nicholas Morrow,51674,LB,LV,14,1,0,23,70.4,3,3,38,8.9,10.5,4,3,15.8,3,451,40,9,0,56.6,2,2,19,9.3,10.5,2,15.8,1,214,20,5
Harrison Hand,55576,CB,MIN,6,0,0,18,60.0,0,0,1,0.8,0.0,0,0,0.0,0,120,1,0,0,60.0,0,0,1,1.7,0.0,0,0.0,0,59,1,0
A.J. Terrell,55586,CB,ATL,14,0,0,2,78.7,1,0,3,0.5,0.0,0,5,16.7,0,610,3,1,0,78.7,1,0,3,1.3,0.0,0,16.7,0,234,3,1
C.J. Henderson,55593,CB,JAX,8,0,0,15,58.6,0,0,1,0.4,0.0,0,2,0.0,0,271,1,0,0,58.6,0,0,1,0.9,0.0,0,0.0,0,113,1,0
Lonnie Johnson Jr.,55615,S,HST,16,0,0,13,67.0,3,1,24,5.6,16.7,4,1,8.3,0,468,26,4,0,54.5,1,1,8,4.4,12.5,1,12.5,0,180,8,2
Amik Robertson,55619,CB,LV,6,0,0,23,58.4,0,0,1,3.4,0.0,0,0,0.0,0,29,1,0,0,58.4,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Josiah Scott,55634,CB,JAX,6,0,0,15,51.9,0,0,4,7.7,0.0,0,1,0.0,0,52,4,0,0,56.8,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Jeffrey Okudah,55674,CB,DET,9,0,0,11,56.2,0,0,1,0.4,0.0,0,2,0.0,0,267,1,0,0,56.2,0,0,1,0.8,0.0,0,0.0,0,118,1,0
Darious Williams,55724,CB,LA,18,0,2,26,56.3,0,0,2,0.3,50.0,1,4,0.0,0,629,2,0,0,,0,0,0,0.0,,0,,0,304,0,0
Xavier McKinney,55775,S,NYG,6,0,0,21,58.9,0,2,9,6.4,22.2,2,0,11.1,0,141,9,2,0,68.3,0,1,4,9.3,25.0,1,12.5,0,43,4,1
Kamren Curl,55800,S,WAS,17,0,0,32,63.8,3,3,41,7.9,7.3,3,1,12.2,2,522,41,8,0,51.2,0,1,13,6.3,7.7,1,11.5,1,207,13,2
Stanford Samuels III,55893,CB,GB,1,0,0,12,79.1,0,0,0,10.0,,0,1,,0,10,1,0,0,79.1,0,0,0,20.0,,0,,0,5,1,0
Keisean Nixon,56167,CB,LV,9,0,0,23,74.6,1,0,2,2.1,50.0,1,0,25.0,0,96,2,1,0,74.6,1,0,2,4.5,50.0,1,25.0,0,44,2,1
Darnay Holmes,56247,CB,NYG,12,0,0,21,67.5,2,2,27,8.1,14.8,4,5,11.1,1,334,27,5,0,46.6,0,1,13,8.1,7.7,1,3.8,0,160,13,1
Jaylon Johnson,56259,CB,CHI,13,0,2,6,60.0,0,0,1,0.2,0.0,0,6,0.0,0,520,1,0,0,,0,0,0,0.0,,0,,0,233,0,0
Javelin Guidry,56262,CB,NYJ,6,0,0,22,62.3,1,0,5,5.5,0.0,0,1,10.0,0,110,6,1,0,65.7,1,0,4,10.0,0.0,0,12.5,0,50,5,1
Marquise Blair,56263,CB,SEA,2,0,1,29,53.6,0,0,3,6.0,0.0,0,1,0.0,0,50,3,0,0,56.5,0,0,2,6.7,0.0,0,0.0,0,30,2,0
A.J. Epenesa,56369,ED,BUF,17,2,0,4,67.4,4,14,212,94.0,12.7,27,2,5.2,2,232,218,20,0,70.0,1,9,81,93.2,17.3,14,6.2,0,88,82,10
Chase Young,56436,ED,WAS,16,3,1,32,75.9,6,30,474,93.4,12.4,59,4,5.1,6,533,498,42,1,83.2,4,15,190,95.3,17.9,34,7.1,4,215,205,23
Yetur Gross-Matos,56444,ED,CAR,12,0,0,5,58.9,4,13,216,94.6,9.7,21,3,5.3,3,239,226,20,0,70.1,1,8,68,95.9,22.1,15,11.0,3,73,70,12
Isaiah Buggs,56503,DI,PIT,10,0,0,25,64.7,1,2,61,100.0,8.2,5,0,4.1,1,65,65,4,0,73.4,1,1,27,100.0,11.1,3,7.4,1,29,29,3
Jonathan Garvin,56703,ED,GB,7,0,0,12,51.3,0,1,56,98.4,3.6,2,0,0.9,0,62,61,1,0,55.8,0,0,19,95.5,5.3,1,0.0,0,22,21,0
Walter Palmore,56733,DI,DAL,1,0,0,9,55.2,1,0,6,100.0,16.7,1,0,8.3,0,6,6,1,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jordan Elliott,56734,DI,CLV,18,0,0,8,56.7,0,4,174,99.5,6.9,12,0,1.1,0,186,185,4,0,61.5,0,4,62,100.0,12.9,8,3.2,0,68,68,4
Javon Kinlaw,56834,DI,SF,14,2,1,28,58.0,3,14,321,99.7,7.2,23,5,3.3,2,342,341,19,1,61.2,1,8,127,100.0,9.4,12,4.3,1,141,141,10
Alton Robinson,56857,ED,SEA,15,0,1,29,65.9,3,11,200,93.2,10.0,20,2,5.5,4,222,207,18,0,58.4,1,2,59,98.4,10.2,6,5.9,2,62,61,5
Anthony Rush,56895,DI,GB,5,0,0,12,54.5,0,0,35,100.0,2.9,1,0,2.9,1,36,36,1,0,61.1,0,0,10,100.0,10.0,1,10.0,1,10,10,1
James Lynch,56962,DI,MIN,8,0,0,18,58.5,0,0,28,100.0,3.6,1,0,3.6,1,29,29,1,0,55.0,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Larrell Murchison,57004,DI,TEN,11,0,0,31,50.0,0,0,83,100.0,1.2,1,0,0.0,0,87,87,0,0,48.6,0,0,34,100.0,0.0,0,0.0,0,37,37,0
John Penisini,57037,DI,DET,16,0,0,11,52.5,0,1,248,100.0,2.0,5,0,0.6,1,262,262,2,0,48.5,0,0,62,100.0,0.0,0,0.0,0,68,68,0
Mykal Walker,57834,LB,ATL,16,0,0,2,55.8,2,3,56,27.5,3.6,2,1,4.5,0,222,61,5,0,56.2,1,1,19,28.8,5.3,1,5.3,0,66,19,2
Patrick Queen,57941,LB,BLT,18,0,0,3,71.2,8,10,100,18.2,16.0,16,1,12.0,3,594,108,21,0,74.3,5,4,44,22.3,15.9,7,17.0,3,229,51,12
Jacob Phillips,57942,LB,CLV,11,0,0,8,56.3,1,0,9,6.7,11.1,1,0,5.6,0,165,11,1,0,67.7,1,0,3,5.1,33.3,1,16.7,0,78,4,1
K'Lavon Chaisson,57945,ED,JAX,16,2,0,15,58.5,8,20,316,94.9,10.4,33,3,4.7,1,354,336,29,0,59.9,4,18,121,95.2,17.4,21,9.1,0,145,138,22
Willie Gay Jr.,57987,LB,KC,15,0,0,16,45.9,0,3,23,22.0,13.0,3,0,6.5,0,118,26,3,0,48.7,0,3,6,20.0,33.3,2,25.0,0,35,7,3
Kenneth Murray,58099,LB,LAC,16,0,0,27,59.2,0,4,34,6.1,11.8,4,1,8.8,1,578,35,5,0,65.8,0,3,14,5.8,14.3,2,17.9,1,257,15,4
Kahlil McKenzie,62935,DI,CIN,7,0,0,7,53.9,0,1,46,100.0,2.2,1,0,1.1,0,47,47,1,0,59.1,0,1,13,100.0,7.7,1,3.8,0,13,13,1
Justin Watson,66915,WR,TB,1,0,0,30,73.5,0,0,1,100.0,100.0,1,0,100.0,1,1,1,1,0,,0,0,0,,,0,,0,0,0,0
Zach Sieler,66917,DI,MIA,15,0,2,17,65.7,7,14,302,97.5,10.6,32,2,4.8,4,326,318,25,0,64.0,4,9,129,97.9,13.2,17,7.4,3,142,139,16
Dennis Gardeck,66928,ED,ARZ,10,0,0,1,84.4,3,8,76,92.9,25.0,19,0,16.4,7,85,79,18,0,84.1,2,5,45,94.1,31.1,14,23.3,7,51,48,14
Tavierre Thomas,66931,CB,CLV,9,0,0,8,50.5,0,2,15,9.9,0.0,0,0,13.3,1,172,17,3,0,51.7,0,1,5,6.1,0.0,0,10.0,0,98,6,1
Chris Claybrooks,76692,CB,JAX,11,0,0,15,58.3,0,0,1,0.9,0.0,0,1,0.0,0,229,2,0,0,,0,0,0,0.0,,0,,0,90,0,0
Auzoyah Alufohai,79271,DI,HST,3,0,0,13,50.7,0,0,24,100.0,0.0,0,1,0.0,0,25,25,0,0,54.4,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Teair Tart,82261,DI,TEN,7,0,0,31,64.1,2,2,76,100.0,6.6,5,2,3.9,1,80,80,5,0,55.7,1,1,20,100.0,10.0,2,5.0,0,23,23,2
Jessie Lemonier,82302,ED,LAC,4,0,0,27,63.8,2,2,32,97.1,15.6,5,1,6.3,0,35,34,4,0,65.2,2,1,21,100.0,14.3,3,7.1,0,22,22,3
Corey Ballentine,83833,CB,NYJ,4,0,0,22,70.9,0,0,2,4.8,50.0,1,0,0.0,0,63,3,0,0,73.2,0,0,2,7.4,50.0,1,0.0,0,27,2,0
John Cominsky,88313,DI,ATL,13,0,1,2,66.5,2,18,249,100.0,10.0,25,1,4.4,1,263,263,21,0,66.4,1,11,86,100.0,15.1,13,8.1,1,94,94,13
Kyle Dugger,90621,S,NE,14,0,0,19,80.4,0,4,15,5.6,26.7,4,2,13.3,0,306,17,4,0,87.1,0,1,3,3.4,66.7,2,16.7,0,116,4,1
Tevaughn Campbell,91247,CB,LAC,9,0,0,27,68.7,1,2,6,2.8,16.7,1,1,25.0,0,211,6,3,0,56.8,0,1,1,1.1,0.0,0,50.0,0,90,1,1
Niko Lalos,106295,ED,NYG,5,0,0,21,56.8,0,2,31,84.6,9.7,3,0,3.2,0,39,33,2,0,50.6,0,0,9,90.9,0.0,0,0.0,0,11,10,0
