player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Marcus Gilchrist,6202,S,HST,16,0,0,13,57.4,0,1,11,2.6,0.0,0,3,13.6,1,501,13,2,0,63.3,0,1,7,3.2,0.0,0,21.4,1,219,7,2
Stephen Paea,6205,DI,DAL,4,0,0,9,55.7,0,2,84,97.8,4.8,4,0,1.2,0,90,88,2,0,58.1,0,1,29,100.0,3.4,1,1.7,0,30,30,1
Terrell McClain,6217,DI,WAS,12,0,0,32,53.8,1,3,149,99.4,4.7,7,0,2.7,2,161,160,6,0,61.5,1,2,46,98.0,10.9,5,5.4,1,50,49,4
Kelvin Sheppard,6220,LB,NYG,7,0,0,21,50.9,1,1,19,8.6,0.0,0,0,5.3,0,222,19,2,0,49.2,0,0,6,7.1,0.0,0,0.0,0,85,6,0
Justin Houston,6222,ED,KC,16,4,0,16,76.4,11,37,440,76.4,16.8,74,3,8.0,11,615,470,59,1,72.6,5,21,196,88.8,19.9,39,10.7,8,241,214,34
Jurrell Casey,6229,DI,TEN,18,1,1,31,76.1,17,40,626,99.5,14.2,89,4,5.7,7,663,660,64,1,73.4,7,25,263,99.6,18.3,48,8.0,5,285,284,37
Mason Foster,6236,LB,WAS,5,0,0,32,65.3,1,11,36,21.7,30.6,11,0,22.2,2,180,39,14,0,66.8,0,6,19,24.1,36.8,7,26.3,2,83,20,8
Allen Bailey,6238,DI,KC,15,1,1,16,59.7,1,32,387,100.0,10.1,39,1,4.8,2,418,418,35,1,65.0,1,19,155,100.0,14.2,22,7.7,2,172,172,22
Shareece Wright,6241,CB,BUF,12,0,0,4,51.2,0,0,3,1.1,0.0,0,1,0.0,0,266,3,0,0,53.9,0,0,2,1.8,0.0,0,0.0,0,113,2,0
Chris Conte,6245,S,TB,16,0,1,30,58.4,0,2,7,1.5,14.3,1,4,14.3,0,459,7,2,0,60.9,0,1,4,1.9,0.0,0,12.5,0,214,4,1
K.J. Wright,6251,LB,SEA,15,0,0,29,59.7,2,7,56,10.5,10.7,6,3,8.0,0,589,62,9,0,60.5,1,3,30,12.2,16.7,5,6.7,0,279,34,4
Da'Norris Searcy,6252,S,TEN,15,0,0,31,63.9,1,0,7,3.1,14.3,1,0,7.1,0,229,7,1,0,68.1,1,0,1,1.0,100.0,1,50.0,0,103,1,1
Sam Acho,6255,ED,CHI,16,1,0,6,61.8,12,13,233,70.6,12.0,28,0,7.1,4,354,250,29,1,64.8,8,8,115,81.2,15.7,18,9.6,3,149,121,19
Davon House,6283,CB,GB,12,0,3,12,84.6,0,0,1,0.3,0.0,0,4,100.0,1,391,1,1,0,84.6,0,0,1,0.5,0.0,0,100.0,1,186,1,1
Buster Skrine,6289,CB,NYJ,15,0,2,22,63.5,1,1,20,3.6,10.0,2,13,10.0,1,604,22,3,0,67.6,1,1,16,6.7,12.5,2,12.5,1,268,18,3
Karl Klug,6294,DI,TEN,17,0,0,31,53.8,2,10,222,98.3,7.7,17,1,3.6,2,239,235,14,0,52.3,2,5,98,98.1,5.1,5,4.6,1,108,106,8
Richard Sherman,6306,CB,SEA,9,0,4,29,56.4,0,0,3,0.8,0.0,0,8,0.0,0,361,3,0,0,,0,0,0,0.0,,0,,0,180,0,0
Chris Carter,6314,ED,WAS,2,0,0,32,58.4,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,58.4,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Pernell McPhee,6317,ED,CHI,13,2,0,6,65.6,6,7,185,81.7,11.4,21,0,5.7,4,241,197,17,1,68.0,5,5,89,84.8,16.9,15,10.1,4,112,95,14
Jordan Todman,6335,HB,HST,2,0,0,13,60.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Colin Jones,6342,S,CAR,8,0,0,5,54.0,0,0,8,7.2,0.0,0,0,0.0,0,111,8,0,0,58.7,0,0,1,2.6,0.0,0,0.0,0,38,1,0
Lawrence Guy,6385,DI,NE,19,1,0,19,54.7,5,16,345,100.0,7.8,27,0,3.6,2,361,361,23,0,55.7,3,5,94,100.0,10.6,10,4.3,0,99,99,8
Chris Harris Jr.,6457,CB,DEN,16,0,0,10,59.7,0,2,15,2.8,13.3,2,3,6.7,0,527,15,2,0,64.5,0,2,9,3.5,22.2,2,11.1,0,256,9,2
Sealver Siliga,6483,DI,TB,8,0,0,30,49.2,0,0,48,100.0,0.0,0,1,0.0,0,50,50,0,0,52.2,0,0,14,100.0,0.0,0,0.0,0,15,15,0
Josh Bynes,6503,LB,ARZ,11,0,0,1,65.7,0,1,20,14.7,10.0,2,2,7.5,1,143,21,2,0,59.6,0,0,6,11.7,16.7,1,0.0,0,60,7,0
Mario Addison,6558,ED,CAR,17,0,0,5,71.2,3,43,430,96.0,14.9,64,1,7.9,11,473,454,57,0,79.6,2,29,205,94.8,22.9,47,12.9,11,232,220,42
Cedric Thornton,6607,DI,BUF,16,0,0,4,57.5,2,5,197,99.5,5.6,11,1,2.8,2,210,209,9,0,56.0,0,3,63,100.0,7.9,5,5.6,2,68,68,5
Ron Parker,6625,S,KC,16,0,1,16,57.9,0,3,10,1.5,30.0,3,3,15.0,0,674,10,3,0,53.8,0,0,3,1.1,0.0,0,0.0,0,266,3,0
Jonathan Freeny,6633,LB,NO,5,0,0,20,57.8,0,1,14,32.1,7.1,1,0,10.7,1,53,17,2,0,55.4,0,0,2,25.0,0.0,0,0.0,0,12,3,0
Bryan Braman,6699,LB,PHI,1,0,0,24,59.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Michael Wilhoite,6989,LB,SEA,14,0,0,29,57.0,0,0,18,17.0,5.6,1,0,0.0,0,106,18,0,0,55.3,0,0,3,8.1,0.0,0,0.0,0,37,3,0
Craig Robertson,7003,LB,NO,18,1,0,20,68.2,0,12,83,16.2,8.4,7,2,9.6,2,581,94,14,0,44.2,0,5,39,15.4,5.1,2,6.4,0,286,44,5
Mark Barron,7013,LB,LA,15,0,0,26,55.4,1,2,31,6.2,9.7,3,2,8.1,1,546,34,4,0,60.0,0,1,12,5.0,16.7,2,12.5,1,281,14,2
Luke Kuechly,7015,LB,CAR,16,0,0,5,75.9,4,11,59,9.2,25.4,15,2,16.1,2,661,61,17,0,68.3,2,2,32,11.1,15.6,5,9.4,1,307,34,5
Dontari Poe,7017,DI,ATL,18,3,1,2,63.4,7,31,497,98.9,9.7,48,2,4.2,2,537,531,40,1,67.5,6,24,241,100.0,14.9,36,7.1,2,260,260,32
Fletcher Cox,7018,DI,PHI,17,0,0,24,90.7,16,44,512,100.0,17.0,87,6,7.2,7,548,548,67,0,89.8,7,28,224,100.0,22.8,51,10.0,5,245,245,40
Michael Brockers,7020,DI,LA,17,4,0,26,53.8,5,22,465,99.6,8.2,38,1,4.2,6,500,498,33,1,54.1,4,16,253,99.6,10.3,26,5.9,5,276,275,25
Bruce Irvin,7021,ED,OAK,16,1,0,23,61.5,7,25,383,76.5,11.5,44,6,6.5,9,531,406,41,1,64.9,4,17,195,83.8,15.4,30,9.0,7,253,212,28
Dre Kirkpatrick,7023,CB,CIN,14,0,1,7,81.8,0,0,1,0.2,100.0,1,8,100.0,1,527,1,1,0,,0,0,0,0.0,,0,,0,288,0,0
Melvin Ingram III,7024,ED,LAC,16,0,1,27,89.6,12,53,486,95.3,18.9,92,8,9.0,11,549,523,76,0,90.5,5,32,194,96.8,25.8,50,13.1,7,221,214,44
Chandler Jones,7027,ED,ARZ,16,2,1,1,85.1,18,41,573,92.3,17.1,98,3,8.1,17,661,610,76,1,87.3,14,25,286,97.1,23.1,66,11.4,13,314,305,52
Dont'a Hightower,7030,ED,NE,5,0,1,19,59.5,1,10,72,49.7,15.3,11,1,10.4,2,155,77,13,0,64.2,0,8,44,72.3,22.7,10,13.6,2,65,47,10
Whitney Mercilus,7031,ED,HST,5,0,0,13,66.6,0,9,95,83.3,8.4,8,0,5.8,1,120,100,10,0,72.0,0,2,44,87.0,9.1,4,4.5,1,54,47,3
Nick Perry,7033,ED,GB,12,0,1,12,70.2,8,21,320,97.4,14.4,46,3,6.4,6,345,336,35,0,65.7,3,11,162,98.8,13.0,21,6.8,4,173,171,18
Brian Quick,7037,WR,WAS,1,0,0,32,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Courtney Upshaw,7039,ED,ATL,14,0,0,2,59.1,2,2,114,98.4,7.0,8,1,3.5,2,122,120,6,0,68.5,1,1,38,100.0,13.2,5,7.9,2,40,40,4
Derek Wolfe,7040,DI,DEN,11,0,0,10,55.0,3,10,265,100.0,8.3,22,2,3.2,2,282,282,15,0,61.1,3,8,125,100.0,13.6,17,6.0,2,136,136,13
Andre Branch,7042,ED,MIA,14,1,1,17,58.3,5,22,311,93.4,10.9,34,4,5.6,4,362,338,31,0,62.9,3,16,144,95.2,17.4,25,8.7,3,168,160,22
Janoris Jenkins,7043,CB,NYG,9,0,1,21,53.3,0,0,3,0.8,0.0,0,5,0.0,0,387,3,0,0,57.7,0,0,1,0.8,0.0,0,0.0,0,118,1,0
Mychal Kendricks,7049,LB,PHI,18,0,0,24,69.7,4,10,54,13.3,14.8,8,1,16.7,2,443,59,16,0,73.0,2,5,23,17.2,17.4,4,23.9,2,151,26,9
Bobby Wagner,7050,LB,SEA,16,0,0,29,91.0,8,10,52,8.8,38.5,20,2,21.2,2,633,56,20,0,91.5,7,8,38,13.4,42.1,16,25.0,2,306,41,17
Tavon Wilson,7051,S,DET,10,0,0,11,68.3,1,1,22,7.3,0.0,0,1,13.6,2,328,24,4,0,65.0,0,0,9,7.0,0.0,0,22.2,2,158,11,2
Jerel Worthy,7054,DI,BUF,5,0,0,4,54.1,1,0,50,100.0,4.0,2,1,1.0,0,54,54,1,0,55.8,1,0,18,100.0,5.6,1,2.8,0,19,19,1
Zach Brown,7055,LB,WAS,13,0,0,32,76.0,2,12,62,12.5,27.4,17,2,16.1,3,510,64,17,0,73.9,2,7,32,13.5,31.3,10,20.3,2,245,33,11
Lavonte David,7060,LB,TB,13,0,0,30,65.1,3,7,64,14.3,7.8,5,0,7.8,0,474,68,10,0,68.7,0,2,15,7.6,13.3,2,6.7,0,210,16,2
Vinny Curry,7061,ED,PHI,19,0,1,24,73.9,21,38,416,97.8,15.1,63,5,7.8,3,465,455,62,0,80.3,10,23,149,98.3,24.8,37,13.1,3,174,171,36
Casey Hayward Jr.,7064,CB,LAC,16,0,0,27,58.8,0,1,1,0.2,0.0,0,1,50.0,0,607,1,1,0,,0,0,0,0.0,,0,,0,244,0,0
Josh Robinson,7068,S,TB,2,0,0,30,,0,0,0,50.0,,0,1,,0,2,1,0,0,60.0,0,0,0,50.0,,0,,0,2,1,0
Olivier Vernon,7074,ED,NYG,12,0,0,21,73.6,5,24,364,94.5,14.0,51,3,6.5,9,400,378,38,0,74.3,1,9,121,93.4,16.5,20,7.4,4,137,128,14
Demario Davis,7079,LB,NYJ,16,1,0,22,64.4,8,15,134,22.6,16.4,22,1,12.3,5,650,147,28,1,66.3,4,13,73,28.3,20.5,15,14.4,2,286,81,19
Tyrone Crawford,7083,ED,DAL,16,2,0,9,76.6,7,26,369,96.6,12.5,46,1,5.6,4,407,393,37,1,85.1,5,20,154,98.8,18.8,29,10.1,3,164,162,28
Sean Spence,7087,LB,PIT,5,0,0,25,71.9,2,1,11,11.3,27.3,3,0,22.7,1,106,12,4,0,56.2,0,0,2,7.7,0.0,0,0.0,0,26,2,0
John Hughes,7088,DI,NO,8,0,0,20,54.2,0,5,74,98.8,6.8,5,2,3.4,0,82,81,5,0,58.3,0,2,28,100.0,7.1,2,3.6,0,29,29,2
Akiem Hicks,7090,DI,CHI,16,0,0,6,65.8,9,31,505,100.0,10.7,54,4,5.7,9,539,539,49,0,73.3,4,23,233,100.0,16.3,38,8.8,7,247,247,34
Nigel Bradham,7105,LB,PHI,18,0,0,24,60.7,4,7,74,10.3,9.5,7,6,10.1,2,780,80,13,0,61.0,1,3,26,9.6,19.2,5,11.5,1,322,31,5
Kyle Wilber,7113,LB,DAL,6,0,0,9,64.4,0,1,4,26.7,25.0,1,0,12.5,0,15,4,1,0,64.4,0,1,4,80.0,25.0,1,12.5,0,5,4,1
Coty Sensabaugh,7115,CB,PIT,6,0,0,25,58.5,0,0,1,0.7,0.0,0,0,0.0,0,149,1,0,0,58.5,0,0,1,1.8,0.0,0,0.0,0,55,1,0
Keenan Robinson,7119,LB,NYG,6,0,0,21,45.7,0,1,34,20.5,0.0,0,1,1.5,0,195,40,1,0,45.0,0,1,11,19.7,0.0,0,4.5,0,71,14,1
Mike Daniels,7132,DI,GB,14,0,0,12,70.8,7,20,340,99.4,12.1,41,4,5.7,6,356,354,33,0,78.8,4,14,158,100.0,19.0,30,9.5,6,164,164,24
Tahir Whitehead,7135,LB,DET,16,0,0,11,66.3,3,8,70,14.5,8.6,6,4,9.3,1,539,78,12,0,71.1,1,7,31,16.7,12.9,4,12.9,0,216,36,8
Najee Goode,7137,LB,PHI,13,0,0,24,51.0,0,2,16,14.2,12.5,2,0,6.3,0,127,18,2,0,57.5,0,1,6,13.1,16.7,1,8.3,0,61,8,1
Korey Toomer,7147,LB,LAC,11,1,0,27,76.9,1,0,9,8.3,0.0,0,0,16.7,1,109,9,2,0,52.9,0,0,3,12.0,0.0,0,0.0,0,25,3,0
Jack Crawford,7151,DI,ATL,4,0,0,2,60.4,3,4,66,100.0,12.1,8,0,5.3,0,73,73,7,0,61.6,2,3,25,100.0,20.0,5,10.0,0,29,29,5
George Iloka,7159,S,CIN,16,0,0,7,54.3,0,2,6,1.1,0.0,0,1,16.7,0,562,6,2,0,56.6,0,2,2,0.7,0.0,0,50.0,0,286,2,2
Jeremy Lane,7164,CB,SEA,12,0,0,29,51.5,0,0,4,2.4,0.0,0,6,0.0,0,209,5,0,0,53.5,0,0,2,3.6,0.0,0,0.0,0,84,3,0
Keith Tandy,7166,S,TB,8,0,0,30,61.7,0,0,2,1.6,0.0,0,0,0.0,0,127,2,0,0,60.0,0,0,1,1.8,0.0,0,0.0,0,55,1,0
Danny Trevathan,7177,LB,CHI,12,1,0,6,79.9,1,12,51,12.7,19.6,10,4,16.7,2,433,55,15,0,70.6,1,7,31,16.1,19.4,6,16.1,1,199,32,9
Peyton Thompson,7235,S,JAX,4,0,0,15,60.0,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,60.0,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Rodney McLeod,7271,S,PHI,17,1,0,24,64.6,0,2,27,3.8,7.4,2,1,7.4,1,734,28,3,0,59.3,0,1,8,2.5,12.5,1,6.3,0,324,8,1
Vontaze Burfict,7280,LB,CIN,10,0,1,7,73.6,4,3,32,9.5,25.0,8,7,17.2,2,348,33,9,0,90.1,3,2,16,9.0,37.5,6,28.1,2,188,17,7
Tashaun Gipson Sr.,7288,S,JAX,19,0,0,15,51.7,0,1,9,1.3,11.1,1,1,5.6,0,749,10,1,0,53.6,0,0,3,0.8,0.0,0,0.0,0,387,3,0
L.J. Fort,7292,LB,PIT,8,0,1,25,57.3,0,0,10,15.3,0.0,0,1,10.0,1,72,11,1,0,51.0,0,0,7,21.1,0.0,0,0.0,0,38,8,0
Damon Harrison Sr.,7355,DI,NYG,16,2,0,21,64.1,1,16,304,96.7,6.9,21,0,3.1,1,334,323,18,1,60.2,0,6,87,100.0,8.0,7,3.4,0,95,95,6
Ryan Davis Sr.,7365,ED,BUF,17,0,0,4,66.3,5,20,273,98.6,12.8,35,1,6.0,4,286,282,29,0,75.7,3,11,112,99.1,18.8,21,8.9,3,117,116,17
Julian Stanford,7372,LB,NYJ,6,0,0,22,65.6,0,0,3,6.3,0.0,0,0,0.0,0,63,4,0,0,67.6,0,0,1,6.7,0.0,0,0.0,0,30,2,0
Leonard Johnson,7385,CB,BUF,16,0,1,4,62.8,0,1,17,3.4,0.0,0,4,8.8,1,505,17,2,0,75.3,0,0,5,2.0,0.0,0,20.0,1,245,5,1
Derrick Shelby,7400,ED,ATL,18,1,0,2,60.0,0,15,186,99.5,11.8,22,0,4.6,1,201,200,16,0,60.7,0,9,61,100.0,21.3,13,7.4,0,68,68,9
Jacquies Smith,7401,ED,DET,3,0,0,11,46.9,0,4,49,96.3,8.2,4,0,4.1,0,54,52,4,0,49.1,0,3,24,93.1,12.5,3,6.3,0,29,27,3
Tyrunn Walker,7459,DI,LA,17,4,0,26,66.5,0,6,136,100.0,7.4,10,2,3.7,2,148,148,8,3,69.7,0,3,55,100.0,10.9,6,6.4,2,62,62,5
Emmanuel Lamur,7561,LB,MIN,9,0,0,18,59.9,0,0,1,1.6,0.0,0,0,0.0,0,61,1,0,0,59.9,0,0,1,3.6,0.0,0,0.0,0,28,1,0
Eddie Pleasant,7593,S,HST,16,0,0,13,71.7,0,3,43,17.6,11.6,5,1,8.1,2,267,47,5,0,72.5,0,1,30,20.0,13.3,4,8.3,2,165,33,3
Harrison Smith,7641,S,MIN,18,0,1,18,72.3,1,7,34,5.0,14.7,5,2,20.6,3,701,35,11,0,76.9,1,5,16,5.4,18.8,3,37.5,3,315,17,9
Malik Jackson,7647,DI,JAX,19,2,0,15,75.3,7,47,561,98.2,14.4,81,4,6.6,10,596,585,64,1,76.7,5,38,312,100.0,19.2,60,9.8,9,328,328,52
Brandon Marshall,7648,LB,DEN,16,0,2,10,75.5,2,4,59,11.6,11.9,7,3,10.2,3,516,60,9,0,82.7,1,2,33,14.0,15.2,5,10.6,2,242,34,5
Justin Bethel,7654,CB,ARZ,14,0,0,1,39.9,0,1,3,1.0,0.0,0,0,16.7,0,302,3,1,0,39.9,0,1,3,2.0,0.0,0,16.7,0,147,3,1
Dion Jordan,7785,ED,SEA,5,0,0,29,81.0,3,5,57,93.8,21.1,12,0,14.0,4,64,60,12,0,80.1,2,4,26,96.4,26.9,7,19.2,2,28,27,8
Barkevious Mingo,7787,ED,IND,16,1,0,14,67.4,4,16,133,52.0,15.0,20,1,9.0,2,277,144,22,0,71.9,3,10,65,72.7,16.9,11,11.5,1,99,72,14
D.J. Hayden,7793,CB,DET,16,0,1,11,80.0,0,0,2,0.7,50.0,1,5,50.0,1,306,2,1,0,80.0,0,0,2,1.5,50.0,1,50.0,1,135,2,1
Sheldon Richardson,7794,DI,SEA,15,0,2,29,70.0,7,28,363,98.0,11.3,41,6,5.1,1,396,388,36,0,74.1,5,22,181,100.0,17.7,32,8.0,1,193,193,28
Star Lotulelei,7795,DI,CAR,17,0,1,5,55.2,3,13,381,99.5,5.0,19,2,2.9,3,408,406,19,0,58.7,3,9,171,100.0,7.6,13,5.3,3,186,186,15
Kenny Vaccaro,7796,S,NO,12,2,1,20,70.6,0,3,30,7.5,10.0,3,9,11.7,2,442,33,5,0,64.1,0,3,16,9.0,12.5,2,15.6,1,200,18,4
Eric Reid,7799,S,SF,13,0,0,28,72.4,3,2,18,5.3,11.1,2,3,13.9,0,433,23,5,0,74.4,2,0,6,3.8,16.7,1,16.7,0,211,8,2
Desmond Trufant,7803,CB,ATL,17,0,2,2,65.3,0,0,3,0.4,33.3,1,6,33.3,1,668,3,1,0,,0,0,0,0.0,,0,,0,308,0,0
Datone Jones,7807,DI,DAL,7,1,0,9,52.8,0,5,98,100.0,7.1,7,3,3.6,1,105,105,6,0,55.1,0,1,27,100.0,7.4,2,5.6,1,31,31,2
Sylvester Williams,7809,DI,TEN,17,0,1,31,57.6,0,5,193,99.5,4.7,9,1,1.8,1,202,201,6,0,54.9,0,1,56,100.0,3.6,2,0.9,0,60,60,1
Alec Ogletree,7811,LB,LA,16,4,0,26,79.8,4,17,97,16.9,17.5,17,5,12.9,2,617,104,23,2,72.1,2,8,49,16.6,16.3,8,12.2,1,319,53,11
Johnathan Cyprien,7814,S,TEN,12,0,1,31,54.9,0,5,46,9.1,6.5,3,3,7.6,1,504,46,6,0,45.1,0,1,11,5.4,0.0,0,4.5,0,204,11,1
Manti Te'o,7819,LB,NO,17,0,0,20,58.1,0,4,40,13.6,10.0,4,0,7.5,1,317,43,5,0,62.9,0,3,16,15.0,18.8,3,9.4,0,107,16,3
Tank Carradine,7821,ED,SF,8,0,0,28,63.2,2,4,90,100.0,10.0,9,0,5.6,2,98,98,8,0,67.3,0,2,19,100.0,15.8,3,10.5,1,21,21,3
Kawann Short,7825,DI,CAR,17,1,0,5,83.7,9,34,467,99.4,12.8,60,0,7.0,11,497,494,54,1,86.9,6,25,232,99.2,20.3,47,11.0,10,250,248,41
Kevin Minter,7826,LB,CIN,9,0,0,7,56.2,0,0,2,3.9,0.0,0,1,0.0,0,77,3,0,0,59.7,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Kiko Alonso,7827,LB,MIA,16,0,0,17,70.8,3,6,42,8.3,9.5,4,2,13.1,1,600,50,10,0,80.3,0,5,16,8.2,12.5,2,21.9,1,245,20,6
Johnathan Hankins,7830,DI,IND,15,2,1,14,57.6,4,14,311,99.4,6.1,19,5,3.5,2,331,329,20,1,64.3,3,10,102,100.0,10.8,11,6.4,0,109,109,13
Jon Bostic,7831,LB,IND,14,0,1,14,52.8,2,6,50,10.6,6.0,3,2,8.0,0,519,55,8,0,48.9,1,2,16,8.7,12.5,2,9.4,0,219,19,3
Jamie Collins Sr.,7833,LB,CLV,6,1,0,8,50.5,1,1,73,41.3,2.7,2,1,2.7,1,189,78,3,1,58.4,1,1,34,51.4,5.9,2,5.9,1,70,36,3
Margus Hunt,7834,DI,IND,16,2,0,14,60.4,6,26,325,98.9,10.8,35,3,5.2,1,358,354,33,1,70.7,5,16,139,100.0,16.5,23,8.3,1,155,155,22
Jamar Taylor,7835,CB,CLV,15,0,0,8,56.8,0,0,14,2.7,0.0,0,3,7.1,1,550,15,1,0,73.0,0,0,4,2.0,0.0,0,25.0,1,196,4,1
D.J. Swearinger Sr.,7838,S,WAS,16,0,1,32,59.1,0,5,22,3.4,4.5,1,4,15.9,1,649,22,6,0,51.1,0,0,5,1.6,0.0,0,0.0,0,310,5,0
Robert Alford,7841,CB,ATL,18,0,1,2,,0,0,1,0.1,0.0,0,7,0.0,0,744,1,0,0,,0,0,0,0.0,,0,,0,345,0,0
Bennie Logan,7848,DI,KC,16,1,0,16,48.0,0,6,302,98.5,3.3,10,2,1.7,2,336,331,8,0,45.6,0,0,104,100.0,1.9,2,1.9,2,120,120,2
Tyrann Mathieu,7850,CB,ARZ,16,0,1,1,71.5,1,11,54,8.6,18.5,10,2,13.0,1,666,57,13,0,66.5,0,7,25,8.5,20.0,5,14.0,0,316,27,7
T.J. McDonald,7852,S,MIA,8,1,0,17,60.7,0,0,8,2.7,0.0,0,1,0.0,0,328,9,0,0,54.1,0,0,3,2.7,0.0,0,0.0,0,148,4,0
Damontre Moore,7862,ED,DAL,3,0,0,9,63.0,1,4,29,100.0,17.2,5,0,8.6,0,30,30,5,0,65.9,0,2,9,100.0,22.2,2,11.1,0,9,9,2
John Jenkins,7863,DI,CHI,8,0,0,6,65.5,0,5,40,100.0,15.0,6,0,6.3,0,41,41,5,0,67.1,0,3,11,100.0,27.3,3,13.6,0,11,11,3
Logan Ryan,7864,CB,TEN,17,0,0,31,62.5,0,6,36,5.7,16.7,6,7,8.3,0,686,39,6,0,63.0,0,3,13,5.0,23.1,3,11.5,0,282,14,3
Shawn Williams,7865,S,CIN,11,0,0,7,52.8,1,0,18,5.5,0.0,0,2,2.8,0,345,19,1,0,56.3,1,0,9,5.2,0.0,0,5.6,0,173,9,1
Duron Harmon,7872,S,NE,19,0,0,19,54.5,0,1,4,0.6,0.0,0,0,12.5,0,618,4,1,0,58.4,0,1,1,0.3,0.0,0,50.0,0,294,1,1
Brandon Williams,7875,DI,BLT,12,1,0,3,58.9,2,13,258,99.3,7.0,18,0,2.9,0,271,269,15,0,55.7,2,4,91,99.0,7.7,7,3.3,0,98,97,6
Akeem Spence,7882,DI,DET,16,0,1,11,63.5,6,19,362,99.2,9.9,36,5,4.6,4,391,388,29,0,65.2,2,13,141,98.1,14.2,20,7.4,3,159,156,18
Alex Okafor,7885,ED,NO,10,4,1,20,74.0,4,21,284,95.9,12.7,36,2,6.2,5,317,304,30,2,71.7,4,17,149,99.4,19.5,29,9.7,4,161,160,25
Jelani Jenkins,7886,LB,HST,4,0,0,13,57.4,0,0,2,4.2,0.0,0,0,0.0,0,48,2,0,0,60.0,0,0,1,5.6,0.0,0,0.0,0,18,1,0
Gerald Hodges,7902,LB,NO,2,0,0,20,57.0,0,1,3,27.3,0.0,0,0,16.7,0,11,3,1,0,60.0,0,0,1,14.3,0.0,0,0.0,0,7,1,0
William Gholston,7908,ED,TB,14,0,0,30,48.5,1,4,191,99.5,2.1,4,4,1.3,0,201,200,5,0,50.2,1,1,58,100.0,1.7,1,1.7,0,64,64,2
John Simon,7911,ED,IND,9,0,1,14,63.6,7,11,177,69.4,11.9,21,1,6.2,2,281,195,20,0,64.7,3,7,91,82.1,13.2,12,7.7,2,123,101,12
Devin Taylor,7914,ED,NYG,1,0,0,21,57.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Lavar Edwards,7924,ED,CLV,3,0,0,8,52.8,0,0,25,100.0,4.0,1,0,0.0,0,25,25,0,0,62.1,0,0,6,100.0,16.7,1,0.0,0,6,6,0
Steven Means,7929,ED,PHI,5,0,0,24,56.2,1,2,29,93.8,6.9,2,0,8.6,1,32,30,4,0,49.0,0,0,17,89.5,0.0,0,0.0,0,19,17,0
A.J. Klein,7930,LB,NO,12,0,0,20,60.4,3,5,70,18.0,7.1,5,2,8.6,2,422,76,10,0,62.1,1,4,30,17.1,13.3,4,15.0,2,199,34,7
Quinton Dial,7939,DI,GB,13,1,0,12,53.1,1,3,123,100.0,3.3,4,0,1.6,0,128,128,4,1,64.2,0,3,31,100.0,9.7,3,4.8,0,34,34,3
Micah Hyde,7941,S,BUF,17,0,1,4,61.6,1,2,12,1.8,8.3,1,3,12.5,0,664,12,3,0,60.9,0,0,5,1.7,20.0,1,0.0,0,287,5,0
Cornelius Washington,7969,ED,DET,15,1,0,11,64.6,8,20,281,98.3,11.4,32,0,5.7,2,301,296,30,0,67.6,5,12,124,98.5,17.7,22,8.5,2,135,133,19
Nate Palmer,7974,LB,TEN,7,0,0,31,50.4,0,0,11,73.3,0.0,0,0,0.0,0,15,11,0,0,54.1,0,0,4,80.0,0.0,0,0.0,0,5,4,0
Stacy McGee,7987,DI,WAS,16,1,0,32,63.4,4,9,183,99.5,8.2,15,0,3.6,0,198,197,13,0,71.4,1,5,54,100.0,16.7,9,5.6,0,58,58,6
Vince Williams,7988,LB,PIT,17,0,0,25,88.2,6,9,76,20.1,25.0,19,1,20.4,8,402,81,23,0,87.8,2,3,32,32.4,31.3,10,23.4,5,105,34,10
Michael Mauti,7995,LB,NO,5,0,0,20,59.3,0,0,2,12.5,0.0,0,0,0.0,0,24,3,0,0,60.0,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Jordan Poyer,8000,S,BUF,16,0,1,4,62.5,0,2,24,3.9,0.0,0,1,12.5,2,636,25,4,0,72.0,0,1,8,3.0,0.0,0,18.8,1,269,8,2
