player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Nat Berhe,8787,S,PIT,2,0,0,25,56.3,0,0,1,3.6,0.0,0,0,0.0,0,28,1,0,0,56.3,0,0,1,4.3,0.0,0,0.0,0,23,1,0
Caraun Reid,8793,DI,DAL,12,0,0,9,65.7,2,7,123,98.4,8.9,11,0,4.5,1,129,127,10,0,67.3,1,4,57,100.0,12.3,7,6.1,1,59,59,6
Chris Smith,8794,ED,CLV,16,2,0,8,52.9,1,8,170,97.3,5.9,10,0,3.2,1,186,181,10,0,50.2,0,4,56,98.4,7.1,4,3.6,0,61,60,4
Devon Kennard,8809,ED,DET,15,0,0,11,50.0,7,22,401,83.5,9.7,39,2,5.4,7,509,425,36,0,53.8,3,11,202,93.0,12.9,26,6.4,6,227,211,20
Alfred Blue,8816,HB,HST,1,0,0,13,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Antone Exum Jr.,8817,S,SF,12,0,1,28,65.7,1,0,8,2.9,0.0,0,5,18.8,1,345,10,2,0,64.6,0,0,3,2.9,0.0,0,33.3,1,139,4,1
E.J. Gaines,8823,CB,CLV,4,0,0,8,56.9,0,0,2,1.7,0.0,0,0,0.0,0,117,2,0,0,59.1,0,0,1,2.2,0.0,0,0.0,0,45,1,0
Zach Moore,8833,ED,ARZ,16,0,0,1,62.3,3,5,114,97.5,10.5,12,0,7.0,4,121,118,12,0,66.3,0,3,34,100.0,17.6,6,13.2,3,37,37,6
Dan McCullers,8849,DI,PIT,14,0,1,25,64.0,0,3,44,100.0,11.4,5,1,5.7,1,49,49,4,0,58.0,0,1,16,100.0,12.5,2,3.1,0,17,17,1
Andre Hal,8850,S,HST,9,1,0,13,73.2,0,1,3,1.3,0.0,0,0,16.7,0,233,3,1,1,62.7,0,1,1,0.8,0.0,0,50.0,0,122,1,1
T.J. Carrie,8853,CB,CLV,16,1,0,8,71.7,0,2,8,1.3,0.0,0,9,25.0,1,612,8,3,0,67.9,0,0,3,1.2,0.0,0,33.3,1,247,3,1
Shamar Stephen,8854,DI,SEA,16,0,1,29,54.7,1,1,264,99.6,3.8,10,2,1.1,2,278,277,4,0,56.4,0,0,82,100.0,4.9,4,1.2,1,84,84,1
Beau Allen,8858,DI,TB,14,0,0,30,57.7,3,8,172,99.5,6.4,11,1,3.2,0,182,181,11,0,62.2,1,4,45,100.0,11.1,5,5.6,0,47,47,5
Shelby Harris,8869,DI,DEN,16,4,0,10,70.6,6,10,209,99.6,11.0,23,1,5.3,3,224,223,19,3,78.8,5,6,86,100.0,18.6,16,9.9,3,96,96,14
Terrance Mitchell,8888,CB,CLV,8,0,0,8,56.3,0,0,2,0.7,0.0,0,2,0.0,0,282,2,0,0,60.0,0,0,1,1.1,0.0,0,0.0,0,87,1,0
Brock Coyle,8929,LB,SF,1,0,0,28,54.3,0,1,3,7.5,0.0,0,0,16.7,0,40,3,1,0,,0,0,0,0.0,,0,,0,18,0,0
Kerry Wynn,8938,ED,NYG,14,2,1,21,53.0,0,19,261,99.7,8.0,21,1,4.4,2,290,289,21,0,56.9,0,16,141,100.0,12.8,18,7.1,2,158,158,18
Ethan Westbrooks,8976,DI,LA,19,1,0,26,60.6,1,9,123,100.0,8.9,11,2,4.9,1,131,131,11,0,57.1,0,4,40,100.0,10.0,4,5.0,0,42,42,4
Denico Autry,8982,DI,IND,14,1,1,14,64.8,5,26,398,98.8,12.6,50,6,6.4,10,431,426,41,0,70.9,5,20,185,99.0,22.7,42,10.0,6,201,199,31
Shaquil Barrett,9000,ED,DEN,13,0,0,10,72.5,4,6,119,77.4,17.6,21,1,6.7,3,164,127,13,0,80.9,3,5,51,79.7,31.4,16,13.7,3,69,55,11
Josh Mauro,9003,DI,NYG,12,0,0,21,55.6,0,4,98,100.0,3.1,3,5,3.1,1,112,112,5,0,60.3,0,2,32,100.0,9.4,3,6.3,1,38,38,3
Todd Davis,9007,LB,DEN,16,0,1,10,68.8,4,5,45,9.8,13.3,6,5,12.2,1,480,47,10,0,87.7,2,2,10,5.9,30.0,3,20.0,0,185,11,4
Kasim Edebali,9011,ED,CIN,1,0,0,7,55.8,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Christian Jones,9020,LB,DET,16,1,1,11,52.8,2,3,69,23.4,4.3,3,1,5.1,1,334,78,6,0,58.9,1,2,28,31.6,10.7,3,8.9,1,95,30,4
Robert Thomas,9022,DI,BUF,2,0,0,4,53.2,0,0,13,100.0,0.0,0,0,0.0,0,13,13,0,0,56.9,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Malcolm Butler,9040,CB,TEN,16,0,3,31,79.4,0,3,6,1.1,33.3,2,7,41.7,1,544,6,4,0,89.6,0,2,2,0.9,50.0,1,50.0,0,231,2,2
Kerry Hyder,9045,ED,DET,7,0,0,11,57.8,1,6,101,100.0,10.9,11,0,4.5,1,106,106,8,0,64.5,1,5,61,100.0,16.4,10,6.6,1,63,63,7
Adarius Taylor,9074,LB,TB,15,0,0,30,56.1,0,4,31,10.6,12.9,4,2,9.7,1,322,34,5,0,56.1,0,0,9,10.6,11.1,1,11.1,1,104,11,1
Kenny Ladler,9103,S,NYG,2,0,0,21,59.5,1,0,1,5.6,0.0,0,0,50.0,0,18,1,1,0,59.5,1,0,1,8.3,0.0,0,50.0,0,12,1,1
Tyler Patmon,9135,CB,JAX,7,1,0,15,76.1,0,3,10,6.4,0.0,0,0,15.0,0,157,10,3,1,69.7,0,1,5,5.6,0.0,0,10.0,0,90,5,1
Adrian Phillips,9177,S,LAC,18,0,0,27,50.8,1,4,8,1.4,62.5,5,1,31.3,0,564,8,5,0,54.4,0,4,3,1.1,133.3,4,66.7,0,283,3,4
Zach Kerr,9195,DI,DEN,16,1,0,10,55.7,1,6,194,100.0,6.7,13,1,2.8,2,213,213,9,1,57.0,0,3,81,100.0,7.4,6,3.1,1,93,93,4
Daniel Sorensen,9253,S,KC,9,0,0,16,59.8,1,1,19,7.0,5.3,1,2,5.3,0,301,21,2,0,52.5,0,0,5,3.8,0.0,0,0.0,0,133,5,0
Brandon Dunn,9262,DI,HST,15,0,0,13,48.6,0,4,169,92.9,2.4,4,1,1.2,0,198,184,4,0,48.4,0,0,51,100.0,0.0,0,0.0,0,57,57,0
Joe Thomas,9272,LB,DAL,7,0,0,9,63.2,0,1,5,12.2,20.0,1,0,10.0,0,41,5,1,0,65.0,0,1,4,22.2,25.0,1,12.5,0,18,4,1
Garrison Smith,9310,DI,ARZ,2,0,0,1,60.6,0,2,14,100.0,14.3,2,0,7.1,0,15,15,2,0,68.6,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Mike Pennel,9316,DI,NYJ,16,0,1,22,74.5,2,11,134,98.0,14.9,20,3,4.9,0,147,144,13,0,83.0,1,4,36,100.0,27.8,10,6.9,0,40,40,5
K'Waun Williams,9332,CB,SF,14,0,1,28,62.4,1,6,27,7.1,11.1,3,6,13.0,0,409,29,7,0,59.1,0,5,15,7.9,20.0,3,16.7,0,191,15,5
Dante Fowler Jr.,9436,ED,LA,18,0,2,26,68.4,6,34,456,93.9,11.6,53,5,5.7,6,511,480,46,0,75.2,4,21,236,96.6,17.4,41,7.4,5,261,252,30
Leonard Williams,9439,DI,NYJ,16,2,0,22,71.4,16,31,509,99.6,13.2,67,5,5.8,6,543,541,53,0,69.6,11,18,215,100.0,18.6,40,8.1,3,230,230,32
Vic Beasley Jr.,9441,ED,ATL,16,3,5,2,55.8,3,24,424,94.3,10.6,45,10,4.6,6,488,460,33,0,58.2,2,18,218,95.2,15.1,33,6.0,3,251,239,23
Trae Waynes,9444,CB,MIN,14,0,0,18,58.4,0,0,1,0.2,0.0,0,3,0.0,0,433,1,0,0,58.4,0,0,1,0.5,0.0,0,0.0,0,195,1,0
Danny Shelton,9445,DI,NE,15,0,0,19,63.2,1,13,185,99.5,7.0,13,0,3.8,0,196,195,14,0,59.2,0,5,64,98.5,6.3,4,3.9,0,66,65,5
Arik Armstead,9450,ED,SF,16,0,1,28,68.2,8,26,312,99.7,14.4,45,4,6.4,3,329,328,37,0,70.5,3,14,111,100.0,20.7,23,10.4,3,119,119,20
Marcus Peters,9451,CB,LA,19,0,2,26,56.8,1,1,1,0.1,100.0,1,8,100.0,0,695,1,2,0,,0,0,0,0.0,,0,,0,309,0,0
Bud Dupree,9455,ED,PIT,16,2,0,25,61.0,8,32,442,82.4,10.9,48,8,5.9,6,569,469,46,0,62.4,4,21,233,89.1,13.7,32,7.9,6,275,245,31
Shane Ray,9456,ED,DEN,11,1,0,10,61.8,0,9,138,91.4,7.2,10,0,4.0,1,163,149,10,0,67.5,0,6,70,90.6,11.4,8,5.7,1,85,77,7
Shaq Thompson,9458,LB,CAR,14,0,0,5,62.4,2,7,72,21.2,8.3,6,0,11.8,4,359,76,13,0,58.0,0,3,31,22.8,9.7,3,8.1,1,145,33,4
Byron Jones,9460,CB,DAL,18,0,1,9,56.3,0,0,2,0.3,0.0,0,7,0.0,0,701,2,0,0,58.4,0,0,1,0.3,0.0,0,0.0,0,358,1,0
Damarious Randall,9463,S,CLV,15,0,0,8,51.8,1,3,11,1.9,18.2,2,1,18.2,0,681,13,4,0,40.1,1,2,7,2.7,14.3,1,21.4,0,257,7,3
Malcom Brown,9465,DI,NE,18,0,0,19,60.7,1,9,268,100.0,7.8,21,2,1.9,0,279,279,10,0,62.6,0,5,103,100.0,10.7,11,2.4,0,105,105,5
Landon Collins,9466,S,NYG,12,0,0,21,70.8,2,3,24,5.4,16.7,4,2,10.4,0,480,26,5,0,77.6,2,2,11,5.4,27.3,3,18.2,0,221,12,4
Mario Edwards Jr.,9468,DI,NYG,14,0,0,21,62.2,3,6,150,100.0,8.0,12,2,4.3,2,167,167,11,0,63.7,3,5,92,100.0,10.9,10,6.5,2,103,103,10
Preston Smith,9471,ED,WAS,16,2,0,32,68.4,9,38,442,90.2,15.4,68,3,6.7,6,519,468,53,0,72.0,5,29,221,95.6,24.0,53,10.4,6,250,239,40
Eddie Goldman,9472,DI,CHI,17,0,0,6,69.1,0,25,355,99.7,11.5,41,0,4.4,3,376,375,28,0,75.8,0,15,155,100.0,16.8,26,6.8,3,162,162,18
Benardrick McKinney,9476,LB,HST,17,2,0,13,63.6,3,6,71,12.4,9.9,7,1,9.2,2,611,76,11,0,62.5,2,3,31,15.8,9.7,3,14.5,2,222,35,7
Eric Kendricks,9478,LB,MIN,14,0,0,18,55.4,1,7,52,11.1,11.5,6,2,9.6,1,522,58,9,0,59.0,0,5,25,13.5,16.0,4,14.0,1,223,30,6
Jaquiski Tartt,9479,S,SF,8,0,1,28,58.8,0,1,11,4.0,0.0,0,1,4.5,0,274,11,1,0,56.6,0,0,2,1.7,0.0,0,0.0,0,121,2,0
Eric Rowe,9480,CB,NE,4,0,0,19,70.4,0,1,4,4.0,25.0,1,0,12.5,0,101,4,1,0,73.6,0,1,2,3.9,50.0,1,25.0,0,51,2,1
Denzel Perryman,9481,LB,LAC,9,0,0,27,87.3,1,2,7,3.2,57.1,4,0,21.4,0,217,7,3,0,55.5,0,1,2,3.0,50.0,1,25.0,0,66,2,1
Ronald Darby,9483,CB,PHI,9,0,1,24,60.0,0,0,1,0.3,0.0,0,1,0.0,0,399,1,0,0,,0,0,0,0.0,,0,,0,183,0,0
Nate Orchard,9484,ED,KC,4,1,0,16,62.8,1,2,24,100.0,12.5,3,1,6.3,0,25,25,3,0,52.4,1,0,6,100.0,16.7,1,8.3,0,6,6,1
Jordan Phillips,9485,DI,BUF,16,5,2,4,64.9,1,8,170,98.9,7.6,13,5,3.2,1,188,186,10,2,70.6,0,7,59,100.0,15.3,9,7.6,1,66,66,8
Markus Golden,9491,ED,ARZ,11,1,2,1,68.2,4,19,210,96.9,15.2,32,5,6.9,3,226,219,26,0,70.4,3,12,85,97.8,23.5,20,11.2,2,92,90,17
Randy Gregory,9493,ED,DAL,16,0,1,9,66.8,11,25,337,98.9,13.6,46,9,6.8,5,364,360,41,0,66.0,8,17,203,99.5,16.3,33,7.6,3,220,219,28
Frank Clark,9496,ED,SEA,17,1,0,29,74.7,15,40,467,95.0,17.3,81,2,8.9,14,515,489,69,1,77.4,10,28,234,97.2,21.4,50,11.5,8,250,243,46
Jordan Richards,9497,S,ATL,15,0,0,2,67.9,0,1,4,1.9,25.0,1,0,12.5,0,269,5,1,0,,0,0,0,0.0,,0,,0,128,0,0
P.J. Williams,9511,CB,NO,17,0,1,20,72.2,3,3,24,4.2,20.8,5,8,16.7,1,596,25,7,0,79.8,1,3,14,4.9,28.6,4,21.4,1,309,15,5
Eli Harold,9512,ED,DET,11,1,0,11,55.2,1,3,106,88.5,7.5,8,1,5.7,4,131,116,8,0,60.5,1,3,67,92.5,11.9,8,9.0,4,80,74,8
Jordan Hicks,9517,LB,PHI,14,0,0,24,55.4,2,4,61,11.7,13.1,8,1,9.8,3,523,61,9,0,54.6,1,3,31,14.0,12.9,4,12.9,2,222,31,6
Danielle Hunter,9521,ED,MIN,16,0,0,18,70.5,3,48,480,97.3,15.8,76,1,8.4,15,526,512,66,0,80.5,1,30,211,97.4,24.2,51,13.5,13,234,228,44
Carl Davis,9523,DI,CLV,5,0,0,8,58.5,0,0,15,100.0,6.7,1,0,0.0,0,17,17,0,0,55.4,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Henry Anderson,9526,DI,NYJ,16,3,0,22,65.8,9,31,425,97.5,12.7,54,1,6.6,8,471,459,48,2,68.6,7,22,216,100.0,18.5,40,10.0,7,237,237,36
Geneo Grissom,9530,ED,IND,1,0,0,14,75.8,0,2,16,100.0,25.0,4,0,6.3,0,17,17,2,0,59.6,0,1,13,100.0,15.4,2,3.8,0,14,14,1
Steven Nelson,9531,CB,KC,18,0,2,16,60.0,0,0,1,0.1,0.0,0,11,0.0,0,838,1,0,0,,0,0,0,0.0,,0,,0,341,0,0
Angelo Blackson,9533,DI,HST,17,2,0,13,55.0,1,9,248,97.4,5.6,14,1,2.4,1,266,259,11,1,58.6,1,5,84,98.9,9.5,8,4.8,1,92,91,7
Trey Flowers,9534,ED,NE,18,2,2,19,79.9,16,51,552,95.2,17.4,96,4,8.1,11,610,581,78,1,84.0,11,35,282,97.1,23.4,66,11.7,10,311,302,56
Clayton Geathers,9542,S,IND,14,0,0,14,70.7,2,2,19,3.6,21.1,4,1,10.5,0,554,20,4,0,74.4,1,2,11,4.6,36.4,4,13.6,0,237,11,3
Gabe Wright,9546,DI,OAK,2,0,0,23,53.9,0,0,15,100.0,0.0,0,0,0.0,0,15,15,0,0,57.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Ibraheim Campbell,9548,S,GB,4,0,0,12,59.1,0,0,1,1.4,0.0,0,0,0.0,0,73,1,0,0,,0,0,0,0.0,,0,,0,34,0,0
Rodney Gunter,9549,DI,ARZ,16,1,0,1,63.2,4,15,324,99.4,7.4,24,2,4.5,5,343,341,24,1,64.2,1,8,123,100.0,11.4,14,6.9,4,129,129,13
Ramik Wilson,9551,LB,LA,9,0,0,26,52.1,0,1,4,5.6,0.0,0,0,12.5,0,89,5,1,0,59.9,0,0,1,3.1,0.0,0,0.0,0,32,1,0
Josh Shaw,9553,S,TB,7,0,0,30,60.0,0,0,1,1.7,0.0,0,0,0.0,0,58,1,0,0,,0,0,0,0.0,,0,,0,24,0,0
Za'Darius Smith,9555,ED,BLT,17,1,0,3,77.9,17,34,455,93.6,16.5,75,7,7.8,10,518,485,61,0,87.9,12,27,242,95.9,24.4,59,12.2,10,268,257,49
Kwon Alexander,9557,LB,TB,6,0,0,30,78.8,1,4,27,13.1,14.8,4,1,13.0,1,245,32,6,0,82.6,0,3,12,12.8,25.0,3,12.5,0,109,14,3
Damien Wilson,9560,LB,DAL,18,0,0,9,61.4,1,2,26,19.0,11.5,3,0,9.6,1,142,27,4,0,59.1,1,0,9,23.1,11.1,1,5.6,0,39,9,1
Grady Jarrett,9570,DI,ATL,14,0,0,2,86.7,11,36,427,99.1,16.6,71,3,6.9,6,467,463,53,0,91.3,8,25,187,100.0,23.5,44,11.5,5,208,208,38
Adrian Amos,9575,S,CHI,17,0,0,6,73.3,0,2,5,0.7,40.0,2,2,40.0,1,754,5,3,0,74.1,0,0,0,0.0,,1,,1,357,0,1
Bobby McCain,9578,CB,MIA,14,0,5,17,86.1,0,2,8,1.9,0.0,0,7,37.5,2,471,9,4,0,90.7,0,1,3,2.0,0.0,0,83.3,2,198,4,3
David Parry,9584,DI,MIN,3,0,0,18,60.0,0,2,31,100.0,6.5,2,0,6.5,1,33,33,3,0,60.2,0,0,12,100.0,8.3,1,8.3,1,13,13,1
Kyle Emanuel,9586,LB,LAC,15,0,0,27,61.1,1,1,17,14.7,11.8,2,1,5.9,0,116,17,2,0,65.5,1,0,4,16.7,25.0,1,12.5,0,24,4,1
Tyeler Davison,9587,DI,NO,16,1,1,20,54.5,1,8,259,95.8,4.2,11,2,2.5,2,285,273,11,1,62.1,0,5,87,100.0,8.0,7,5.2,2,92,92,7
David Mayo,9602,LB,CAR,7,0,0,5,62.9,0,4,12,19.2,25.0,3,0,16.7,0,73,14,4,0,75.4,0,2,4,20.0,50.0,2,25.0,0,20,4,2
D.J. Alexander,9605,ED,PHI,1,0,0,24,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Michael Bennett,9613,DI,ATL,2,0,0,2,56.1,0,1,22,100.0,4.5,1,0,2.3,0,22,22,1,0,59.8,0,1,13,100.0,7.7,1,3.8,0,13,13,1
Geremy Davis,9619,WR,LAC,1,0,0,27,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Darius Philon,9625,DI,LAC,18,1,1,27,63.3,4,20,382,99.0,8.9,34,3,4.5,5,412,408,29,0,60.8,1,11,158,100.0,9.5,15,5.7,3,172,172,15
L.T. Walton,9632,DI,PIT,4,1,0,25,55.7,0,1,25,100.0,4.0,1,0,2.0,0,29,29,1,0,51.2,0,1,10,100.0,10.0,1,5.0,0,12,12,1
Quandre Diggs,9633,S,DET,16,0,0,11,64.3,1,0,5,0.9,0.0,0,4,10.0,0,576,5,1,0,65.4,1,0,3,1.2,0.0,0,16.7,0,258,3,1
Darius Kilgo,9636,DI,TEN,10,0,0,31,49.6,0,2,54,100.0,3.7,2,0,1.9,0,57,57,2,0,51.6,0,0,13,100.0,0.0,0,0.0,0,13,13,0
Christian Ringo,9643,DI,CIN,6,0,0,7,67.7,1,3,92,95.0,12.0,11,1,4.3,2,100,95,6,0,72.0,1,3,42,100.0,16.7,7,9.5,2,44,44,6
Anthony Chickillo,9645,ED,PIT,16,1,0,25,56.0,1,7,148,81.2,9.5,14,0,4.1,2,197,160,10,1,52.1,1,3,72,84.8,8.3,6,4.2,1,92,78,5
Christian Covington,9649,DI,HST,13,0,0,13,63.6,4,10,195,96.7,9.7,19,0,5.6,4,210,203,18,0,62.4,1,7,93,99.0,10.8,10,6.5,2,99,98,10
Rakeem Nunez-Roches,9650,DI,TB,3,0,0,30,51.3,0,1,32,100.0,3.1,1,1,1.6,0,37,37,1,0,54.3,0,1,16,100.0,6.3,1,3.1,0,19,19,1
Hayes Pullard,9652,LB,LAC,7,0,0,27,59.9,0,0,1,2.0,0.0,0,0,0.0,0,50,1,0,0,59.9,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Bryce Hager,9657,LB,LA,6,0,0,26,54.0,0,0,4,10.8,0.0,0,0,0.0,0,37,4,0,0,,0,0,0,0.0,,0,,0,14,0,0
Mark Nzeocha,9669,LB,SF,10,0,0,28,69.5,1,0,10,15.1,0.0,0,0,15.0,1,73,11,2,0,54.3,0,0,4,22.2,0.0,0,0.0,0,18,4,0
Darryl Roberts,9680,S,NYJ,14,0,0,22,57.5,0,0,2,0.4,0.0,0,2,0.0,0,483,2,0,0,58.5,0,0,1,0.5,0.0,0,0.0,0,216,1,0
Akeem King,9682,CB,SEA,10,0,0,29,61.5,1,1,6,5.6,0.0,0,1,16.7,0,107,6,2,0,65.7,1,0,4,6.9,0.0,0,12.5,0,58,4,1
Jermaine Whitehead,9698,S,CLV,8,0,0,8,63.7,1,3,28,17.8,0.0,0,1,10.7,1,163,29,5,0,68.3,1,3,21,29.7,0.0,0,14.3,1,74,22,5
Justin Hamilton,9732,DI,KC,6,0,0,16,77.4,0,5,38,100.0,15.8,6,0,6.6,0,41,41,5,0,74.9,0,3,14,100.0,28.6,4,10.7,0,15,15,3
Isaiah Johnson,9753,S,LA,1,0,0,26,58.7,1,0,1,20.0,0.0,0,0,50.0,0,5,1,1,0,,0,0,0,0.0,,0,,0,3,0,0
Xavier Williams,9809,DI,KC,18,0,0,16,63.3,1,9,233,100.0,8.6,20,0,3.4,3,251,251,13,0,66.0,0,4,69,100.0,13.0,9,5.8,2,71,71,6
Mike Hull,9815,LB,MIA,2,0,0,17,50.5,0,1,5,27.3,20.0,1,0,10.0,0,22,6,1,0,59.2,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Neville Hewitt,9836,LB,NYJ,8,0,0,22,74.8,2,2,17,11.0,35.3,6,0,23.5,2,173,19,6,0,81.3,1,2,11,17.3,45.5,5,31.8,2,75,13,5
Justin Coleman,9892,CB,SEA,17,0,2,29,58.4,0,5,26,5.2,7.7,2,6,13.5,1,521,27,6,0,51.6,0,3,15,6.0,6.7,1,16.7,1,268,16,4
Anthony Harris,9895,S,MIN,11,0,0,18,48.9,1,1,9,2.6,22.2,2,0,11.1,0,349,9,2,0,49.8,1,1,5,3.1,40.0,2,20.0,0,159,5,2
Matt Longacre,9910,ED,LA,14,0,0,26,63.5,5,7,129,93.8,10.1,13,0,5.4,1,146,137,13,0,61.6,2,3,39,97.6,15.4,6,6.4,0,42,41,5
Ryan Delaire,9939,ED,SF,2,0,0,28,48.5,1,0,16,94.7,6.3,1,0,3.1,0,19,18,1,0,51.1,1,0,8,100.0,12.5,1,6.3,0,8,8,1
Deshazor Everett,9940,S,WAS,11,0,0,32,57.7,0,0,3,6.0,0.0,0,0,0.0,0,50,3,0,0,,0,0,0,0.0,,0,,0,12,0,0
Josh Keyes,9943,LB,HST,1,0,0,13,60.3,1,0,1,5.9,0.0,0,0,50.0,0,17,1,1,0,,0,0,0,0.0,,0,,0,7,0,0
Dean Marlowe,9966,S,BUF,1,0,0,4,58.9,0,0,2,6.7,0.0,0,0,0.0,0,30,2,0,0,,0,0,0,0.0,,0,,0,8,0,0
Bryce Callahan,10000,CB,CHI,13,0,0,6,86.6,3,8,22,4.8,4.5,1,0,34.1,2,496,24,13,0,59.6,1,4,9,4.1,0.0,0,38.9,1,245,10,6
Olsen Pierre,10010,DI,ARZ,9,0,0,1,51.3,1,3,136,100.0,5.1,7,0,1.5,0,139,139,4,0,52.9,1,2,53,100.0,9.4,5,2.8,0,53,53,3
David Irving,10063,DI,DAL,2,0,0,9,61.0,1,1,37,100.0,8.1,3,0,5.4,1,38,38,3,0,60.8,1,1,28,100.0,7.1,2,3.6,0,28,28,2
Justin March-Lillard,10065,LB,DAL,1,0,0,9,58.8,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,58.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Curtis Riley,10109,S,NYG,16,0,0,21,68.8,1,3,12,2.0,25.0,3,0,16.7,0,636,13,4,0,72.6,1,2,8,3.0,37.5,3,18.8,0,301,9,3
Corey Moore,10117,S,IND,6,0,0,14,60.0,0,0,1,3.2,0.0,0,0,0.0,0,31,1,0,0,,0,0,0,0.0,,0,,0,16,0,0
Nick Dzubnar,10127,LB,LAC,2,0,0,27,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Daniel Brown,10144,TE,CHI,1,0,0,6,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
T.Y. McGill,10156,DI,LAC,7,0,1,27,62.3,1,2,51,100.0,7.8,4,2,2.9,0,53,53,3,0,62.1,0,2,18,100.0,11.1,2,5.6,0,20,20,2
Daniel Munyer,10174,G,ARZ,2,0,0,1,59.9,0,0,2,100.0,0.0,0,1,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Efe Obada,10235,ED,CAR,10,1,0,5,69.7,5,7,103,96.4,15.5,16,1,7.8,2,112,108,14,0,62.7,1,4,41,95.5,19.5,8,8.5,1,44,42,6
Brian Peters,10248,LB,HST,5,0,0,13,59.6,0,0,2,5.6,0.0,0,0,0.0,0,36,2,0,0,,0,0,0,0.0,,0,,0,17,0,0
Erik Harris,10346,S,OAK,15,0,0,23,53.6,1,0,13,5.5,0.0,0,0,3.8,0,236,13,1,0,58.7,1,0,6,7.7,0.0,0,8.3,0,78,6,1
Joey Bosa,10637,ED,LAC,9,0,1,27,70.8,4,26,254,99.6,19.3,49,3,8.7,7,278,277,37,0,79.9,3,16,102,100.0,30.4,31,14.2,5,116,116,24
DeForest Buckner,10641,DI,SF,16,3,0,28,73.0,9,31,510,100.0,12.9,66,4,6.5,13,544,544,53,2,78.6,7,23,232,100.0,19.4,45,10.3,9,250,250,39
Leonard Floyd,10643,ED,CHI,17,0,1,6,57.7,8,26,443,79.7,11.3,50,4,5.0,5,586,467,39,0,57.6,4,13,223,84.5,11.7,26,5.6,4,284,240,21
Eli Apple,10644,CB,NO,17,0,2,20,82.2,1,0,1,0.1,100.0,1,11,50.0,0,675,1,1,0,82.2,1,0,1,0.3,100.0,1,50.0,0,306,1,1
Vernon Hargreaves III,10645,CB,TB,1,0,0,30,60.0,0,0,1,2.5,0.0,0,0,0.0,0,40,1,0,0,,0,0,0,0.0,,0,,0,23,0,0
Sheldon Rankins,10646,DI,NO,17,0,0,20,70.2,6,32,419,95.9,11.7,49,0,6.4,8,469,450,46,0,66.3,4,25,211,100.0,14.7,31,7.8,2,228,228,31
Karl Joseph,10648,S,OAK,13,0,0,23,75.3,0,5,17,7.0,23.5,4,1,26.5,2,258,18,7,0,80.4,0,4,8,9.3,37.5,3,50.0,2,86,8,6
Keanu Neal,10651,S,ATL,1,0,0,2,59.1,0,0,0,4.0,,0,0,,0,25,1,0,0,59.1,0,0,0,9.1,,0,,0,11,1,0
Shaq Lawson,10653,ED,BUF,14,5,1,4,65.0,8,11,200,94.8,9.0,18,1,6.8,4,232,220,23,0,58.3,3,2,66,97.4,9.1,6,8.3,3,76,74,8
Darron Lee,10654,LB,NYJ,12,0,0,22,50.4,2,1,55,12.6,1.8,1,0,2.7,0,484,61,3,0,45.8,0,0,28,15.1,0.0,0,0.0,0,205,31,0
Artie Burns,10659,CB,PIT,9,0,1,25,60.0,0,0,1,0.5,0.0,0,5,0.0,0,203,1,0,0,,0,0,0,0.0,,0,,0,91,0,0
Kenny Clark,10661,DI,GB,13,3,1,12,88.8,4,36,383,94.9,14.1,54,2,6.8,6,430,408,46,2,90.9,2,20,146,96.4,19.2,28,9.6,3,165,159,25
Robert Nkemdiche,10663,DI,ARZ,10,1,0,1,61.8,4,1,217,99.6,5.5,12,2,3.5,5,233,232,10,0,69.5,2,1,89,100.0,10.1,9,6.2,4,97,97,7
