player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Christian Kirksey,8706,LB,HST,13,6,7.7,74.5,92.4,9.8,7.3,0,1,6,11.8,13,61.9,50.3,35.1,63.1,41.4,74.5,1,47,8.8,3,6,2,120.0,38,390,422,9,25,51,4,463,234,1.2,12.2
Terrence Brooks,8714,S,HST,8,1,26.7,33.3,100.0,84.0,28.0,0,1,1,33.3,13,47.5,51.8,81.8,,67.6,63.6,0,17,0.0,0,1,0,53.5,1,90,90,0,5,3,0,17,0,0.2,17.0
Bashaud Breeland,8737,CB,MIN,13,7,10.8,68.6,100.0,6.9,4.7,1,4,7,8.1,18,45.3,47.2,85.6,,54.7,30.1,2,50,17.5,10,3,6,111.3,59,435,435,9,40,86,6,795,303,2.0,13.5
Justin Ellis,8742,DI,BLT,17,0,,,0.5,,,0,0,0,,3,59.8,49.2,87.5,50.3,49.4,61.4,0,,,0,0,0,0.0,0,1,219,0,0,0,0,0,0,0.0,
Cassius Marsh,8743,ED,CHI,4,0,,,7.8,,,0,0,0,,6,63.4,52.9,81.1,69.4,37.0,35.4,0,,,0,0,1,0.0,0,4,51,1,0,0,0,0,0,0.0,
Ross Cockrell,8744,CB,TB,17,2,7.3,74.5,91.9,9.3,6.9,0,1,8,17.0,30,69.7,68.5,84.9,59.3,55.8,51.5,0,34,17.2,5,7,3,119.5,35,351,382,8,22,47,3,384,183,1.2,11.0
DaQuan Jones,8747,DI,CAR,17,1,4.0,100.0,0.9,3.0,3.0,0,0,0,0.0,5,56.0,66.4,88.7,69.4,59.5,49.2,0,7,0.0,0,0,0,95.8,1,3,329,1,0,1,0,7,3,2.3,7.0
Anthony Hitchens,8754,LB,KC,18,2,3.8,75.0,91.3,11.9,8.9,0,0,1,2.8,16,53.3,52.2,29.1,62.2,54.9,79.0,1,37,12.5,3,1,4,114.2,27,336,368,7,19,36,3,289,180,0.9,10.7
Pierre Desir,8762,CB,TB,10,2,11.1,70.6,100.0,9.0,6.3,0,0,2,5.9,30,71.1,69.8,83.7,,53.2,45.4,2,38,14.8,4,2,0,79.0,24,223,223,5,21,34,1,268,72,1.2,11.2
Dontae Johnson,8764,CB,SF,13,2,8.3,82.9,97.3,6.9,5.7,0,0,2,5.7,28,64.9,63.5,33.6,37.5,68.1,41.7,0,46,20.0,5,2,3,112.1,29,214,220,7,18,35,1,302,128,1.5,10.4
Kevin Pierre-Louis,8767,LB,HST,2,0,,,100.0,,,0,0,0,,13,64.4,81.0,73.0,,77.5,75.7,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Nevin Lawson,8768,CB,JAX,10,1,8.0,63.3,97.1,10.4,6.6,0,0,3,10.0,15,48.9,54.6,83.8,74.1,73.8,70.4,1,22,10.5,2,3,1,101.9,19,201,207,1,16,30,3,199,71,1.0,10.5
Ricardo Allen,8782,S,CIN,13,3,10.8,83.3,94.0,26.4,22.0,0,0,0,0.0,7,57.7,55.4,0.0,49.8,66.1,74.6,0,16,9.1,1,0,2,104.2,5,142,151,3,7,6,0,54,28,0.4,10.8
Devon Kennard,8809,ED,ARZ,16,2,4.0,100.0,13.0,16.0,16.0,0,0,0,0.0,1,64.8,77.0,84.4,63.2,78.5,55.4,0,4,33.3,2,0,0,83.3,1,18,138,1,2,1,0,4,0,0.3,4.0
T.J. Carrie,8853,CB,IND,8,0,10.2,66.7,97.8,7.1,4.7,0,0,1,5.6,14,55.2,53.5,82.2,56.3,47.5,75.8,0,43,0.0,0,1,1,100.7,12,88,90,2,18,18,0,186,84,2.2,15.5
Terrance Mitchell,8888,CB,HST,14,5,11.0,62.9,99.8,9.3,5.9,0,3,8,11.4,13,51.7,52.4,88.2,60.0,52.2,40.6,1,55,14.3,6,7,2,104.7,44,429,430,4,31,70,5,544,107,1.3,12.4
Denico Autry,8982,ED,TEN,18,1,-2.0,100.0,1.8,9.0,9.0,0,0,0,0.0,31,62.9,69.7,71.8,70.3,58.1,59.8,0,17,12.5,1,0,2,118.8,1,10,545,17,6,1,0,17,19,1.9,17.0
Shaquil Barrett,9000,ED,TB,17,2,3.0,69.2,13.3,8.7,6.0,0,1,2,15.4,30,84.2,81.0,26.6,77.1,74.3,66.7,2,16,27.8,5,2,7,42.6,9,83,622,16,11,13,0,70,61,0.9,7.8
Christian Jones,9020,LB,CHI,10,1,0.8,100.0,82.7,6.0,6.0,0,0,0,0.0,6,46.3,45.3,0.0,51.9,56.4,70.9,0,17,14.3,1,0,1,100.7,6,43,52,1,5,6,0,49,44,1.4,8.2
Kerry Hyder,9045,ED,SEA,15,4,4.0,100.0,2.1,3.0,3.0,0,0,0,0.0,29,59.4,57.4,87.6,58.1,54.1,61.3,0,14,0.0,0,0,0,118.8,2,7,341,3,2,2,0,25,17,4.2,12.5
Adrian Phillips,9177,S,NE,18,9,7.4,60.9,95.4,17.4,10.6,0,0,6,13.0,19,84.5,80.0,69.3,64.5,68.4,85.2,4,17,2.2,1,5,1,65.5,28,513,538,9,35,46,4,220,94,0.5,7.9
C.J. Goodwin,9243,S,DAL,1,0,,,100.0,,,0,0,0,,9,60.7,70.2,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Daniel Sorensen,9253,S,KC,20,3,10.4,75.0,89.8,13.6,10.2,1,0,6,12.5,16,53.5,47.7,64.7,55.7,32.7,28.1,2,69,22.4,11,5,2,131.3,36,526,586,6,35,48,5,568,254,1.2,15.8
Joe Thomas,9272,LB,BLT,4,0,2.0,100.0,97.5,13.0,13.0,0,0,0,0.0,3,61.6,79.0,74.4,59.4,85.1,51.0,0,14,33.3,1,0,0,98.6,3,39,40,2,2,3,0,23,17,0.6,7.7
Mike Pennel,9316,DI,ATL,10,0,,,1.1,,,0,0,0,,2,61.8,49.0,35.0,50.7,53.2,45.4,0,,50.0,1,0,2,0.0,0,1,90,0,1,0,0,0,0,0.0,
K'Waun Williams,9332,CB,SF,17,2,5.3,77.6,92.8,8.4,6.5,2,0,6,7.9,28,60.7,63.5,85.4,53.4,73.7,69.0,2,42,6.5,3,4,5,95.4,59,531,572,16,41,76,2,564,309,1.1,9.6
Dante Fowler Jr.,9436,ED,ATL,14,3,4.8,80.0,5.6,4.5,3.6,2,0,0,0.0,2,30.9,55.9,46.2,61.8,63.4,31.3,0,34,46.2,6,0,4,112.5,4,18,324,7,4,5,0,55,37,3.1,13.8
Trae Waynes,9444,CB,CIN,5,0,12.0,72.2,100.0,9.5,6.8,0,0,1,5.6,7,58.1,57.2,81.3,,52.3,42.4,0,52,9.1,1,1,0,140.7,13,128,128,2,10,18,3,168,39,1.4,12.9
Arik Armstead,9450,DI,SF,20,3,,,0.6,,,0,0,1,,28,71.0,76.0,59.2,77.3,63.0,56.5,0,,30.0,3,0,4,0.0,0,4,637,13,4,0,0,0,0,0.0,
Bud Dupree,9455,ED,TEN,12,1,8.5,100.0,7.4,12.0,12.0,0,0,0,0.0,31,66.9,53.3,52.6,55.6,50.4,71.5,0,18,0.0,0,0,2,118.8,2,25,339,6,4,2,0,25,8,1.0,12.5
Shaq Thompson,9458,LB,CAR,14,8,4.3,67.2,83.3,8.8,5.9,0,1,3,4.9,5,74.7,72.7,62.5,65.7,64.6,60.0,2,28,8.5,4,3,1,65.8,41,380,456,16,35,61,0,313,179,0.9,7.6
Byron Jones,9460,CB,MIA,16,5,12.0,62.8,99.2,11.0,6.9,1,1,13,15.1,17,63.5,65.0,67.4,51.9,71.0,84.6,0,56,0.0,0,10,3,97.8,54,621,626,9,43,86,3,655,240,1.1,12.1
Malcom Brown,9465,DI,JAX,17,3,,,0.3,,,0,0,0,,15,65.9,43.2,88.4,56.5,36.7,52.8,0,,16.7,1,0,0,0.0,0,1,321,4,2,0,0,0,0,0.0,
Landon Collins,9466,S,WAS,13,3,5.1,76.8,92.7,8.6,6.6,0,0,0,0.0,32,38.8,54.7,82.9,74.0,82.5,62.5,2,72,14.3,6,0,1,110.6,43,394,425,15,33,56,4,478,274,1.3,11.1
Mario Edwards Jr.,9468,DI,CHI,12,0,,,0.7,,,0,0,0,,6,60.2,50.4,0.0,66.8,47.4,38.8,0,,100.0,1,0,4,0.0,0,1,142,2,0,0,0,0,0,0.0,
Preston Smith,9471,ED,GB,17,2,4.0,75.0,9.0,14.7,11.0,1,0,1,25.0,12,69.6,81.5,66.4,76.3,74.6,54.3,0,12,42.9,6,1,2,96.9,3,45,502,11,6,4,0,31,18,0.7,10.3
Benardrick McKinney,9476,LB,NYG,9,2,3.9,68.4,94.3,6.1,4.2,0,0,0,0.0,21,28.6,34.2,77.6,53.2,59.7,70.5,0,24,0.0,0,0,0,103.6,13,82,87,1,5,19,1,123,86,1.6,9.5
Eric Kendricks,9478,LB,MIN,15,10,6.2,72.9,89.3,12.2,8.9,0,1,2,3.4,18,72.6,59.2,63.6,60.6,42.9,63.5,2,41,6.9,4,2,3,108.9,43,566,634,19,44,59,4,533,301,1.0,12.4
Jaquiski Tartt,9479,S,SF,17,11,11.1,56.3,98.5,30.5,17.2,0,1,3,9.4,28,54.1,57.5,41.4,58.7,67.7,61.4,0,24,12.2,6,1,4,89.6,18,583,592,10,32,32,2,152,70,0.3,8.4
Eric Rowe,9480,S,MIA,17,12,5.6,78.7,92.9,8.4,6.6,1,0,5,8.2,17,70.7,71.1,57.8,68.0,67.7,79.5,0,39,6.0,3,4,4,111.5,48,419,451,15,35,61,3,416,176,1.0,8.7
Denzel Perryman,9481,LB,LV,16,14,5.8,79.7,98.2,8.2,6.5,0,0,3,3.8,23,58.1,64.3,45.2,84.0,70.9,72.1,0,32,11.8,11,3,2,115.3,63,547,557,24,68,79,5,523,188,1.0,8.3
Ronald Darby,9483,CB,DEN,11,1,13.4,57.8,100.0,10.6,6.1,0,0,7,10.9,10,58.7,61.1,57.5,,72.2,64.8,0,56,7.3,3,5,3,93.6,37,412,412,10,37,64,2,506,130,1.3,13.7
Jordan Phillips,9485,DI,ARZ,9,0,11.0,100.0,4.2,7.0,7.0,0,0,0,0.0,1,48.2,62.7,38.1,73.5,61.2,29.4,0,16,33.3,1,0,2,118.8,1,7,166,5,2,1,0,16,5,2.3,16.0
Markus Golden,9491,ED,ARZ,17,5,5.8,75.0,14.4,21.0,15.8,0,0,0,0.0,1,71.7,75.2,67.7,73.6,65.2,31.1,0,14,14.3,2,0,2,102.1,3,67,465,14,7,4,0,36,17,0.6,12.0
Randy Gregory,9493,ED,DAL,13,0,5.0,100.0,2.1,7.0,7.0,0,0,0,0.0,9,54.9,67.3,0.0,84.7,46.5,39.3,1,5,33.3,1,0,8,47.9,1,7,335,6,2,1,0,5,0,0.7,5.0
Frank Clark,9496,ED,KC,17,1,3.0,0.0,3.1,,16.0,0,0,0,0.0,16,64.5,54.9,35.6,64.0,45.0,31.4,0,,66.7,6,0,6,39.6,0,17,542,5,2,1,0,0,0,0.0,
P.J. Williams,9511,S,NO,16,2,6.3,78.1,92.5,13.0,10.2,0,0,0,0.0,20,70.1,70.0,87.2,67.4,58.0,37.6,3,23,18.9,7,0,0,53.8,25,347,375,15,28,32,0,201,102,0.6,8.0
Jordan Hicks,9517,LB,ARZ,18,9,4.1,70.1,84.1,9.7,6.8,0,0,2,2.6,1,53.1,62.9,87.0,74.3,66.5,72.4,0,40,8.8,5,2,1,101.0,54,564,671,18,43,77,3,508,326,1.0,9.4
Danielle Hunter,9521,ED,MIN,7,0,,,0.8,,,0,0,0,,18,69.9,80.8,89.1,77.4,64.0,63.7,0,,0.0,0,0,0,0.0,0,2,243,8,4,0,0,0,0,0.0,
Steven Nelson,9531,CB,PHI,17,5,9.4,69.1,99.8,12.7,8.8,0,1,8,11.8,24,61.4,63.6,68.4,60.0,70.6,87.1,1,44,2.3,1,5,5,108.0,47,628,629,9,38,68,4,569,151,1.0,12.1
Angelo Blackson,9533,DI,CHI,17,1,,,1.3,,,2,0,0,,6,59.6,50.8,38.6,57.4,51.9,35.6,1,,42.9,3,0,4,0.0,0,4,319,4,3,0,0,0,0,0.0,
Trey Flowers,9534,ED,DET,7,0,-1.3,85.7,13.8,4.3,3.7,0,0,0,0.0,11,61.4,63.2,67.1,61.0,62.8,66.8,0,40,0.0,0,0,1,152.7,6,26,188,2,4,7,2,78,87,3.0,13.0
Kwon Alexander,9557,LB,NO,12,1,4.0,73.8,76.7,8.5,6.2,0,0,1,2.4,20,67.6,53.9,57.5,57.1,34.8,42.7,1,39,20.0,6,1,2,85.6,31,280,365,18,23,42,0,322,251,1.2,10.4
Damien Wilson,9560,LB,JAX,17,11,8.5,79.0,85.2,7.7,6.1,0,0,3,4.8,15,40.2,44.0,61.6,74.3,47.0,59.3,1,43,10.3,4,3,1,113.0,49,393,461,12,24,62,2,629,277,1.7,12.8
Grady Jarrett,9570,DI,ATL,17,2,6.0,100.0,0.8,3.0,3.0,1,0,0,0.0,2,64.4,67.6,71.3,67.2,61.5,30.1,0,8,25.0,3,0,3,100.0,1,4,531,6,7,1,0,8,2,2.7,8.0
Adrian Amos,9575,S,GB,18,2,9.9,56.9,98.6,20.7,11.8,0,0,8,13.8,12,73.6,74.3,66.8,60.1,77.2,87.7,3,75,6.3,4,7,2,86.1,33,717,727,9,57,58,6,330,202,0.5,10.0
Bobby McCain,9578,S,WAS,17,6,13.7,59.4,99.7,33.2,19.7,0,3,5,15.6,32,72.6,70.9,66.4,57.4,66.8,63.1,4,55,11.1,5,5,1,87.5,19,665,667,7,34,32,3,340,90,0.5,17.9
Tyeler Davison,9587,DI,ATL,12,3,,,1.2,,,0,0,0,,2,56.4,46.8,69.4,48.0,51.4,77.7,0,,0.0,0,0,1,0.0,0,2,172,0,2,0,0,0,0,0.0,
David Mayo,9602,LB,WAS,8,1,8.0,100.0,97.3,10.4,10.4,0,0,0,0.0,32,31.0,42.9,79.8,56.9,61.9,47.3,0,25,12.5,1,0,0,158.3,7,73,75,2,6,7,1,98,42,1.3,14.0
Tye Smith,9603,CB,MIN,1,0,1.5,100.0,100.0,4.5,4.5,0,0,0,0.0,18,78.6,78.0,71.6,,60.7,76.8,0,7,0.0,0,0,0,81.3,2,9,9,1,3,2,0,7,4,0.8,3.5
Darius Philon,9625,DI,LV,11,1,,,0.6,,,0,0,0,,23,56.5,58.7,37.4,74.6,49.4,46.9,0,,40.0,2,0,2,0.0,0,1,158,4,2,0,0,0,0,0.0,
Quandre Diggs,9633,S,SEA,17,10,13.7,70.0,99.3,33.0,23.1,0,1,2,6.7,29,72.3,71.2,69.8,53.5,70.4,67.8,5,33,7.1,4,2,1,77.9,21,738,743,5,42,30,2,251,67,0.4,12.0
Christian Ringo,9643,DI,NO,14,0,,,0.6,,,0,0,0,,20,59.5,66.5,63.7,56.5,71.1,29.7,0,,50.0,1,0,1,0.0,0,1,169,0,1,0,0,0,0,0.0,
Rakeem Nunez-Roches,9650,DI,TB,18,2,,,3.7,,,0,0,0,,30,55.4,65.3,87.3,60.1,66.2,47.4,0,,50.0,2,0,0,0.0,0,11,300,0,0,0,0,0,0,0.0,
Darryl Roberts,9680,CB,WAS,3,3,20.4,42.9,100.0,19.2,8.2,1,0,1,7.1,32,58.3,62.7,81.2,,75.9,82.8,0,45,0.0,0,1,2,71.4,6,117,117,2,6,14,0,113,25,1.0,18.8
Neville Hewitt,9836,LB,HST,10,2,4.3,93.3,92.8,9.4,8.7,0,0,0,0.0,13,56.1,49.4,82.5,61.9,46.6,83.5,0,27,6.3,1,0,0,112.8,14,141,152,5,13,15,0,166,100,1.3,11.9
Troy Hill,9881,CB,CLV,12,2,7.8,76.6,94.4,9.0,6.9,1,1,5,10.6,8,53.5,60.1,84.5,76.9,77.6,66.9,0,48,10.3,3,2,4,125.7,36,357,378,12,24,47,3,434,217,1.3,12.1
Justin Coleman,9892,CB,MIA,14,2,9.4,69.4,99.3,10.5,7.3,2,1,1,2.8,17,55.3,52.4,0.5,33.7,58.5,42.6,2,32,26.7,8,1,5,67.6,25,275,277,3,20,36,0,266,150,1.0,10.6
Anthony Harris,9895,S,PHI,15,10,4.6,65.9,99.1,17.5,11.5,0,2,2,4.5,24,58.3,61.9,85.5,52.6,67.1,77.7,1,44,7.0,3,2,2,93.3,29,534,539,8,30,44,3,243,166,0.5,8.4
James Vaughters,9934,ED,ATL,10,1,0.0,100.0,15.5,16.0,16.0,0,0,0,0.0,2,54.3,57.1,83.5,70.9,43.6,30.6,0,17,50.0,1,0,0,118.8,1,16,103,1,0,1,0,17,17,1.1,17.0
Deshazor Everett,9940,S,WAS,3,0,13.5,50.0,89.7,24.0,12.0,0,0,0,0.0,32,34.4,31.4,74.6,51.6,60.7,42.2,0,32,50.0,1,0,0,135.4,1,26,29,0,1,2,1,32,1,1.3,32.0
Brandon King,9952,LB,NE,1,0,-4.0,100.0,100.0,2.0,2.0,0,0,0,0.0,19,46.7,31.0,62.5,,,,0,16,,0,0,0,118.8,1,2,2,0,0,1,0,16,20,8.0,16.0
Dean Marlowe,9966,S,DET,15,9,10.0,75.0,95.0,25.5,19.2,0,0,2,10.0,11,63.0,61.0,86.3,64.1,52.4,81.9,0,29,2.7,1,2,0,117.1,15,396,417,6,27,20,1,172,41,0.4,11.5
Alex Singleton,9994,LB,PHI,17,9,2.9,86.9,95.3,6.3,5.5,0,0,3,3.6,24,39.3,54.1,60.1,73.0,74.9,58.7,1,40,12.2,10,3,2,115.5,73,489,513,18,63,84,5,684,502,1.5,9.4
Bryce Callahan,10000,CB,DEN,11,2,10.8,64.9,97.9,13.0,8.4,0,0,4,10.8,10,67.9,60.0,83.8,72.1,28.3,49.7,0,51,4.2,1,4,0,97.4,24,329,336,6,21,37,1,286,111,0.9,11.9
De'Vante Bausby,10057,CB,NE,1,0,,,100.0,,,0,0,0,,19,34.7,31.8,68.1,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Nick Dzubnar,10127,LB,TEN,9,0,-1.0,0.0,47.6,,10.0,0,0,0,0.0,31,67.5,55.1,77.6,51.1,51.4,76.6,0,,0.0,0,0,0,39.6,0,10,21,0,1,1,0,0,0,0.0,
Efe Obada,10235,ED,BUF,11,0,13.5,100.0,2.6,2.5,2.5,0,0,0,0.0,4,50.2,53.0,40.2,69.0,44.8,64.1,0,24,20.0,1,0,3,118.8,2,5,195,5,4,2,0,37,10,7.4,18.5
Erik Harris,10346,S,ATL,12,3,9.4,70.0,97.4,13.9,9.8,0,2,7,17.5,2,60.3,59.7,61.3,77.3,54.6,47.0,0,26,18.2,8,6,2,99.4,28,410,421,5,33,40,1,294,111,0.8,10.5
Joey Bosa,10637,ED,LAC,16,3,2.7,100.0,5.5,8.7,8.7,3,0,0,0.0,27,87.1,85.8,5.3,90.3,68.4,29.4,0,15,33.3,4,0,11,91.7,3,27,495,15,5,3,0,18,10,0.7,6.0
Jalen Ramsey,10639,CB,LA,20,4,9.7,61.5,97.4,10.5,6.5,4,2,21,17.9,26,85.8,84.4,11.3,58.3,86.4,72.3,4,75,9.6,7,15,10,84.5,72,787,808,18,62,117,5,873,354,1.2,12.1
DeForest Buckner,10641,DI,IND,17,2,,,0.9,,,0,0,0,,14,54.9,71.9,88.5,77.1,56.7,59.4,0,,27.3,3,0,0,0.0,0,5,548,7,6,0,0,0,0,0.0,
Leonard Floyd,10643,ED,LA,21,3,2.7,83.3,14.4,7.1,5.9,1,0,1,5.6,26,68.0,73.8,41.6,75.2,66.6,34.5,1,44,36.7,11,0,7,94.4,15,108,751,21,16,18,1,140,126,1.3,9.3
Eli Apple,10644,CB,CIN,20,7,12.1,60.9,99.9,14.1,8.6,0,2,13,14.1,7,60.4,60.5,71.8,60.0,58.6,50.4,2,60,12.1,7,8,9,100.2,56,844,845,9,44,92,7,686,203,0.9,12.3
Vernon Hargreaves III,10645,CB,CIN,11,6,7.1,66.7,98.7,10.8,7.2,0,0,2,6.7,7,51.9,49.4,85.4,73.4,33.5,43.3,1,25,11.1,3,2,2,74.9,20,228,231,4,18,30,0,224,94,1.0,11.2
Sheldon Rankins,10646,DI,NYJ,16,3,,,0.5,,,1,0,0,,22,61.3,46.1,64.9,60.0,34.4,29.6,0,,30.0,3,0,2,0.0,0,2,413,5,4,0,0,0,0,0.0,
Karl Joseph,10648,S,PIT,2,1,7.5,50.0,93.3,11.0,5.5,0,0,1,50.0,25,53.3,52.8,72.6,59.7,60.0,77.5,0,14,0.0,0,1,1,72.9,1,14,15,0,1,2,0,14,3,1.3,14.0
Keanu Neal,10651,LB,DAL,14,4,3.9,81.8,94.4,8.8,7.2,0,0,0,0.0,9,49.9,35.9,82.6,56.1,28.1,44.3,0,32,18.8,6,0,0,111.0,36,338,358,8,22,44,1,388,237,1.2,10.8
Shaq Lawson,10653,ED,NYJ,14,1,,,2.4,,,2,0,0,,22,75.7,58.6,15.6,54.5,69.0,57.9,1,,0.0,0,0,7,0.0,0,7,295,2,2,0,0,0,0,0.0,
William Jackson III,10658,CB,WAS,12,1,13.6,58.5,100.0,14.9,8.7,1,1,9,17.0,32,59.5,59.3,17.5,,67.0,53.8,2,49,17.1,6,6,8,95.1,31,494,494,7,28,53,5,363,119,0.8,11.7
Artie Burns,10659,CB,CHI,6,1,13.0,54.5,100.0,10.2,5.5,0,2,6,27.3,6,85.1,79.5,20.7,,61.1,64.2,0,39,13.3,2,5,1,89.8,12,127,127,4,12,22,1,143,22,1.2,11.9
Vernon Butler,10664,DI,BUF,11,0,6.0,100.0,0.6,1.0,1.0,0,0,0,0.0,4,57.1,34.8,42.6,54.1,33.0,53.0,0,6,0.0,0,0,2,91.7,1,1,181,0,2,1,0,6,0,6.0,6.0
Emmanuel Ogbah,10666,ED,MIA,17,2,-4.0,100.0,3.0,14.0,14.0,0,1,1,100.0,17,69.6,77.0,82.1,71.4,60.8,47.4,0,3,41.7,5,1,1,79.2,1,16,540,14,5,1,0,3,7,0.2,3.0
Jaylon Smith,10668,LB,NYG,10,4,2.3,83.3,87.5,11.3,9.4,0,0,1,5.6,21,80.8,66.3,82.0,63.9,40.4,81.8,0,27,4.8,1,1,0,97.2,15,182,208,8,16,18,0,132,105,0.8,8.8
Myles Jack,10670,LB,JAX,15,8,5.1,78.3,85.0,9.1,7.1,3,0,2,3.3,15,43.3,37.7,25.8,54.0,40.5,67.3,0,46,9.6,5,0,4,110.8,47,449,528,9,39,60,2,475,282,1.1,10.1
Chris Jones,10671,DI,KC,17,0,,,0.4,,,2,0,0,,16,59.3,83.4,31.8,86.7,68.9,40.2,0,,60.0,3,0,7,0.0,0,2,529,11,2,0,0,0,0,0.0,
Xavien Howard,10672,CB,MIA,16,2,12.3,57.1,99.1,12.8,7.3,3,1,9,10.7,17,71.1,70.9,67.6,43.5,70.5,61.1,5,64,13.5,5,7,6,88.2,48,642,648,10,30,84,7,717,232,1.2,14.9
Noah Spence,10673,ED,CIN,2,0,3.0,100.0,9.7,3.0,3.0,0,0,0,0.0,7,63.9,52.9,77.6,59.0,47.1,76.7,0,5,0.0,0,0,0,87.5,1,3,31,0,1,1,0,5,2,1.7,5.0
Reggie Ragland,10675,LB,NYG,15,2,2.6,86.7,85.3,8.0,6.9,0,1,1,3.3,21,57.5,61.2,81.6,52.0,65.3,74.9,0,22,3.8,1,1,0,105.6,26,215,252,7,23,30,1,200,173,1.0,7.7
Jihad Ward,10678,ED,JAX,17,2,5.0,100.0,6.3,7.5,7.5,0,0,0,0.0,15,74.5,53.4,55.3,56.0,49.1,41.3,0,5,18.2,2,0,2,87.5,2,16,256,7,7,2,0,10,0,0.7,5.0
Jarran Reed,10683,DI,KC,20,1,,,2.4,,,0,0,0,,16,48.0,54.5,88.7,56.0,54.6,55.3,0,,60.0,3,0,0,0.0,0,13,552,3,1,0,0,0,0,0.0,
Deion Jones,10686,LB,ATL,16,5,4.2,84.8,86.9,6.4,5.4,0,0,5,5.4,2,33.6,34.6,68.6,69.5,35.0,40.9,0,37,19.4,14,4,2,121.2,78,531,611,20,53,92,4,884,590,1.8,11.3
Mackensie Alexander,10688,CB,MIN,16,9,7.2,72.7,96.7,8.3,6.0,0,1,5,6.5,18,41.1,41.0,58.4,46.8,49.4,62.4,0,73,12.5,5,4,5,117.1,56,495,512,9,26,77,4,685,367,1.5,12.2
T.J. Green,10691,CB,HST,6,1,12.3,84.6,100.0,6.6,5.6,0,0,1,7.7,13,49.3,51.8,79.9,,65.9,42.6,0,38,23.1,3,1,0,148.6,11,80,80,2,9,13,3,132,20,1.8,12.0
Sean Davis,10692,S,NE,3,0,-6.0,100.0,88.9,13.0,13.0,0,0,0,0.0,19,48.6,40.8,71.1,55.3,60.0,74.8,0,18,,0,0,0,118.8,1,16,18,0,0,1,0,18,24,1.4,18.0
Vonn Bell,10695,S,CIN,20,10,5.9,81.0,96.0,15.1,12.2,1,0,6,9.5,7,75.6,72.1,40.2,63.9,68.6,73.4,2,29,10.7,8,4,4,96.3,51,817,851,20,57,63,2,488,320,0.6,9.6
James Bradberry,10696,CB,NYG,17,4,10.2,65.2,99.9,11.1,7.2,0,1,16,17.4,21,65.0,62.8,88.7,60.0,47.6,29.3,4,58,14.9,7,13,5,100.3,60,689,690,8,36,92,8,729,262,1.1,12.2
Kevin Byard,10698,S,TEN,18,4,8.8,63.5,97.3,21.5,13.6,0,0,9,17.3,31,90.9,90.4,64.6,67.3,83.8,86.7,5,41,8.2,4,6,3,83.7,33,755,776,11,41,52,6,372,211,0.5,11.3
Maliek Collins,10701,DI,HST,15,2,,,0.5,,,2,0,0,,13,66.7,64.0,4.4,71.0,61.8,47.3,1,,50.0,3,0,8,0.0,0,2,366,3,1,0,0,0,0,0.0,
Yannick Ngakoue,10703,ED,LV,18,1,,,0.2,,,0,0,0,,23,61.0,47.1,55.4,65.0,28.6,63.7,0,,75.0,3,0,5,0.0,0,1,583,10,0,0,0,0,0,0.0,
Darian Thompson,10705,S,DAL,3,0,,,100.0,,,0,0,0,,9,68.2,71.6,71.4,,63.5,76.2,0,,0.0,0,0,0,0.0,0,12,12,0,1,0,0,0,0,0.0,
Jonathan Bullard,10706,DI,ATL,9,0,,,2.8,,,1,0,0,,2,58.9,56.7,59.0,56.7,58.9,75.7,0,,0.0,0,0,1,0.0,0,3,107,1,1,0,0,0,0,0.0,
Daryl Worley,10711,CB,BLT,3,0,10.0,72.7,95.4,7.1,5.2,0,0,0,0.0,3,31.1,29.2,78.1,41.1,34.6,25.5,0,59,28.6,2,0,1,148.1,8,62,65,1,5,11,2,121,55,2.1,15.1
Kendall Fuller,10718,CB,WAS,16,5,9.3,67.0,98.6,9.1,6.1,0,3,16,16.0,32,78.7,81.5,88.7,57.7,87.0,73.5,1,41,8.0,6,14,1,90.1,67,649,658,16,64,100,3,632,226,1.0,9.4
Nick Vigil,10721,LB,MIN,16,4,3.9,85.1,91.8,9.1,7.7,0,0,2,4.3,18,53.2,42.1,83.0,62.9,30.8,65.4,1,25,15.4,6,0,0,92.6,40,382,416,9,29,47,0,392,241,1.1,9.8
Kyler Fackrell,10722,ED,LAC,13,1,2.3,100.0,8.0,5.3,5.3,0,0,0,0.0,27,32.9,63.3,66.5,72.7,55.0,42.2,0,15,0.0,0,0,1,118.8,3,18,225,5,2,3,0,42,35,2.6,14.0
