player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Kyle Love,5806,DI,CAR,17,0,,,0.8,,,0,0,0,,5,58.1,56.2,86.3,61.9,48.6,59.3,0,,0.0,0,0,0,0.0,0,2,265,4,1,0,0,0,0,0.0,
Vincent Rey,5811,LB,CIN,14,3,4.9,75.6,93.0,9.0,6.8,0,1,0,0.0,7,57.3,56.3,83.6,56.4,55.4,77.1,1,42,5.9,2,0,1,96.9,31,307,330,13,29,41,1,333,174,1.2,10.7
Darian Stewart,5820,S,DEN,16,3,8.4,76.7,96.9,20.7,15.9,1,1,2,6.7,10,56.0,61.9,62.7,59.9,72.7,55.9,3,64,20.0,7,2,3,103.7,23,497,513,6,25,30,4,272,104,0.6,11.8
Tramaine Brock Sr.,5903,CB,MIN,5,1,11.1,66.7,100.0,6.3,4.2,0,0,0,0.0,18,51.7,45.0,0.0,,61.2,80.0,0,25,0.0,0,0,2,123.4,6,40,40,0,5,9,1,62,14,1.6,10.3
Chris Maragos,5906,S,PHI,1,0,15.0,100.0,100.0,47.0,47.0,0,0,0,0.0,24,54.2,56.9,76.7,,69.4,40.2,0,16,40.0,2,0,0,118.8,1,53,53,0,3,1,0,16,1,0.3,16.0
Barry Church,5924,S,JAX,19,2,10.5,60.0,96.7,33.2,19.9,0,1,4,11.4,15,72.2,72.5,68.2,66.0,71.4,60.7,4,52,11.8,4,3,1,56.3,21,735,760,5,28,35,1,288,114,0.4,13.7
Frank Zombo,5945,ED,KC,16,0,3.7,66.7,15.6,12.8,8.5,0,0,0,0.0,16,46.4,49.8,86.9,50.9,53.1,46.2,0,13,25.0,2,0,1,116.7,4,56,360,5,6,6,1,28,17,0.5,7.0
Anthony Levine,6013,S,BLT,16,1,6.0,70.0,82.7,13.4,9.4,0,0,1,5.0,3,81.3,81.1,85.9,67.0,64.3,75.8,1,15,5.9,1,1,0,59.2,14,201,243,13,15,20,0,94,49,0.5,6.7
Marcus Sherels,6017,CB,MIN,3,0,13.5,50.0,100.0,18.0,9.0,0,0,0,0.0,18,63.6,63.6,73.9,,60.0,27.9,0,7,50.0,1,0,0,58.3,1,18,18,0,1,2,0,7,3,0.4,7.0
Junior Galette,6018,ED,WAS,16,0,8.0,100.0,4.8,12.0,12.0,0,1,0,0.0,32,63.3,83.8,40.9,85.2,68.9,71.5,0,12,0.0,0,0,3,116.7,1,13,271,4,4,1,0,12,4,1.0,12.0
George Johnson,6112,ED,NO,9,0,,,0.5,,,0,0,0,,20,60.0,59.3,88.2,53.1,65.1,37.8,0,,100.0,1,0,0,0.0,0,1,185,3,0,0,0,0,0,0.0,
Andrew Sendejo,6118,S,MIN,15,6,12.8,58.6,98.5,29.6,17.3,0,1,6,20.7,18,81.3,81.0,64.0,51.9,79.0,79.7,3,38,6.0,3,6,1,59.8,17,531,539,7,41,29,1,257,39,0.5,15.1
Von Miller,6154,ED,DEN,16,1,4.0,50.0,6.5,32.0,16.0,6,0,0,0.0,10,66.6,91.5,3.4,90.9,91.7,79.5,0,11,12.5,1,0,14,106.3,1,33,504,13,6,2,1,11,0,0.3,11.0
Marcell Dareus,6155,DI,JAX,17,0,5.0,100.0,0.7,2.0,2.0,0,0,0,0.0,15,69.6,76.8,75.4,61.8,77.2,66.2,0,4,20.0,1,0,1,122.9,1,2,296,5,4,1,1,4,0,2.0,4.0
A.J. Green,6156,WR,CIN,1,0,44.0,0.0,100.0,,1.0,0,0,1,100.0,7,68.2,69.2,64.6,,,,0,,,0,1,5,39.6,0,2,2,0,0,1,0,0,0,0.0,
Patrick Peterson,6157,CB,ARZ,16,2,13.6,46.7,100.0,21.2,9.9,1,2,10,16.7,1,68.4,69.2,89.6,,64.9,69.9,1,55,9.7,3,8,7,83.6,28,630,630,7,26,60,4,394,106,0.7,14.1
Julio Jones,6158,WR,ATL,1,0,,,100.0,,,1,0,0,,2,60.0,60.0,62.9,,,,0,,,0,0,2,0.0,0,1,1,0,0,0,0,0,0,0.0,
Robert Quinn,6166,ED,LA,16,1,4.0,100.0,5.7,5.2,5.2,3,0,0,0.0,26,57.0,58.4,14.3,62.2,64.5,68.0,0,15,12.5,1,0,8,111.7,5,26,456,11,6,5,0,54,34,2.1,10.8
Ryan Kerrigan,6168,ED,WAS,16,1,4.5,66.7,10.1,12.3,8.2,0,0,0,0.0,32,53.7,84.2,83.2,84.6,71.2,80.5,1,29,0.0,0,0,1,58.3,4,49,487,16,3,6,0,58,42,1.2,14.5
Corey Liuget,6170,DI,LAC,12,2,,,2.3,,,1,0,0,,27,67.2,77.6,69.1,72.2,67.5,29.2,0,,0.0,0,0,1,0.0,0,6,260,4,2,0,0,0,0,0.0,
Prince Amukamara,6171,CB,CHI,14,0,12.1,60.8,100.0,15.6,9.5,0,1,9,17.6,6,71.5,73.3,65.0,,77.4,82.6,0,37,5.3,2,5,7,89.1,31,513,513,6,36,51,1,365,90,0.8,11.8
Adrian Clayborn,6172,ED,ATL,18,2,,,0.8,,,0,0,0,,2,72.1,81.3,40.3,85.5,54.4,66.7,0,,12.5,1,0,5,0.0,0,4,482,13,5,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,18,1,3.8,80.0,5.4,9.0,7.2,1,0,1,20.0,20,86.5,91.2,63.6,89.4,86.7,50.7,1,11,11.1,1,1,5,42.1,4,39,718,18,7,5,0,18,3,0.5,4.5
Jimmy Smith,6179,CB,BLT,12,1,11.1,57.5,99.7,14.7,8.5,2,0,7,17.5,3,84.1,81.9,87.8,60.0,61.5,84.4,3,39,0.0,0,6,5,49.2,23,355,356,6,22,40,0,292,107,0.9,12.7
Muhammad Wilkerson,6182,DI,NYJ,13,0,,,1.0,,,0,0,0,,22,58.7,68.6,58.3,60.3,73.1,58.9,1,,0.0,0,0,3,0.0,0,4,395,5,3,0,0,0,0,0.0,
Cameron Heyward,6183,DI,PIT,16,1,,,1.6,,,1,1,1,,25,70.3,89.1,59.3,80.7,82.0,60.0,0,,0.0,0,1,4,0.0,0,8,501,14,3,0,0,0,0,0.0,
Jabaal Sheard,6189,ED,IND,16,0,12.8,80.0,7.2,8.8,7.0,1,1,0,0.0,14,46.3,85.1,37.7,86.3,79.8,34.9,0,33,50.0,5,0,6,118.8,4,37,513,8,5,5,0,84,24,2.4,21.0
Bruce Carter,6192,LB,NYJ,3,0,,,50.0,,,0,0,0,,22,62.0,40.7,72.0,55.8,43.9,21.7,0,,,0,0,0,0.0,0,3,6,0,0,0,0,0,0,0.0,
Jarvis Jenkins,6193,DI,KC,12,0,,,0.7,,,0,0,0,,16,57.3,59.9,34.4,54.8,69.1,28.9,0,,66.7,2,0,2,0.0,0,1,140,2,1,0,0,0,0,0.0,
Brooks Reed,6194,ED,ATL,18,0,-4.0,100.0,1.3,3.0,3.0,0,0,0,0.0,2,76.8,80.8,76.9,76.2,71.8,49.0,0,2,60.0,3,0,1,79.2,1,3,225,5,2,1,0,2,6,0.7,2.0
Marcus Gilchrist,6202,S,HST,16,2,10.6,60.0,97.4,25.2,15.1,0,0,7,23.3,13,63.2,64.5,61.5,57.4,67.0,63.3,1,48,15.0,6,3,3,78.6,18,488,501,9,32,30,1,211,65,0.5,11.7
Stephen Paea,6205,DI,DAL,4,0,6.0,100.0,2.2,2.0,2.0,0,0,0,0.0,9,59.9,45.9,83.0,55.7,40.9,69.0,0,6,0.0,0,0,0,91.7,1,2,90,0,1,1,0,6,0,3.0,6.0
Terrell McClain,6217,DI,WAS,12,0,,,0.6,,,0,0,0,,32,61.7,45.2,83.7,53.8,42.7,56.9,0,,0.0,0,0,0,0.0,0,1,161,4,4,0,0,0,0,0.0,
Kelvin Sheppard,6220,LB,NYG,7,1,7.2,72.4,91.4,9.4,6.8,0,0,3,10.3,21,56.5,57.0,83.2,50.9,59.4,82.3,2,81,4.3,1,2,0,108.8,21,203,222,6,21,29,2,379,278,1.9,18.0
Justin Houston,6222,ED,KC,16,1,5.3,75.0,23.6,11.1,8.3,0,1,0,0.0,16,59.7,78.8,67.2,76.4,77.2,58.0,0,69,22.2,2,0,3,101.6,12,145,615,13,6,16,0,142,72,1.1,11.8
Jurrell Casey,6229,DI,TEN,18,1,,,0.5,,,1,0,0,,31,60.1,84.1,55.3,76.1,81.4,69.1,0,,36.4,4,0,4,0.0,0,3,663,7,6,0,0,0,0,0.0,
Mason Foster,6236,LB,WAS,5,2,7.3,68.4,78.3,10.2,6.9,0,0,0,0.0,32,57.7,64.5,81.4,65.3,67.3,58.4,1,69,15.4,2,0,0,85.9,13,141,180,4,9,19,0,222,120,1.7,17.1
Shareece Wright,6241,CB,BUF,12,3,10.8,63.4,98.9,9.5,6.0,0,0,4,9.8,4,66.2,60.5,46.6,51.2,41.9,41.4,1,40,12.5,4,2,1,84.2,26,263,266,5,25,41,1,308,83,1.3,11.8
Chris Conte,6245,S,TB,16,1,10.6,55.2,98.5,26.6,14.7,1,1,5,17.2,30,72.0,66.5,31.0,58.4,55.5,54.6,1,44,8.9,4,5,4,70.5,16,452,459,5,40,29,0,256,125,0.6,16.0
K.J. Wright,6251,LB,SEA,15,4,6.0,67.1,89.5,10.5,7.1,0,1,8,11.4,29,65.5,68.7,48.5,59.7,72.6,77.1,1,75,7.1,3,5,3,87.4,47,527,589,12,35,70,1,513,280,1.0,10.9
Da'Norris Searcy,6252,S,TEN,15,4,7.7,33.3,96.9,104.5,34.8,0,0,3,50.0,31,72.2,71.5,84.1,63.9,59.5,48.0,1,8,21.1,4,2,0,2.8,2,222,229,3,11,6,0,6,11,0.0,3.0
Sam Acho,6255,ED,CHI,16,3,4.7,93.8,29.4,6.7,6.3,0,0,0,0.0,6,36.2,59.8,87.3,61.8,68.2,86.6,0,16,9.1,1,0,0,97.7,15,104,354,7,7,16,0,119,61,1.2,7.9
Chris Prosinski,6273,S,CHI,3,0,8.8,60.0,100.0,26.3,15.8,0,0,0,0.0,6,60.4,63.8,79.6,,68.3,86.1,0,17,0.0,0,0,0,81.3,3,80,80,0,4,5,0,35,17,0.4,11.7
Davon House,6283,CB,GB,12,2,15.6,63.5,99.7,11.4,7.3,3,0,9,17.3,12,60.0,62.3,27.4,84.6,73.4,74.9,1,56,8.6,3,3,4,107.1,33,390,391,6,30,52,3,510,116,1.4,15.5
Buster Skrine,6289,CB,NYJ,15,4,11.4,61.5,96.4,9.2,5.6,2,2,18,18.8,22,61.4,65.9,19.8,63.5,86.9,60.2,1,47,12.5,7,9,13,99.6,59,582,604,12,45,96,6,686,288,1.3,11.6
Karl Klug,6294,DI,TEN,17,0,,,1.7,,,0,0,0,,31,61.2,58.9,65.6,53.8,64.7,45.6,0,,33.3,1,0,1,0.0,0,4,239,2,2,0,0,0,0,0.0,
Jeremy Kerley,6305,WR,NYJ,1,0,,,100.0,,,0,0,0,,22,,60.0,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Richard Sherman,6306,CB,SEA,9,4,15.0,46.2,99.2,18.3,8.5,4,1,12,30.8,29,74.1,77.1,23.9,56.4,90.1,90.2,2,27,0.0,0,5,8,60.8,18,358,361,2,20,39,2,230,60,0.7,12.8
Pernell McPhee,6317,ED,CHI,13,1,-1.8,100.0,18.3,10.3,10.3,0,0,0,0.0,6,87.8,77.9,85.4,65.6,70.1,64.2,0,5,0.0,0,0,0,80.2,4,44,241,7,6,4,0,13,20,0.3,3.3
Byron Maxwell,6325,CB,SEA,9,2,13.2,69.1,100.0,8.2,5.7,1,0,7,12.7,29,69.8,72.7,85.8,,76.9,71.7,1,51,2.7,1,5,3,110.9,38,332,332,13,34,55,3,536,96,1.7,14.1
Colin Jones,6342,S,CAR,8,1,3.9,80.0,92.8,11.9,9.5,0,0,0,0.0,5,65.7,67.9,81.7,54.0,67.9,59.7,1,17,12.5,1,0,0,84.2,8,103,111,1,6,10,1,57,51,0.6,7.1
Chris Harris Jr.,6457,CB,DEN,16,2,10.7,50.9,97.2,17.4,8.8,0,1,6,10.9,10,75.8,79.1,87.3,59.7,85.0,87.7,2,48,3.0,1,6,3,76.6,28,512,527,9,30,55,3,384,153,0.8,13.7
Josh Bynes,6503,LB,ARZ,11,1,4.2,73.9,85.3,6.6,4.9,0,0,4,17.4,1,59.9,69.9,16.9,65.7,79.9,52.5,1,33,16.7,3,2,2,90.1,17,122,143,5,14,23,1,166,148,1.5,9.8
Nick Bellore,6515,LB,DET,7,0,9.6,40.0,100.0,21.5,8.6,0,0,0,0.0,11,68.7,62.1,78.9,,53.8,80.8,0,4,0.0,0,0,0,47.9,2,45,45,2,2,5,0,6,1,0.1,3.0
Mario Addison,6558,ED,CAR,17,0,4.0,100.0,4.0,19.0,19.0,0,0,0,0.0,5,59.1,73.7,84.5,71.2,66.0,63.2,0,7,37.5,3,0,1,95.8,1,19,473,12,5,1,0,7,3,0.4,7.0
Cedric Thornton,6607,DI,BUF,16,0,,,0.5,,,0,0,0,,4,63.1,43.1,69.8,57.5,37.1,67.8,0,,0.0,0,0,1,0.0,0,1,210,4,4,0,0,0,0,0.0,
Ron Parker,6625,S,KC,16,2,15.6,63.6,98.5,29.2,18.6,1,1,2,6.1,16,56.0,57.3,85.7,57.9,57.5,43.3,2,42,19.5,8,1,3,71.9,21,664,674,6,31,33,1,253,95,0.4,12.0
Jonathan Freeny,6633,LB,NO,5,1,3.0,100.0,67.9,8.8,8.8,0,0,0,0.0,20,47.5,54.5,80.6,57.8,62.0,60.1,0,9,0.0,0,0,0,92.7,4,36,53,3,3,4,0,25,13,0.7,6.3
Sterling Moore,6871,CB,NO,6,0,8.3,57.1,100.0,7.9,4.5,0,0,2,14.3,20,50.7,50.0,81.3,,47.6,58.5,0,23,20.0,1,1,2,102.4,8,71,71,0,4,14,1,97,55,1.5,12.1
Michael Wilhoite,6989,LB,SEA,14,2,4.4,85.7,83.0,13.7,11.7,0,0,0,0.0,29,77.3,67.4,84.1,57.0,57.3,82.7,1,24,0.0,0,0,0,95.2,6,88,106,6,7,7,1,48,22,0.6,8.0
Craig Robertson,7003,LB,NO,18,8,4.9,79.2,83.8,10.8,8.5,0,1,4,7.5,20,61.1,64.3,67.6,68.2,63.7,71.5,2,56,8.1,3,2,2,106.1,42,487,581,14,26,53,3,461,296,1.0,11.0
Morris Claiborne,7012,CB,NYJ,15,4,12.6,60.6,100.0,11.6,7.0,2,1,13,18.3,22,58.3,62.9,88.3,,78.9,62.1,1,42,14.6,6,5,9,91.3,43,534,534,6,31,71,3,520,139,1.0,12.1
Mark Barron,7013,LB,LA,15,3,4.6,67.6,93.8,9.9,6.7,0,0,0,0.0,26,65.2,61.4,87.3,55.4,54.5,67.3,3,33,5.1,2,0,2,82.9,48,512,546,10,34,71,2,557,402,1.2,11.6
Luke Kuechly,7015,LB,CAR,16,6,4.4,72.7,90.8,11.9,8.6,0,1,4,6.1,5,86.7,90.6,66.3,75.9,90.1,73.3,3,46,15.9,11,3,2,78.9,48,600,661,19,52,66,1,477,329,0.8,9.9
Stephon Gilmore,7016,CB,NE,16,1,12.6,58.5,100.0,13.1,7.6,0,1,22,26.8,19,87.2,83.0,9.6,,66.9,80.2,2,43,3.8,2,9,7,83.9,48,654,654,7,50,82,3,610,187,1.0,12.7
Dontari Poe,7017,DI,ATL,18,0,,,1.1,,,1,0,0,,2,59.2,70.3,72.2,63.4,71.1,48.9,0,,25.0,1,0,2,0.0,0,6,537,4,3,0,0,0,0,0.0,
Michael Brockers,7020,DI,LA,17,1,,,0.4,,,0,0,0,,26,70.6,75.1,78.8,53.8,88.7,43.9,0,,50.0,3,0,1,0.0,0,2,500,6,2,0,0,0,0,0.0,
Bruce Irvin,7021,ED,OAK,16,2,1.2,81.8,23.5,6.7,5.5,0,0,2,9.1,23,77.9,70.6,41.0,61.5,73.6,77.5,0,22,13.6,3,1,6,121.2,18,125,531,15,17,22,2,128,98,1.1,7.1
Dre Kirkpatrick,7023,CB,CIN,14,2,11.9,56.1,99.8,10.6,6.0,1,1,19,23.2,7,61.8,63.5,87.6,81.8,62.9,47.7,1,51,13.3,6,11,8,92.7,46,526,527,10,37,82,5,564,200,1.2,12.3
Melvin Ingram III,7024,ED,LAC,16,0,6.3,100.0,4.7,8.3,8.3,1,0,0,0.0,27,64.3,85.3,24.7,89.6,69.8,68.8,0,17,16.7,1,0,8,112.5,3,26,549,12,5,3,0,33,14,1.3,11.0
Chandler Jones,7027,ED,ARZ,16,0,1.4,77.8,7.7,6.7,5.2,1,0,0,0.0,1,45.0,81.0,68.6,85.1,67.4,66.3,0,17,33.3,3,0,3,94.0,7,51,661,20,6,9,0,59,50,1.3,8.4
Dont'a Hightower,7030,ED,NE,5,0,2.7,100.0,50.3,11.0,11.0,1,0,0,0.0,19,56.2,55.5,49.1,59.5,56.1,34.8,0,15,42.9,3,0,1,110.1,7,78,155,3,4,7,0,73,54,0.9,10.4
Whitney Mercilus,7031,ED,HST,5,0,2.3,75.0,16.7,6.3,4.8,0,0,0,0.0,13,68.1,75.8,85.8,66.6,71.7,68.0,0,11,0.0,0,0,0,84.4,3,20,120,1,2,4,0,19,11,1.0,6.3
Nick Perry,7033,ED,GB,12,0,,,2.6,,,1,0,0,,12,58.8,76.3,43.8,70.2,78.1,73.8,0,,33.3,1,0,3,0.0,0,9,345,6,2,0,0,0,0,0.0,
Courtney Upshaw,7039,ED,ATL,14,0,,,1.6,,,0,0,0,,2,65.3,59.1,56.8,59.1,55.7,75.9,0,,0.0,0,0,1,0.0,0,2,122,4,2,0,0,0,0,0.0,
Andre Branch,7042,ED,MIA,14,2,4.5,100.0,6.6,11.5,11.5,1,0,0,0.0,17,48.4,55.7,44.9,58.3,61.2,64.3,0,6,20.0,1,0,4,87.5,2,24,362,5,2,2,0,10,1,0.4,5.0
Janoris Jenkins,7043,CB,NYG,9,1,11.6,61.1,99.2,10.9,6.7,1,2,10,18.5,21,69.6,68.1,86.9,53.3,54.6,27.3,3,83,23.3,7,6,5,81.1,33,384,387,5,22,54,2,504,179,1.4,15.3
Alshon Jeffery,7048,WR,PHI,2,0,,,100.0,,,2,0,1,,24,68.2,69.3,64.6,,,,0,,,0,1,7,0.0,0,2,2,0,0,0,0,0,0,0.0,
Mychal Kendricks,7049,LB,PHI,18,5,3.5,78.4,86.7,9.0,7.1,0,1,8,15.7,24,67.6,79.9,82.5,69.7,86.9,70.4,0,30,15.6,7,5,1,106.0,40,384,443,16,33,51,1,401,269,1.1,10.0
Bobby Wagner,7050,LB,SEA,16,3,5.8,71.4,91.2,12.0,8.6,0,0,6,9.5,29,90.0,91.4,44.7,91.0,90.2,91.5,2,32,1.9,1,5,2,91.0,45,577,633,20,50,63,3,404,169,0.7,9.0
Tavon Wilson,7051,S,DET,10,1,7.7,71.4,92.7,14.1,10.1,0,0,3,10.7,11,56.2,60.1,82.8,68.3,63.3,41.9,1,57,19.4,6,0,1,92.4,20,304,328,13,24,28,1,227,114,0.8,11.4
Zach Brown,7055,LB,WAS,13,7,4.5,79.7,87.5,8.8,7.0,0,0,1,1.7,32,38.0,58.7,37.5,76.0,81.2,70.7,0,38,11.3,6,1,2,129.0,47,446,510,17,40,59,5,482,279,1.2,10.3
Lavonte David,7060,LB,TB,13,5,3.3,78.8,85.7,9.4,7.4,0,1,1,1.9,30,85.6,90.5,86.8,65.1,90.8,68.2,0,40,14.9,7,1,0,101.4,41,406,474,16,35,52,1,353,272,0.9,8.6
Vinny Curry,7061,ED,PHI,19,0,,,2.2,,,1,0,0,,24,81.0,79.8,46.0,73.9,75.9,60.0,0,,40.0,2,0,5,0.0,0,10,465,6,3,0,0,0,0,0.0,
Casey Hayward Jr.,7064,CB,LAC,16,3,15.2,42.7,99.8,17.7,7.5,0,6,24,32.0,27,92.1,91.1,68.6,58.8,51.7,54.8,4,64,3.2,1,16,1,58.6,32,606,607,8,27,75,3,537,150,0.9,16.8
Trumaine Johnson,7067,CB,LA,17,5,12.1,60.2,100.0,10.2,6.2,5,5,15,15.3,26,68.4,67.9,10.6,,74.1,74.2,2,59,9.5,6,9,9,83.4,59,645,645,12,52,98,1,852,287,1.4,14.4
Josh Robinson,7068,S,TB,2,0,,,50.0,,,0,0,0,,30,60.0,38.7,99.9,,,,0,,,0,0,1,0.0,0,1,2,0,0,0,0,0,0,0.0,
Olivier Vernon,7074,ED,NYG,12,1,11.5,100.0,5.5,11.0,11.0,0,0,0,0.0,21,75.3,77.2,60.1,73.6,69.5,51.6,1,32,40.0,2,0,3,79.2,2,22,400,8,2,2,0,33,10,1.5,16.5
Demario Davis,7079,LB,NYJ,16,4,3.3,74.6,77.4,10.7,8.0,0,0,2,3.4,22,66.2,73.7,68.9,64.4,77.0,83.7,0,54,7.7,4,2,1,99.7,44,503,650,25,44,59,2,342,245,0.7,7.8
Tyrone Crawford,7083,ED,DAL,16,0,13.0,0.0,3.4,,13.0,0,0,0,0.0,9,64.0,81.5,81.0,76.6,71.3,65.8,0,,0.0,0,0,1,39.6,0,14,407,5,1,1,0,0,0,0.0,
Sean Spence,7087,LB,PIT,5,3,3.5,64.7,88.7,8.1,5.2,0,0,1,5.9,25,29.6,27.2,80.4,71.9,27.2,44.1,0,21,27.3,3,0,0,95.7,11,94,106,2,5,17,1,82,61,0.9,7.5
John Hughes,7088,DI,NO,8,0,,,1.2,,,0,0,0,,20,58.8,65.0,15.2,54.2,76.3,74.2,0,,0.0,0,0,2,0.0,0,1,82,0,1,0,0,0,0,0.0,
Nigel Bradham,7105,LB,PHI,18,3,3.1,68.7,89.7,14.3,9.9,0,4,9,13.4,24,77.7,65.6,7.7,60.7,52.8,52.2,0,33,14.5,9,8,6,94.8,46,700,780,17,50,67,2,411,324,0.6,8.9
Kyle Wilber,7113,LB,DAL,6,0,11.5,100.0,73.3,5.0,5.0,0,0,0,0.0,9,54.8,49.0,72.3,64.4,46.6,76.5,0,24,,0,0,0,118.8,2,11,15,0,0,2,0,29,6,2.9,14.5
Coty Sensabaugh,7115,CB,PIT,6,0,12.6,57.1,99.3,8.8,5.0,0,2,4,14.3,25,52.5,56.8,82.3,58.5,74.5,71.6,1,75,8.3,1,2,0,113.8,16,148,149,4,11,28,4,265,96,1.9,16.6
Keenan Robinson,7119,LB,NYG,6,1,6.1,72.7,79.5,9.1,6.6,0,1,2,9.1,21,63.5,53.4,33.4,45.7,49.9,61.0,0,29,6.7,1,2,1,125.6,16,155,195,3,13,22,2,172,107,1.2,10.8
Mike Daniels,7132,DI,GB,14,0,,,0.6,,,0,0,0,,12,60.4,81.5,41.2,70.8,83.4,56.9,0,,40.0,2,0,4,0.0,0,2,356,8,3,0,0,0,0,0.0,
Tahir Whitehead,7135,LB,DET,16,4,6.1,72.7,85.5,9.0,6.6,0,0,4,6.1,11,46.2,61.4,51.8,66.3,76.6,66.9,1,46,13.6,6,0,4,102.9,48,461,539,13,34,66,3,497,304,1.1,10.4
Najee Goode,7137,LB,PHI,13,0,6.7,92.9,85.8,7.9,7.4,0,0,0,0.0,24,46.0,54.8,80.4,51.0,70.7,57.2,0,25,14.3,1,0,0,147.0,13,109,127,4,6,14,3,137,57,1.3,10.5
Korey Toomer,7147,LB,LAC,11,2,8.9,53.3,91.7,11.9,6.3,0,0,2,13.3,27,77.7,86.5,80.2,76.9,79.7,62.2,1,12,15.4,2,1,0,35.7,8,100,109,2,9,15,0,61,27,0.6,7.6
George Iloka,7159,S,CIN,16,3,11.5,57.7,98.9,34.5,19.9,0,1,3,11.5,7,70.1,71.4,65.0,54.3,72.6,67.2,1,72,14.7,5,3,1,68.4,15,556,562,2,26,26,0,214,75,0.4,14.3
Asa Jackson,7161,CB,SF,1,0,,,100.0,,,0,0,0,,28,60.0,60.4,64.5,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jeremy Lane,7164,CB,SEA,12,1,11.9,70.0,97.6,9.2,6.4,0,1,2,6.7,29,40.9,42.8,84.3,51.5,53.2,88.5,0,34,0.0,0,0,6,96.7,21,204,209,4,17,30,0,261,69,1.4,12.4
Keith Tandy,7166,S,TB,8,0,3.7,66.7,98.4,59.5,39.7,0,0,0,0.0,30,57.5,61.9,84.1,61.7,68.9,70.8,0,11,22.2,2,0,0,78.5,2,125,127,2,7,3,0,15,18,0.1,7.5
Danny Trevathan,7177,LB,CHI,12,8,2.5,85.7,87.3,9.9,8.5,0,0,4,9.5,6,80.7,80.4,35.2,79.9,69.2,89.8,1,29,2.9,1,3,4,97.0,36,378,433,14,26,42,1,326,269,0.9,9.1
Peyton Thompson,7235,S,JAX,4,0,,,90.9,,,0,0,0,,15,64.1,63.3,72.0,60.0,58.7,58.6,0,,0.0,0,0,0,0.0,0,10,11,0,1,0,0,0,0,0.0,
Rodney McLeod,7271,S,PHI,17,4,7.4,81.0,96.2,39.3,31.8,0,2,3,14.3,24,81.6,76.2,65.9,64.6,62.4,62.3,3,64,11.9,5,3,1,95.0,17,706,734,6,33,21,1,290,172,0.4,17.1
Michael Thomas,7279,S,MIA,6,1,11.0,40.0,100.0,27.0,10.8,0,0,0,0.0,17,69.2,79.2,80.5,,81.8,90.1,0,20,0.0,0,0,0,52.9,2,59,59,1,4,5,0,21,11,0.4,10.5
Vontaze Burfict,7280,LB,CIN,10,6,2.5,83.9,90.5,11.5,9.6,1,0,2,6.5,7,68.2,72.9,0.0,73.6,77.0,67.2,0,33,14.3,5,1,7,97.6,26,315,348,16,24,31,0,230,178,0.8,8.8
Tashaun Gipson Sr.,7288,S,JAX,19,3,10.5,59.1,98.7,26.8,15.9,0,2,8,18.2,15,65.1,67.4,76.9,51.7,71.5,75.2,4,61,8.3,3,3,1,75.6,26,739,749,4,30,44,4,336,135,0.5,12.9
L.J. Fort,7292,LB,PIT,8,0,5.7,55.6,84.7,11.4,6.3,1,0,3,33.3,25,62.2,49.8,0.0,57.3,37.6,27.6,0,30,66.7,2,3,1,113.7,5,61,72,1,1,9,1,61,66,1.1,12.2
Steven Johnson,7298,LB,BLT,1,0,,,100.0,,,0,0,0,,3,,60.0,60.4,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Robert Golden,7303,S,PIT,10,0,14.0,60.0,100.0,41.0,24.6,0,0,0,0.0,25,68.6,72.7,81.1,,70.8,57.8,1,42,18.2,2,0,0,104.2,3,131,131,1,9,5,1,68,22,0.6,22.7
Damon Harrison Sr.,7355,DI,NYG,16,0,,,3.3,,,0,0,0,,21,73.4,90.9,89.3,64.1,92.0,70.3,1,,0.0,0,0,0,0.0,0,11,334,4,5,0,0,0,0,0.0,
Ryan Davis Sr.,7365,ED,BUF,17,3,,,1.4,,,0,0,0,,4,62.0,69.1,82.5,66.3,63.7,59.9,0,,16.7,1,0,1,0.0,0,4,286,4,2,0,0,0,0,0.0,
Julian Stanford,7372,LB,NYJ,6,0,3.4,69.2,93.7,6.6,4.5,0,0,0,0.0,22,59.6,54.8,78.1,65.6,47.4,28.6,0,19,42.9,3,0,0,78.4,9,59,63,2,4,13,0,58,34,1.0,6.4
Johnson Bademosi,7374,CB,NE,6,1,10.2,73.7,100.0,10.9,8.0,0,0,3,15.8,19,56.8,60.3,83.5,,78.1,68.6,0,17,11.8,2,2,1,103.2,14,159,159,5,14,19,0,181,73,1.2,12.9
