player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Terrell Suggs,1326,ED,KC,18,4,4.4,100.0,6.9,4.4,4.4,0,0,0,0.0,16,29.1,62.2,30.8,65.6,73.0,28.0,0,37,28.6,2,0,6,118.8,8,37,539,6,1,8,0,136,101,3.9,17.0
Mike Adams,1972,S,HST,6,1,3.8,75.0,100.0,30.3,22.8,0,0,0,0.0,13,66.9,73.1,82.4,,78.8,85.0,0,8,0.0,0,0,0,124.0,3,96,96,1,4,4,2,19,17,0.2,6.3
Thomas Davis Sr.,2231,LB,LAC,16,8,3.8,73.2,95.5,7.3,5.3,0,0,3,4.2,27,55.7,61.7,33.9,71.5,67.4,47.9,0,27,19.3,11,2,3,92.0,52,402,421,18,38,71,1,412,307,1.1,7.9
Lorenzo Alexander,2476,ED,BUF,17,4,3.6,88.2,29.1,5.5,4.9,0,1,2,11.8,4,66.3,64.3,67.3,68.4,52.7,65.1,0,15,6.3,1,2,1,113.0,15,92,316,8,11,17,1,109,67,1.3,7.3
Johnathan Joseph,2969,CB,HST,14,4,12.0,61.5,99.5,8.1,5.0,2,2,13,16.7,13,65.0,64.0,86.0,75.9,48.7,37.2,1,60,14.8,8,11,3,90.1,48,412,414,11,42,78,2,627,210,1.6,13.1
Domata Peko Sr.,3068,DI,BLT,8,0,,,3.0,,,0,0,0,,3,61.7,58.7,45.1,55.4,61.8,36.2,0,,100.0,1,0,1,0.0,0,2,67,0,0,0,0,0,0,0.0,
Antoine Bethea,3152,S,NYG,16,2,12.3,69.2,98.9,33.9,23.5,0,0,5,19.2,21,62.4,69.3,86.8,63.1,81.2,70.3,1,45,15.0,9,5,1,135.4,18,650,657,7,49,26,5,340,137,0.6,18.9
Tramon Williams,3558,CB,GB,18,5,8.7,63.5,98.2,12.8,8.1,0,2,8,12.7,12,78.0,71.7,36.2,54.3,45.4,69.6,2,61,5.9,2,5,5,86.5,40,539,549,10,27,63,2,517,239,1.0,12.9
Eric Weddle,3653,S,LA,16,10,7.5,75.0,99.0,27.4,20.6,1,1,3,10.7,26,70.5,69.0,66.8,73.0,63.4,79.7,0,18,4.9,3,2,2,128.0,21,614,620,8,48,28,3,186,138,0.3,8.9
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,7.1,85.7,100.0,5.2,4.4,0,0,0,0.0,32,41.5,42.6,77.7,,51.3,32.2,0,16,20.0,1,0,0,106.0,6,33,33,0,3,7,0,66,20,2.1,11.0
Aqib Talib,4334,CB,LA,5,1,11.7,52.0,100.0,14.6,7.6,2,0,3,12.0,26,55.8,55.4,82.7,,52.4,33.2,0,30,15.4,2,2,2,112.2,13,205,205,2,10,25,3,163,41,0.9,12.5
Calais Campbell,4364,DI,JAX,16,1,,,0.4,,,0,0,0,,15,69.4,90.3,35.7,81.4,90.6,29.6,0,,33.3,2,0,8,0.0,0,2,517,8,3,0,0,0,0,0.0,
Brandon Carr,4454,CB,BLT,17,2,9.9,62.7,93.3,12.4,7.7,1,1,5,8.5,3,66.0,66.4,86.3,66.2,58.9,53.8,0,33,15.0,6,4,3,102.1,37,501,537,11,32,59,4,356,143,0.8,9.6
Orlando Scandrick,4457,CB,PHI,3,0,7.5,50.0,91.8,25.5,12.8,0,0,0,0.0,24,64.3,91.7,78.2,99.9,73.8,56.4,0,15,0.0,0,0,0,61.5,2,56,61,4,3,4,0,17,4,0.3,8.5
Matthew Slater,4467,WR,NE,3,0,30.0,0.0,100.0,,3.0,0,0,0,0.0,19,47.9,44.4,65.8,,,,0,,,0,0,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
Wesley Woodyard,4583,LB,TEN,17,3,5.0,92.3,88.6,9.6,8.9,0,0,1,3.8,31,49.4,54.0,82.5,57.4,62.7,51.2,0,46,18.8,6,1,0,128.4,24,242,273,6,23,26,1,305,182,1.3,12.7
Cameron Wake,4907,ED,TEN,9,0,,,1.1,,,0,0,0,,31,60.2,83.5,86.4,77.8,65.3,44.6,0,,100.0,1,0,0,0.0,0,2,183,3,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,PHI,17,4,8.0,61.5,88.9,18.6,11.5,1,0,9,17.3,24,67.9,69.2,39.7,68.9,71.1,71.5,0,53,8.2,4,6,4,90.1,32,633,712,18,41,52,1,378,174,0.6,11.8
Clay Matthews,4949,ED,LA,13,1,6.4,88.9,19.1,7.9,7.0,0,0,0,0.0,26,30.9,54.5,63.1,63.6,57.6,31.3,0,19,33.3,3,0,3,104.6,8,69,361,7,5,9,0,82,35,1.3,10.3
Patrick Chung,4957,S,NE,14,5,8.5,70.5,90.6,11.4,8.0,1,1,3,6.8,19,56.5,55.5,84.9,48.0,55.5,63.7,0,33,8.8,3,3,1,99.4,31,384,424,7,26,44,1,328,169,0.9,10.6
Jason McCourty,5127,CB,NE,12,1,11.3,57.1,99.1,10.8,6.2,0,0,4,8.2,19,77.6,73.8,15.7,53.4,60.7,78.3,1,45,0.0,0,3,4,63.3,28,330,333,15,30,49,0,260,91,0.9,9.3
Clinton McDonald,5173,DI,ARZ,9,0,,,2.4,,,1,0,0,,1,58.3,45.7,35.5,56.3,45.9,51.4,0,,,0,0,1,0.0,0,2,82,0,0,0,0,0,0,0.0,
Steve McLendon,5232,DI,NYJ,16,0,,,0.4,,,0,0,1,,22,64.7,81.3,56.9,67.8,81.4,70.8,0,,0.0,0,0,2,0.0,0,1,239,4,3,0,0,0,0,0.0,
Michael Bennett,5273,ED,DAL,15,0,,,1.5,,,1,0,0,,9,65.3,65.7,3.4,62.0,78.4,41.1,0,,66.7,2,0,8,0.0,0,6,392,7,1,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,16,1,,,0.3,,,0,1,1,,30,69.3,69.6,45.9,60.3,74.3,47.0,0,,25.0,2,1,5,0.0,0,2,616,6,5,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,16,2,11.9,53.2,99.8,13.7,7.3,0,4,12,15.2,25,71.3,70.3,86.9,56.2,60.6,48.8,5,23,9.8,5,10,3,70.0,42,612,613,12,44,79,6,468,139,0.8,11.1
Brandon Graham,5538,ED,PHI,17,1,,,2.4,,,0,0,0,,24,71.2,84.2,75.2,72.6,77.1,43.2,0,,11.1,1,0,2,0.0,0,13,546,14,7,0,0,0,0,0.0,
Earl Thomas III,5539,S,BLT,16,4,16.8,42.9,90.0,86.2,36.9,0,0,1,7.1,3,86.1,76.9,43.5,67.4,53.2,55.0,2,34,3.8,1,1,3,47.9,6,561,623,9,21,14,1,87,15,0.2,14.5
Jason Pierre-Paul,5540,ED,TB,10,0,4.7,100.0,2.6,3.3,3.3,1,0,0,0.0,30,42.7,66.7,21.8,67.8,74.3,48.1,0,11,20.0,1,0,6,98.6,3,11,418,10,4,3,0,23,9,2.3,7.7
Kareem Jackson,5545,S,DEN,13,5,8.7,65.1,99.4,17.2,11.2,0,0,9,20.9,10,79.8,82.3,91.8,71.8,79.1,60.0,2,54,14.3,6,9,1,96.2,28,514,517,8,31,43,3,371,179,0.8,13.3
Devin McCourty,5552,S,NE,17,2,6.9,61.3,97.2,30.1,18.5,0,0,2,6.5,19,88.2,80.8,65.7,52.2,65.3,70.0,5,26,8.6,3,2,1,41.8,19,624,642,7,30,31,1,130,94,0.2,6.8
Jerry Hughes,5556,ED,BUF,17,1,0.5,0.0,3.2,,7.5,0,0,0,0.0,4,70.1,73.4,36.8,74.5,62.6,28.5,0,,25.0,2,0,6,39.6,0,15,472,9,5,2,0,0,0,0.0,
Patrick Robinson,5557,S,NO,9,2,10.8,65.2,83.2,7.2,4.7,0,0,3,13.0,20,61.7,59.1,83.0,53.7,51.1,65.1,0,43,12.5,2,3,0,104.6,15,114,137,2,12,23,1,186,64,1.7,12.4
Linval Joseph,5571,DI,MIN,15,1,,,0.9,,,0,0,0,,18,83.5,69.5,79.1,62.9,66.3,73.4,0,,0.0,0,0,1,0.0,0,3,350,5,2,0,0,0,0,0.0,
Carlos Dunlap,5579,ED,CIN,14,3,2.8,100.0,9.2,6.6,6.6,0,0,0,0.0,7,63.6,89.7,82.7,77.8,89.0,82.8,0,22,9.1,1,0,1,112.5,5,39,426,11,7,5,0,55,41,1.7,11.0
Sean Lee,5580,LB,DAL,16,6,5.0,83.9,91.5,6.4,5.4,0,1,3,5.4,9,64.6,61.5,81.9,61.5,55.5,53.4,1,30,5.0,2,3,0,100.1,47,323,353,11,32,56,2,389,273,1.3,8.3
Morgan Burnett,5596,S,CLV,8,2,12.1,63.2,93.5,15.1,9.5,0,0,1,5.3,8,58.2,68.0,38.0,75.1,80.8,76.3,1,26,5.6,1,1,1,63.5,12,200,214,4,15,19,0,140,54,0.8,11.7
Corey Peters,5607,DI,ARZ,16,2,,,1.2,,,0,0,0,,1,52.9,65.0,61.0,58.0,72.1,57.6,0,,40.0,2,0,3,0.0,0,6,499,4,1,0,0,0,0,0.0,
Everson Griffen,5624,ED,MIN,17,1,5.0,100.0,3.6,22.0,22.0,0,0,1,100.0,18,73.3,76.0,34.9,76.6,63.3,38.5,1,6,22.2,2,1,8,52.1,1,22,618,11,6,1,0,6,1,0.3,6.0
Geno Atkins,5643,DI,CIN,16,2,,,0.6,,,0,0,0,,7,55.5,76.2,69.8,74.4,71.0,57.9,0,,33.3,2,0,2,0.0,0,3,483,7,2,0,0,0,0,0.0,
Sherrick McManis,5667,CB,CHI,8,0,-0.3,100.0,95.7,7.3,7.3,0,1,1,33.3,6,93.2,93.8,72.9,59.4,60.0,80.0,0,4,0.0,0,1,0,79.2,3,22,23,1,3,3,0,9,10,0.4,3.0
Reshad Jones,5686,S,MIA,4,2,3.9,75.0,90.4,12.0,9.0,1,0,1,12.5,17,66.2,72.3,80.5,53.8,75.4,79.7,0,18,9.1,1,1,1,141.1,6,75,83,2,8,8,2,71,44,1.0,11.8
Kurt Coleman,5767,LB,BUF,4,0,1.0,0.0,92.1,,32.0,0,0,0,0.0,4,61.3,64.2,0.0,56.0,77.1,75.5,0,,0.0,0,0,1,39.6,0,35,38,0,1,1,0,0,0,0.0,
Darian Stewart,5820,S,TB,6,0,7.6,60.0,93.6,31.3,18.8,0,1,1,20.0,30,54.4,53.1,0.6,59.5,61.4,29.1,0,19,33.3,2,1,1,82.9,3,103,110,0,4,5,0,37,20,0.4,12.3
Tramaine Brock Sr.,5903,CB,TEN,17,2,9.1,62.2,97.2,11.5,7.1,1,2,10,12.2,31,73.9,70.6,44.7,70.0,52.5,58.4,0,52,11.3,6,8,5,98.9,51,618,636,15,45,82,4,565,249,1.0,11.1
Anthony Levine,6013,S,BLT,14,0,5.5,90.9,78.7,11.0,10.0,0,0,0,0.0,3,52.6,48.9,83.8,72.2,24.7,27.0,0,26,11.1,1,0,0,108.7,10,122,155,4,8,11,0,111,54,1.0,11.1
Albert McClellan,6022,LB,NYJ,1,0,13.3,33.3,78.6,11.0,3.7,0,0,0,0.0,22,27.8,27.5,72.2,54.1,52.4,79.5,0,23,,0,0,0,61.8,1,11,14,0,0,3,0,23,18,2.1,23.0
Andrew Sendejo,6118,S,MIN,15,6,10.0,72.7,96.3,18.4,13.4,0,1,2,9.1,18,74.9,71.3,9.3,70.6,57.1,53.9,3,48,7.1,2,2,2,91.1,16,310,322,5,20,22,2,199,85,0.7,12.4
Von Miller,6154,ED,DEN,15,0,3.7,100.0,8.9,14.3,14.3,1,0,0,0.0,10,56.7,79.3,25.9,71.4,90.0,66.7,0,19,50.0,2,0,8,116.7,3,46,519,10,2,3,0,36,25,0.8,12.0
Patrick Peterson,6157,CB,ARZ,10,3,10.4,67.2,99.3,10.8,7.3,0,2,5,8.6,1,64.3,68.6,87.1,82.0,79.6,74.8,2,37,9.8,4,4,3,104.6,39,446,449,8,34,58,4,527,217,1.2,13.5
J.J. Watt,6163,ED,HST,10,0,,,0.3,,,0,0,0,,13,67.1,87.0,21.3,88.9,69.9,57.1,0,,57.1,4,0,6,0.0,0,1,393,7,3,0,0,0,0,0.0,
Robert Quinn,6166,ED,DAL,14,0,-2.0,0.0,0.5,,1.0,2,0,0,0.0,9,55.2,68.5,43.5,78.3,53.4,36.7,0,,25.0,1,0,5,39.6,0,2,406,12,3,2,0,0,0,0.0,
Ryan Kerrigan,6168,ED,WAS,12,0,5.7,100.0,13.1,7.5,7.5,1,0,0,0.0,32,40.4,63.0,67.7,73.2,55.0,29.9,0,15,66.7,2,0,2,154.9,6,46,351,6,1,6,1,70,39,1.6,11.7
Corey Liuget,6170,DI,BUF,11,0,,,1.8,,,1,0,0,,4,65.9,67.2,5.8,60.6,73.9,63.2,0,,0.0,0,0,3,0.0,0,2,110,2,1,0,0,0,0,0.0,
Prince Amukamara,6171,CB,CHI,15,0,12.8,62.1,99.8,14.5,9.0,2,1,7,12.1,6,69.6,67.5,23.3,60.0,62.8,75.5,0,75,2.4,1,4,5,102.3,36,566,567,8,41,58,2,515,176,1.0,14.3
Adrian Clayborn,6172,ED,ATL,15,1,4.0,100.0,2.7,8.0,8.0,0,0,0,0.0,2,48.6,71.7,59.3,76.6,57.2,53.3,0,16,16.7,1,0,2,118.8,1,9,331,6,4,1,0,16,12,2.0,16.0
Cameron Jordan,6176,ED,NO,17,1,8.3,50.0,2.0,5.5,2.8,1,0,1,25.0,20,58.1,86.9,52.2,83.1,79.3,49.2,0,35,60.0,6,0,5,135.4,2,13,639,18,3,4,1,63,31,5.7,31.5
Jimmy Smith,6179,CB,BLT,10,0,12.4,49.0,99.7,11.3,5.5,0,1,8,16.3,3,66.6,67.9,42.1,83.4,70.5,81.7,1,41,4.0,1,4,4,62.8,24,287,288,8,24,49,1,254,73,0.9,10.6
Jabaal Sheard,6189,ED,IND,13,0,4.3,66.7,2.6,5.0,3.3,0,0,1,33.3,14,67.4,61.2,90.0,63.5,47.7,30.1,0,9,33.3,2,1,0,71.5,2,10,388,7,4,3,0,10,11,1.0,5.0
Brooks Reed,6194,ED,ARZ,8,0,13.5,50.0,16.7,8.0,4.0,0,0,0,0.0,1,51.5,53.2,80.0,57.4,53.8,38.9,0,7,0.0,0,0,0,58.3,1,8,48,2,2,2,0,7,2,0.9,7.0
Marcus Gilchrist,6202,S,JAX,3,0,23.5,50.0,98.0,44.0,22.0,0,0,0,0.0,15,59.2,55.2,77.8,60.0,52.1,31.9,0,8,0.0,0,0,0,60.4,1,48,49,0,1,2,0,8,8,0.2,8.0
Justin Houston,6222,ED,IND,16,2,13.0,100.0,4.2,18.0,18.0,0,0,0,0.0,14,71.2,87.1,73.7,81.9,71.0,69.2,0,13,25.0,2,0,2,118.8,1,20,478,14,4,1,0,13,0,0.7,13.0
Jurrell Casey,6229,DI,TEN,17,1,,,0.7,,,0,0,0,,31,52.5,74.5,70.9,64.6,78.2,63.7,0,,60.0,3,0,2,0.0,0,4,580,9,1,0,0,0,0,0.0,
Allen Bailey,6238,DI,ATL,15,0,,,1.1,,,0,0,1,,2,63.9,64.1,73.7,63.4,59.7,26.9,0,,66.7,2,0,1,0.0,0,3,265,2,1,0,0,0,0,0.0,
K.J. Wright,6251,LB,SEA,18,11,5.1,72.0,92.3,7.8,5.6,0,1,9,8.4,29,53.9,59.9,86.0,59.5,65.8,80.5,3,36,4.2,3,8,1,94.2,77,636,689,21,58,107,5,725,433,1.2,9.4
Sam Acho,6255,ED,TB,5,0,,,3.8,,,0,0,0,,30,60.7,73.8,76.9,67.0,63.7,72.4,0,,,0,0,0,0.0,0,1,26,1,0,0,0,0,0,0.0,
Buster Skrine,6289,CB,CHI,16,3,7.6,65.9,94.6,8.5,5.6,1,0,5,6.1,6,59.1,59.8,86.5,72.0,52.3,35.9,0,50,14.9,7,3,1,100.3,54,492,520,9,37,82,4,532,208,1.2,9.9
Richard Sherman,6306,CB,SF,18,8,11.4,55.7,100.0,18.9,10.5,2,0,9,14.8,28,90.5,90.3,69.0,,78.0,80.8,5,65,4.0,2,6,9,45.3,34,681,681,10,40,61,1,373,123,0.6,11.0
Pernell McPhee,6317,ED,BLT,7,0,-1.5,100.0,4.9,4.0,4.0,0,0,0,0.0,3,46.0,64.5,0.0,64.6,80.3,69.3,0,6,0.0,0,0,4,79.2,2,9,184,4,3,2,0,5,8,0.6,2.5
Colin Jones,6342,S,CAR,4,0,,,100.0,,,0,0,0,,5,67.8,68.9,74.3,,61.7,69.9,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Malcolm Smith,6394,LB,DAL,2,0,3.5,83.3,89.1,7.8,6.5,0,0,0,0.0,9,79.5,66.0,75.8,62.1,41.4,45.2,0,38,0.0,0,0,0,107.6,5,41,46,2,3,6,0,59,36,1.5,11.8
Chris Harris Jr.,6457,CB,DEN,16,1,12.0,69.1,99.8,12.7,8.8,1,0,7,10.3,10,66.8,69.9,68.3,58.6,82.8,77.9,1,57,6.4,3,6,6,109.4,47,638,639,9,43,68,3,672,215,1.1,14.3
Josh Bynes,6503,LB,BLT,13,0,2.6,66.7,82.2,13.6,9.1,0,2,2,11.1,3,74.2,80.0,39.8,55.2,80.3,60.3,2,24,36.4,4,2,1,46.1,12,176,214,4,7,18,0,121,99,0.7,10.1
Mario Addison,6558,ED,CAR,15,0,10.0,0.0,5.1,,23.0,1,0,0,0.0,5,53.9,63.4,51.7,67.7,57.7,71.7,0,,33.3,1,0,4,39.6,0,23,453,9,2,1,0,0,0,0.0,
Craig Robertson,7003,LB,NO,6,2,4.4,89.5,75.0,6.5,5.8,0,0,0,0.0,20,63.0,54.4,82.8,60.7,39.3,40.9,1,20,12.5,2,0,0,96.7,17,114,152,5,12,19,1,157,80,1.4,9.2
Morris Claiborne,7012,CB,KC,8,1,13.6,57.1,100.0,26.8,15.3,1,0,1,14.3,16,63.5,63.9,6.7,,72.2,57.9,0,19,12.5,1,1,3,74.1,4,120,120,1,6,7,0,41,14,0.4,10.3
Mark Barron,7013,LB,PIT,15,0,3.4,80.3,88.8,6.4,5.2,1,0,3,3.9,25,54.0,57.5,85.8,62.2,60.1,60.6,1,30,18.2,8,2,4,102.6,61,420,473,14,36,76,2,596,399,1.5,9.8
Luke Kuechly,7015,LB,CAR,16,8,6.3,73.6,96.1,11.1,8.1,0,1,12,16.7,5,82.7,85.4,87.6,55.6,81.9,86.6,2,48,5.3,3,10,1,87.3,53,635,661,16,46,72,1,532,303,0.9,10.0
Stephon Gilmore,7016,CB,NE,17,2,12.8,49.5,100.0,12.4,6.1,1,3,15,15.5,19,85.4,82.7,69.0,,59.9,55.9,6,53,8.7,4,13,6,48.0,48,648,648,7,40,97,1,628,218,1.1,13.1
Fletcher Cox,7018,DI,PHI,17,0,5.0,0.0,1.6,,9.0,0,0,1,100.0,24,58.2,89.5,89.1,85.6,76.3,49.2,0,,50.0,3,1,0,39.6,0,9,569,4,3,1,0,0,0,0.0,
Bruce Irvin,7021,ED,CAR,13,0,-0.5,100.0,9.0,15.0,15.0,1,0,0,0.0,5,70.9,62.9,66.8,62.6,57.2,46.4,0,30,28.6,2,0,2,118.8,2,34,379,12,5,2,0,33,34,1.1,16.5
Dre Kirkpatrick,7023,CB,CIN,6,2,10.4,65.5,99.4,8.6,5.7,0,0,2,6.9,7,61.2,61.7,0.0,83.9,67.0,59.3,0,43,15.0,3,2,2,126.5,19,171,172,8,15,29,3,246,140,1.5,12.9
Melvin Ingram III,7024,ED,LAC,13,0,,,9.9,,,1,0,0,,27,81.2,74.7,38.9,75.6,62.2,59.8,1,,9.1,1,0,4,0.0,0,41,416,12,10,0,0,0,0,0.0,
Chandler Jones,7027,ED,ARZ,16,0,1.0,100.0,9.3,8.7,8.7,0,0,0,0.0,1,56.1,86.0,45.2,90.0,71.0,46.0,0,25,36.4,4,0,6,146.7,7,63,677,20,7,7,1,68,61,1.1,9.7
Dont'a Hightower,7030,LB,NE,16,7,2.4,75.9,41.6,8.5,6.4,0,1,4,13.8,19,72.4,71.3,72.1,63.4,67.1,61.1,0,25,13.5,5,3,1,118.0,22,203,488,15,25,29,2,207,157,1.1,9.4
Whitney Mercilus,7031,ED,HST,18,1,4.4,60.0,6.6,13.3,8.0,2,0,0,0.0,13,62.3,63.7,73.2,59.5,65.8,37.2,2,25,0.0,0,0,2,89.6,3,47,715,10,2,5,1,45,30,1.1,15.0
Derek Wolfe,7040,DI,DEN,12,0,4.0,100.0,0.3,1.0,1.0,0,0,1,100.0,10,60.1,68.3,35.1,67.7,68.1,59.7,0,20,0.0,0,0,4,118.8,1,1,289,7,1,1,0,20,16,20.0,20.0
Janoris Jenkins,7043,CB,NO,16,6,12.5,57.6,98.9,11.9,6.8,1,2,12,14.1,20,68.6,69.6,68.2,65.5,70.1,54.3,5,55,9.8,5,10,8,72.5,49,617,624,7,40,85,4,637,175,1.1,13.0
Mychal Kendricks,7049,LB,SEA,14,2,3.1,83.7,77.2,6.5,5.4,0,0,2,4.1,29,59.6,62.7,53.9,75.3,59.4,32.5,1,49,28.2,11,1,3,108.0,41,284,368,16,26,49,2,426,326,1.6,10.4
Bobby Wagner,7050,LB,SEA,18,21,4.3,82.7,88.0,10.0,8.3,1,1,5,6.7,29,65.7,76.4,68.8,83.2,78.7,88.4,1,35,6.5,5,5,2,112.5,62,666,757,13,51,75,3,685,450,1.1,11.0
Tavon Wilson,7051,S,DET,16,4,4.7,78.6,94.5,13.7,10.7,2,1,5,11.9,11,74.0,71.9,24.4,59.4,71.1,67.9,0,51,12.2,6,5,4,103.0,33,478,506,12,39,42,1,286,169,0.6,8.7
Zach Brown,7055,LB,PHI,6,5,3.1,75.0,89.5,10.8,8.1,0,0,1,6.3,24,51.5,54.7,28.2,55.7,63.3,66.0,0,22,7.7,1,1,2,98.4,12,137,153,1,7,16,0,130,95,1.0,10.8
Lavonte David,7060,LB,TB,16,11,3.6,73.6,87.3,10.1,7.4,0,1,5,5.7,30,91.1,88.2,87.3,53.9,72.6,74.8,1,75,7.8,5,4,1,96.8,64,682,781,32,48,87,2,637,398,1.0,10.0
Vinny Curry,7061,ED,PHI,17,3,5.5,100.0,1.8,2.5,2.5,2,0,0,0.0,24,62.3,79.7,59.3,81.7,62.6,72.8,0,7,0.0,0,0,2,93.8,2,5,280,7,5,2,0,13,2,2.6,6.5
Casey Hayward Jr.,7064,CB,LAC,16,1,15.0,56.3,100.0,19.0,10.7,1,1,8,16.7,27,83.0,83.0,88.8,,72.7,59.2,2,38,14.3,4,5,4,97.8,27,544,544,7,23,48,5,363,68,0.7,13.4
Trumaine Johnson,7067,CB,NYJ,7,0,11.4,76.0,99.0,9.3,7.0,0,0,1,4.0,22,50.3,53.0,29.5,56.3,73.4,87.4,1,29,0.0,0,1,4,103.8,19,195,197,6,20,25,1,250,72,1.4,13.2
Olivier Vernon,7074,ED,CLV,10,2,-1.0,100.0,6.0,15.0,15.0,0,0,0,0.0,8,71.9,80.4,89.7,75.7,68.6,34.6,0,-1,50.0,3,0,0,79.2,1,17,282,4,1,1,0,-1,0,-0.1,-1.0
Demario Davis,7079,LB,NO,17,3,3.8,75.0,75.0,8.5,6.4,1,1,10,13.2,20,88.3,90.3,54.5,82.5,82.1,89.4,1,23,7.0,4,9,4,87.4,57,529,705,25,50,76,2,356,241,0.7,6.2
Tyrone Crawford,7083,DI,DAL,4,0,,,1.5,,,0,0,0,,9,61.9,53.4,81.2,58.8,44.1,27.1,0,,0.0,0,0,0,0.0,0,1,65,2,1,0,0,0,0,0.0,
Mohamed Sanu,7084,WR,NE,1,0,,,100.0,,,1,0,0,,19,60.0,62.5,64.1,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
Akiem Hicks,7090,DI,CHI,5,0,,,1.5,,,0,0,0,,6,55.5,76.7,83.4,63.3,81.6,30.0,0,,,0,0,0,0.0,0,2,133,1,0,0,0,0,0,0.0,
Nigel Bradham,7105,LB,PHI,13,8,7.0,81.4,88.0,12.6,10.2,0,1,4,9.3,24,73.2,64.6,85.9,56.9,48.3,42.5,1,25,18.4,7,3,0,88.0,35,471,535,6,23,43,0,320,134,0.7,9.1
Kyle Wilber,7113,LB,OAK,6,0,5.0,0.0,50.0,,8.0,0,0,2,100.0,23,74.7,60.0,0.0,54.7,58.0,74.9,0,,0.0,0,1,1,39.6,0,17,34,0,1,2,0,0,0,0.0,
Coty Sensabaugh,7115,CB,WAS,5,1,9.8,72.7,93.9,10.9,7.9,0,0,0,0.0,32,52.2,50.9,80.9,49.0,51.8,82.2,0,31,0.0,0,0,1,135.8,8,92,98,2,8,11,1,113,32,1.3,14.1
Tahir Whitehead,7135,LB,OAK,16,5,7.6,81.4,93.3,9.9,8.0,1,0,0,0.0,23,38.9,53.2,62.6,57.6,72.7,68.7,0,47,4.1,2,0,2,150.4,48,517,554,10,42,59,7,626,311,1.3,13.0
Najee Goode,7137,LB,JAX,7,2,2.1,75.0,94.5,8.0,6.0,0,0,2,8.3,15,47.5,39.0,79.7,68.1,34.1,27.7,0,21,20.0,3,2,0,109.4,18,155,164,3,10,24,1,178,144,1.2,9.9
Jack Crawford,7151,DI,ATL,16,1,6.0,50.0,3.3,9.0,4.5,0,0,2,100.0,2,67.1,49.6,53.3,53.7,45.5,67.5,0,7,20.0,1,2,2,58.3,1,9,271,1,3,2,0,7,1,0.8,7.0
Danny Trevathan,7177,LB,CHI,9,2,2.6,87.5,87.7,8.2,7.2,0,0,0,0.0,6,50.3,61.9,51.5,77.3,70.9,72.0,0,33,7.7,2,0,1,111.7,35,307,350,10,22,40,1,352,266,1.2,10.1
Nate Ebner,7193,S,NE,1,0,,,100.0,,,0,0,0,,19,60.0,62.4,61.5,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Nate Stupar,7214,LB,NYG,2,0,4.4,100.0,94.4,3.4,3.4,0,0,0,0.0,21,28.3,27.7,73.9,58.9,48.4,26.5,0,23,33.3,1,0,0,116.7,5,17,18,1,2,5,0,60,38,3.5,12.0
Rodney McLeod,7271,S,PHI,17,5,10.0,50.0,95.2,40.0,20.0,0,1,4,12.5,24,71.9,67.2,68.7,64.1,54.2,55.0,2,31,13.3,6,4,1,49.3,16,677,711,10,34,32,1,163,57,0.3,10.2
Michael Thomas,7279,S,NYG,16,4,6.8,82.6,90.6,9.7,8.0,0,1,3,13.0,21,65.7,56.4,34.7,46.2,42.0,65.5,0,28,7.1,2,3,1,130.1,19,192,212,7,22,23,2,190,80,1.0,10.0
Vontaze Burfict,7280,LB,OAK,4,0,4.3,69.2,85.5,9.4,6.5,0,0,1,7.7,23,66.3,62.2,0.0,79.2,53.2,31.4,0,24,23.1,3,1,1,79.6,9,94,110,6,10,13,0,62,55,0.7,6.9
Tashaun Gipson Sr.,7288,S,HST,14,0,8.9,73.1,96.8,26.5,19.3,0,1,4,15.4,13,64.5,59.5,61.4,50.5,49.2,51.1,3,44,10.7,3,4,2,66.5,19,543,561,4,25,26,0,269,118,0.5,14.2
L.J. Fort,7292,LB,BLT,12,1,3.7,77.8,71.5,8.1,6.3,0,1,2,11.1,3,67.6,73.5,0.0,84.8,66.6,58.9,0,23,8.3,1,2,2,98.1,14,118,165,7,10,18,0,136,116,1.2,9.7
Julian Stanford,7372,LB,BUF,1,1,4.0,100.0,82.4,27.0,27.0,0,0,0,0.0,4,75.9,66.6,76.9,63.8,46.5,39.3,0,5,0.0,0,0,0,87.5,1,28,34,1,1,1,0,5,1,0.2,5.0
