player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Damion Square,8042,DI,LAC,18,3,,,0.3,,,1,0,0,,27,77.8,50.0,43.4,52.1,51.9,59.8,0,,28.6,2,0,4,0.0,0,1,325,5,2,0,0,0,0,0.0,
Daren Bates,8077,LB,TEN,7,1,2.3,100.0,81.3,6.3,6.3,0,0,0,0.0,31,44.4,48.2,95.6,49.9,71.4,51.4,0,24,20.0,1,0,0,117.7,4,26,32,1,3,4,0,49,40,2.0,12.3
Rontez Miles,8102,S,NYJ,4,0,6.0,100.0,98.0,45.0,45.0,0,0,0,0.0,22,65.3,72.3,78.0,60.0,75.9,67.2,0,8,0.0,0,0,0,100.0,1,48,49,0,4,1,0,8,2,0.2,8.0
A.J. Bouye,8110,CB,JAX,13,1,9.7,67.2,100.0,11.5,7.8,1,1,7,11.5,15,79.3,75.7,38.8,,58.5,63.1,1,35,4.4,2,6,5,79.7,41,512,512,10,42,61,0,417,108,0.9,10.2
Jahleel Addae,8117,S,LAC,18,10,9.4,79.3,98.9,29.6,23.5,0,1,2,6.9,27,58.3,60.5,49.7,84.1,63.3,70.2,1,82,8.9,5,1,4,114.9,23,728,736,5,41,29,1,356,177,0.5,15.5
Josh Martin,8138,ED,NYJ,1,0,,,41.7,,,0,0,0,,22,61.8,66.5,73.9,53.0,70.6,69.9,0,,,0,0,0,0.0,0,5,12,0,0,0,0,0,0,0.0,
Lerentee McCray,8159,ED,JAX,12,0,6.0,100.0,2.7,2.0,2.0,0,0,0,0.0,15,54.9,64.9,84.1,74.7,48.9,26.5,0,42,,0,0,0,118.8,1,2,75,1,0,1,0,42,36,21.0,42.0
Abry Jones,8177,DI,JAX,15,3,,,0.4,,,0,0,0,,15,67.3,68.6,73.2,56.0,68.4,63.1,0,,0.0,0,0,1,0.0,0,1,255,4,3,0,0,0,0,0.0,
Benson Mayowa,8196,ED,ARZ,15,1,5.0,0.0,6.7,,19.0,1,0,0,0.0,1,68.6,72.8,68.3,67.6,64.5,57.8,0,,0.0,0,0,2,39.6,0,21,313,8,5,1,0,0,0,0.0,
Bradley McDougald,8220,S,SEA,17,3,4.7,81.5,97.4,10.6,8.7,0,3,6,9.2,29,76.4,74.7,85.5,48.4,70.1,86.0,3,54,1.8,1,5,1,106.5,53,590,606,12,52,65,5,522,325,0.9,9.8
Ray-Ray Armstrong,8271,LB,CLV,8,0,3.2,92.9,94.9,9.3,8.6,2,0,0,0.0,8,47.2,49.7,0.0,82.0,60.7,64.1,0,23,25.0,2,0,2,133.9,13,130,137,2,6,14,1,146,110,1.2,11.2
Adam Thielen,8288,WR,MIN,1,0,,,100.0,,,0,0,0,,18,60.7,70.2,60.0,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
Will Compton,8308,LB,TEN,5,0,6.0,33.3,81.4,32.0,10.7,0,1,1,33.3,31,85.3,76.9,78.4,51.3,60.5,62.0,0,7,0.0,0,1,0,42.4,1,35,43,0,1,3,0,7,4,0.2,7.0
Rashaan Melvin,8334,CB,OAK,14,0,11.7,58.8,98.9,8.3,4.9,1,1,7,10.3,23,56.3,60.5,54.0,88.8,73.0,76.9,1,89,4.9,2,5,4,101.6,40,353,357,6,39,68,4,604,218,1.8,15.1
Tony Jefferson,8361,S,BLT,15,3,8.8,76.0,94.7,14.1,10.7,0,0,4,8.0,3,70.3,71.2,43.0,60.8,74.2,68.7,1,48,9.4,5,3,5,115.8,38,571,603,19,45,50,3,465,179,0.9,12.2
Brandon Copeland,8378,ED,NYJ,16,2,1.8,60.0,13.1,16.0,9.6,0,0,1,20.0,22,87.8,67.4,74.6,56.2,67.3,57.8,0,7,22.2,2,1,1,64.6,3,54,411,7,5,5,0,13,9,0.3,4.3
Jeff Heath,8396,S,DAL,18,3,6.2,75.0,99.1,15.4,11.6,0,3,5,8.9,9,59.1,56.4,89.8,51.3,48.9,30.0,1,51,12.5,6,5,1,101.6,42,680,686,10,39,56,2,437,248,0.7,10.4
Chris Banjo,8419,S,NO,8,0,20.8,25.0,95.0,33.0,8.3,0,0,0,0.0,20,50.2,49.4,75.4,69.7,59.0,52.5,2,17,0.0,0,0,0,5.2,1,38,40,0,3,4,0,17,18,0.5,17.0
Cody Davis,8458,S,JAX,1,0,,,100.0,,,0,0,0,,15,60.8,46.9,69.0,,52.4,23.8,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Jordan Dangerfield,8468,S,PIT,4,0,,,100.0,,,0,0,0,,25,72.7,75.8,75.2,,65.3,58.9,0,,0.0,0,0,0,0.0,0,37,37,0,1,0,0,0,0,0.0,
Brynden Trawick,8471,S,TEN,1,0,,,100.0,,,0,0,0,,31,60.0,77.9,60.2,60.0,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Nickell Robey-Coleman,8483,CB,LA,19,5,5.8,59.2,99.8,11.1,6.6,1,1,12,16.9,26,80.8,79.8,55.4,59.1,70.3,66.7,1,44,12.5,5,6,4,84.5,42,496,497,12,30,71,4,344,210,0.7,8.2
Wes Horton,8484,ED,CAR,16,0,,,1.5,,,0,0,0,,5,60.4,42.5,36.3,47.5,49.2,30.1,0,,100.0,3,0,4,0.0,0,4,272,1,0,0,0,0,0,0.0,
LaRoy Reynolds,8500,LB,PHI,4,0,6.0,100.0,25.0,1.0,1.0,0,0,0,0.0,24,60.0,33.2,70.3,56.6,62.7,71.4,0,1,,0,0,0,118.8,1,1,4,0,0,1,1,1,0,1.0,1.0
Deon Lacey,8512,LB,BUF,1,0,,,100.0,,,0,0,0,,4,67.7,72.7,73.6,,63.7,71.4,0,,0.0,0,0,0,0.0,0,9,9,0,1,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,HST,16,0,2.0,0.0,4.8,,30.0,1,0,1,100.0,13,87.2,87.2,0.0,78.8,90.8,61.2,0,,25.0,1,0,15,39.6,0,31,644,10,3,1,0,0,0,0.0,
Khalil Mack,8640,ED,CHI,15,0,4.2,100.0,12.0,10.8,10.8,0,0,0,0.0,6,73.9,90.8,81.1,86.4,87.5,51.6,1,29,50.0,5,0,2,72.2,6,69,574,13,5,6,0,65,40,1.0,10.8
Mike Evans,8642,WR,TB,2,0,50.0,0.0,100.0,,2.0,1,0,1,100.0,30,80.3,85.6,65.6,,,,0,,,0,1,5,39.6,0,3,3,0,0,1,0,0,0,0.0,
Anthony Barr,8644,LB,MIN,13,0,3.8,73.3,78.4,16.0,11.8,0,0,1,3.3,18,60.6,70.9,42.8,79.7,72.8,81.1,0,70,10.0,2,0,2,125.3,22,374,477,7,18,30,3,207,167,0.6,9.4
Kyle Fuller,8649,CB,CHI,17,5,11.2,61.1,99.9,10.2,6.2,1,1,17,15.0,6,82.3,81.4,88.1,58.6,65.8,71.5,7,43,7.7,4,13,3,69.2,69,745,746,8,43,113,4,819,264,1.2,11.9
C.J. Mosley,8652,LB,BLT,16,8,5.6,73.3,72.4,9.7,7.1,0,0,5,8.3,3,66.5,73.6,88.5,57.3,80.1,78.2,1,48,4.3,2,3,0,95.7,44,452,624,14,36,60,2,408,190,1.0,9.3
Ha Ha Clinton-Dix,8656,S,WAS,16,5,7.5,70.8,96.7,32.5,23.0,0,2,4,16.7,32,82.0,79.1,88.3,61.2,69.4,82.1,3,20,10.7,6,3,0,76.2,17,583,603,5,45,24,2,155,103,0.3,9.1
Dee Ford,8658,ED,KC,18,0,4.6,83.3,14.6,9.6,8.0,0,0,0,0.0,16,57.8,87.6,40.6,91.1,67.3,67.9,0,46,27.3,3,0,7,138.2,10,107,733,19,8,12,1,126,89,1.3,12.6
Darqueze Dennard,8659,CB,CIN,13,6,8.4,75.0,97.7,8.4,6.3,0,0,4,6.3,7,60.7,68.6,85.1,57.3,90.5,83.7,0,49,3.9,2,3,1,106.5,48,421,431,13,43,64,1,564,224,1.4,11.8
Deone Bucannon,8662,LB,ARZ,10,2,3.5,71.4,84.0,9.7,7.0,0,0,1,4.8,1,43.0,45.3,39.6,67.2,51.4,68.9,0,52,7.7,1,0,2,120.5,15,152,181,2,10,21,1,217,163,1.5,14.5
Jimmie Ward,8665,S,SF,9,2,14.1,63.6,98.1,17.1,10.9,0,0,3,13.6,28,51.3,55.2,84.2,48.0,75.7,90.3,0,60,5.9,1,0,0,139.6,14,253,258,2,14,22,4,237,66,1.0,16.9
Bradley Roby,8666,CB,DEN,15,2,11.1,65.1,100.0,10.1,6.6,3,1,11,13.3,10,58.6,59.9,66.4,,65.2,54.6,1,97,8.9,4,9,5,115.9,54,591,591,9,39,83,6,807,317,1.5,14.9
Demarcus Lawrence,8669,ED,DAL,18,0,,,3.2,,,0,0,0,,9,66.7,88.0,37.4,82.7,81.7,55.0,1,,44.4,4,0,7,0.0,0,18,554,16,5,0,0,0,0,0.0,
Kyle Van Noy,8675,LB,NE,19,6,4.5,83.9,56.2,8.9,7.4,1,1,2,3.6,19,67.3,70.4,81.6,67.2,66.0,62.3,1,33,14.3,7,1,1,101.0,47,439,781,22,36,56,1,482,345,1.2,10.3
Lamarcus Joyner,8676,S,LA,18,5,9.5,69.2,98.6,35.8,24.8,0,0,1,3.8,26,70.9,73.1,66.6,85.2,74.8,89.9,1,43,1.9,1,1,3,107.5,18,684,694,10,47,26,2,238,87,0.4,13.2
Stephon Tuitt,8681,DI,PIT,14,0,2.0,100.0,0.2,1.0,1.0,0,0,0,0.0,25,60.1,81.9,68.1,68.5,86.4,80.0,0,8,0.0,0,0,3,100.0,1,1,480,6,2,1,0,8,6,8.0,8.0
Trent Murphy,8682,ED,BUF,13,2,0.2,60.0,6.7,6.0,3.6,0,0,0,0.0,4,77.2,57.4,62.0,60.4,48.0,35.4,0,9,50.0,3,0,2,67.1,3,18,270,4,1,5,0,18,21,1.0,6.0
Jeremiah Attaochu,8685,ED,NYJ,10,0,,,5.5,,,2,0,0,,22,63.9,67.8,18.5,69.5,66.0,54.7,0,,,0,0,2,0.0,0,6,110,2,0,0,0,0,0,0.0,
Christian Kirksey,8706,LB,CLV,7,1,4.0,77.8,81.2,8.1,6.3,0,0,3,8.3,8,49.2,44.7,84.3,49.2,45.2,43.8,2,50,25.0,6,2,2,105.1,28,242,298,2,17,36,2,372,281,1.6,13.3
Preston Brown,8708,LB,CIN,7,1,4.7,75.8,95.1,7.3,5.5,0,0,1,3.0,7,57.0,53.6,82.9,49.4,52.6,78.4,2,20,10.0,2,1,0,83.3,25,195,205,7,17,33,1,263,174,1.4,10.5
Jay Bromley,8709,DI,NO,2,2,,,7.1,,,0,0,0,,20,59.4,48.4,0.0,62.4,56.9,40.7,0,,0.0,0,0,1,0.0,0,1,14,0,0,0,0,0,0,0.0,
Terrence Brooks,8714,S,NYJ,3,1,,,97.9,,,0,0,1,,22,81.4,72.1,0.0,60.0,38.2,56.1,0,,0.0,0,1,1,0.0,0,47,48,1,3,0,0,0,0,0.0,
Dexter McDougle,8715,CB,PHI,2,2,7.9,77.8,95.6,12.1,9.4,0,0,0,0.0,24,54.2,56.4,78.6,68.3,63.1,33.6,0,24,25.0,2,0,0,106.5,7,87,91,0,4,9,0,86,41,1.0,12.3
Kareem Martin,8719,ED,NYG,16,2,4.8,100.0,13.4,7.3,7.3,0,0,1,16.7,21,55.4,61.0,89.9,58.0,60.9,31.6,0,31,22.2,2,0,0,116.7,6,46,344,3,5,6,0,72,43,1.6,12.0
Phillip Gaines,8722,CB,CLV,9,1,12.6,63.6,98.7,10.0,6.4,0,0,2,6.1,8,56.8,67.3,85.4,67.9,91.1,82.6,0,29,5.3,1,1,3,101.2,21,228,231,3,17,33,1,285,50,1.4,13.6
Bashaud Breeland,8737,CB,GB,7,1,11.1,59.4,94.3,9.1,5.4,0,0,4,12.5,12,57.2,58.5,30.7,57.2,67.6,56.3,2,41,13.3,2,3,5,59.8,19,182,193,3,12,32,0,263,123,1.5,13.8
Cassius Marsh,8743,ED,SF,16,1,4.8,70.0,11.7,6.6,4.6,0,0,0,0.0,28,52.6,58.1,41.7,62.3,58.9,41.5,0,14,20.0,2,0,4,77.9,7,49,419,11,7,10,0,42,34,0.9,6.0
DaQuan Jones,8747,DI,TEN,16,0,,,1.4,,,1,0,0,,31,42.6,63.3,53.0,60.0,66.9,49.6,0,,100.0,1,0,3,0.0,0,4,294,0,0,0,0,0,0,0.0,
Aaron Colvin,8749,CB,HST,8,3,7.3,78.8,97.4,8.0,6.3,2,0,2,6.1,13,53.3,52.2,82.1,52.3,47.6,64.3,0,23,7.4,2,1,4,117.3,26,226,232,6,22,33,2,241,117,1.2,9.3
Anthony Hitchens,8754,LB,KC,17,8,3.5,88.7,90.2,8.8,7.8,1,0,1,1.4,16,51.0,37.5,67.9,58.4,29.2,71.7,0,36,10.0,6,0,4,122.9,63,591,655,14,46,71,4,638,424,1.2,10.1
Walt Aikens,8760,S,MIA,7,0,18.5,100.0,100.0,9.5,9.5,0,0,0,0.0,17,55.7,54.0,76.3,,54.6,27.5,1,37,50.0,1,0,0,118.8,2,21,21,0,1,2,1,49,12,2.6,24.5
Pierre Desir,8762,CB,IND,17,10,10.8,57.8,99.9,13.3,7.7,1,1,11,13.3,14,73.9,77.7,71.2,59.5,90.3,90.3,1,74,3.1,2,10,2,84.8,48,681,682,10,53,83,2,627,211,1.0,13.1
Tre Boston,8763,S,ARZ,14,3,7.0,60.0,96.5,27.2,16.3,0,1,7,23.3,1,78.2,74.1,24.0,68.9,66.7,69.5,3,22,9.5,4,7,4,61.0,18,521,540,4,35,30,2,189,80,0.4,10.5
Dontae Johnson,8764,CB,ARZ,1,0,,,100.0,,,0,0,0,,1,50.3,47.9,72.8,,52.5,26.6,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Kevin Pierre-Louis,8767,LB,NYJ,5,1,7.8,80.0,75.0,5.5,4.4,0,0,1,20.0,22,62.6,72.0,73.1,76.3,63.8,38.0,0,19,33.3,2,1,0,93.3,4,24,32,2,3,5,0,32,11,1.5,8.0
Nevin Lawson,8768,CB,DET,15,5,11.1,62.5,99.0,10.7,6.7,0,2,5,6.9,11,54.7,60.6,20.6,66.1,88.8,84.9,0,37,6.1,2,3,9,110.2,45,512,517,7,26,72,5,568,196,1.2,12.6
Brent Urban,8769,DI,BLT,17,0,5.0,100.0,1.4,5.0,5.0,0,0,0,0.0,3,55.6,70.8,87.2,55.7,79.7,62.9,0,12,20.0,1,0,0,116.7,1,5,350,3,4,1,0,12,7,2.4,12.0
Telvin Smith Sr.,8779,LB,JAX,16,7,4.6,76.3,92.4,8.8,6.7,0,0,2,2.5,15,65.2,63.7,26.6,68.4,61.7,47.9,2,53,13.0,9,1,3,98.5,61,575,622,18,53,80,3,591,431,1.1,9.7
Ricardo Allen,8782,S,ATL,3,0,7.0,61.5,98.5,15.8,9.7,0,1,2,15.4,2,80.2,77.5,81.4,56.8,54.3,66.5,1,18,0.0,0,2,0,40.9,8,135,137,2,12,13,0,61,30,0.5,7.6
Bene Benwikere,8783,CB,OAK,12,3,9.2,69.6,96.7,7.8,5.5,0,1,3,5.4,23,55.4,61.4,86.0,69.0,74.0,63.2,1,32,15.8,6,2,3,94.0,39,324,335,4,29,56,2,395,176,1.3,10.1
Aaron Lynch,8785,ED,CHI,13,0,11.3,66.7,14.0,16.0,10.7,0,0,0,0.0,6,82.3,72.8,26.3,59.1,85.0,73.7,1,35,25.0,1,0,3,109.7,2,33,236,4,3,3,1,41,20,1.3,20.5
Avery Williamson,8786,LB,NYJ,16,9,4.5,80.4,85.6,12.2,9.8,0,0,4,7.1,22,60.7,72.8,86.9,61.5,82.8,89.9,1,70,8.3,4,4,3,116.7,45,588,687,10,35,56,3,533,328,1.0,11.8
Nat Berhe,8787,S,PIT,2,0,7.8,100.0,96.4,6.5,6.5,0,0,1,25.0,25,43.7,43.7,74.0,56.3,60.6,29.0,0,14,33.3,1,1,0,110.4,4,27,28,0,2,4,0,42,11,1.6,10.5
Caraun Reid,8793,DI,DAL,12,0,,,1.6,,,0,0,0,,9,64.7,66.1,83.9,65.7,59.0,60.4,0,,33.3,1,0,0,0.0,0,2,129,3,2,0,0,0,0,0.0,
Chris Smith,8794,ED,CLV,16,0,,,2.7,,,0,0,0,,8,64.5,59.6,86.4,52.9,62.0,45.4,0,,25.0,1,0,0,0.0,0,5,186,2,3,0,0,0,0,0.0,
Devon Kennard,8809,ED,DET,15,3,0.2,83.3,16.5,15.6,13.0,0,0,0,0.0,11,66.9,60.9,81.9,50.0,68.5,69.7,0,16,22.2,2,0,2,130.6,5,84,509,9,4,6,1,35,37,0.4,7.0
Antone Exum Jr.,8817,S,SF,12,0,16.4,61.5,97.1,38.6,23.8,1,0,6,46.2,28,63.5,65.3,0.0,65.7,74.4,45.9,1,35,27.8,5,5,5,92.5,8,335,345,1,13,13,1,142,43,0.5,17.8
E.J. Gaines,8823,CB,CLV,4,0,14.3,50.0,98.3,12.2,6.1,0,1,2,11.1,8,62.5,58.7,82.5,56.9,41.1,29.5,1,44,23.1,3,2,0,52.3,9,115,117,1,10,18,0,137,52,1.2,15.2
Zach Moore,8833,ED,ARZ,16,0,2.0,100.0,2.5,1.5,1.5,0,0,0,0.0,1,41.5,56.1,86.6,62.3,60.1,46.5,0,16,50.0,1,0,0,118.8,2,3,121,4,1,2,0,27,23,9.0,13.5
Marquis Flowers,8846,LB,WAS,1,0,,,100.0,,,0,0,0,,32,62.5,76.9,74.2,,71.4,69.9,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Andre Hal,8850,S,HST,9,0,16.4,60.0,98.7,74.3,44.6,0,0,1,20.0,13,70.9,72.9,79.9,73.2,63.4,30.0,3,16,20.0,2,1,0,74.6,3,230,233,2,8,5,2,27,5,0.1,9.0
T.J. Carrie,8853,CB,CLV,16,1,10.1,62.1,98.7,10.5,6.5,0,2,9,10.3,8,63.9,66.9,89.0,71.7,72.1,68.2,1,40,9.1,5,6,9,78.2,54,604,612,10,49,87,0,609,256,1.1,11.3
Shamar Stephen,8854,DI,SEA,16,0,,,0.4,,,1,0,0,,29,79.2,59.8,62.4,54.7,61.6,67.3,0,,0.0,0,0,2,0.0,0,1,278,2,2,0,0,0,0,0.0,
Beau Allen,8858,DI,TB,14,0,,,0.5,,,0,0,0,,30,59.5,54.1,68.1,57.7,53.6,27.1,0,,,0,0,1,0.0,0,1,182,0,0,0,0,0,0,0.0,
Shelby Harris,8869,DI,DEN,16,0,,,0.4,,,0,0,1,,10,74.9,90.0,69.2,70.6,78.3,77.7,1,,0.0,0,0,1,0.0,0,1,224,3,2,0,0,0,0,0.0,
Terrance Mitchell,8888,CB,CLV,8,1,8.8,54.9,99.3,9.3,5.1,0,1,5,9.8,8,64.3,64.0,85.9,56.3,58.6,69.9,1,40,3.6,1,4,2,77.9,28,280,282,7,26,51,2,308,166,1.2,11.0
Brock Coyle,8929,LB,SF,1,0,1.9,62.5,92.5,7.4,4.6,0,0,0,0.0,28,27.4,27.7,74.9,54.3,56.1,25.0,0,17,60.0,3,0,0,88.5,5,37,40,0,2,8,0,66,73,1.8,13.2
Kerry Wynn,8938,ED,NYG,14,2,,,0.3,,,1,0,0,,21,67.6,66.2,71.1,53.0,70.0,59.8,0,,15.4,2,0,1,0.0,0,1,290,8,9,0,0,0,0,0.0,
Denico Autry,8982,DI,IND,14,2,,,1.2,,,1,0,0,,14,69.0,69.2,25.4,64.8,68.9,52.3,0,,25.0,2,0,6,0.0,0,5,431,13,4,0,0,0,0,0.0,
Shaquil Barrett,9000,ED,DEN,13,0,7.7,80.0,22.6,4.4,3.5,0,0,1,10.0,10,57.1,74.0,57.4,72.5,73.4,58.6,0,35,12.5,1,1,1,127.1,8,37,164,7,7,10,1,65,38,1.9,8.1
Todd Davis,9007,LB,DEN,16,2,3.4,76.8,90.2,9.4,7.2,1,0,6,10.7,10,67.7,70.6,37.1,68.8,70.6,61.7,1,30,9.1,4,5,5,102.4,43,433,480,16,38,56,2,428,321,1.1,10.0
Christian Jones,9020,LB,DET,16,1,3.1,93.5,76.6,8.4,7.9,1,2,4,12.9,11,59.8,64.8,87.4,52.8,68.9,78.4,0,20,4.3,1,2,1,119.2,29,256,334,7,21,31,2,231,172,0.9,8.0
Malcolm Butler,9040,CB,TEN,16,1,13.2,63.7,98.9,8.8,5.6,3,0,12,13.2,31,69.8,67.1,20.3,79.4,54.0,58.9,3,75,8.9,5,6,7,102.7,58,538,544,9,50,91,7,778,211,1.5,13.4
Adarius Taylor,9074,LB,TB,15,1,4.3,83.3,89.4,10.9,9.1,0,1,4,13.3,30,49.6,41.1,58.1,56.1,38.9,64.9,1,32,5.3,1,4,2,132.6,25,288,322,8,17,30,4,290,192,1.1,11.6
Kenny Ladler,9103,S,NYG,2,0,6.5,100.0,94.4,8.5,8.5,0,0,0,0.0,21,59.6,54.1,73.3,59.5,60.0,77.2,0,18,0.0,0,0,0,118.8,2,17,18,1,1,2,0,26,13,1.5,13.0
Marcus Williams,9115,CB,CHI,3,0,17.5,75.0,100.0,6.7,5.0,0,0,1,25.0,6,78.0,77.5,74.7,,62.8,78.0,0,18,0.0,0,1,0,91.7,3,22,22,2,4,4,0,26,3,1.3,8.7
Tyler Patmon,9135,CB,JAX,7,2,9.1,72.2,93.6,10.7,7.7,0,0,1,5.6,15,58.0,60.2,82.0,76.1,58.4,57.1,0,33,7.1,1,0,0,92.6,13,147,157,2,11,18,0,131,65,0.9,10.1
Adrian Phillips,9177,S,LAC,18,9,9.9,56.7,98.6,13.6,7.7,0,0,8,11.9,27,67.5,66.0,60.9,50.8,62.2,82.5,2,68,8.7,4,8,1,86.9,38,556,564,8,33,67,3,564,301,1.1,14.8
C.J. Goodwin,9243,CB,DAL,1,0,18.0,100.0,100.0,2.0,2.0,0,0,0,0.0,9,37.0,30.0,68.9,,60.0,,0,27,,0,0,0,118.8,1,2,2,0,0,1,0,27,9,13.5,27.0
Daniel Sorensen,9253,S,KC,9,3,5.8,71.4,93.0,13.0,9.3,0,0,2,7.1,16,64.9,60.8,50.3,59.8,52.2,64.7,2,40,9.1,2,1,2,88.4,20,280,301,5,17,28,2,220,109,0.8,11.0
Brandon Dunn,9262,DI,HST,15,2,,,7.1,,,0,0,0,,13,71.2,62.1,69.3,48.6,65.8,57.8,1,,37.5,3,0,1,0.0,0,14,198,2,3,0,0,0,0,0.0,
Joe Thomas,9272,LB,DAL,7,0,2.1,85.7,87.8,6.0,5.1,0,0,0,0.0,9,62.1,61.7,77.0,63.2,57.8,57.5,0,19,0.0,0,0,0,101.8,6,36,41,4,5,7,0,59,43,1.6,9.8
Mike Pennel,9316,DI,NYJ,16,1,1.0,0.0,2.0,,3.0,1,0,0,0.0,22,65.9,86.2,32.2,74.5,86.0,55.7,0,,0.0,0,0,3,39.6,0,3,147,1,1,1,0,0,0,0.0,
K'Waun Williams,9332,CB,SF,14,2,5.1,73.3,92.9,10.8,7.9,1,0,2,4.4,28,66.0,66.7,21.9,62.4,73.7,60.0,0,67,13.9,5,2,6,107.4,33,380,409,9,29,45,2,317,191,0.9,9.6
Dante Fowler Jr.,9436,ED,LA,18,0,0.8,50.0,6.1,15.0,7.5,2,0,0,0.0,26,71.6,66.3,42.6,68.4,59.0,31.8,0,12,37.5,3,0,5,60.4,2,31,511,8,5,4,0,16,7,0.5,8.0
Leonard Williams,9439,DI,NYJ,16,1,,,0.4,,,0,0,0,,22,58.7,77.1,55.8,71.4,76.3,46.9,0,,60.0,3,0,5,0.0,0,2,543,6,1,0,0,0,0,0.0,
Vic Beasley Jr.,9441,ED,ATL,16,0,1.0,87.5,5.7,3.7,3.3,5,0,0,0.0,2,38.2,42.2,9.8,55.8,47.3,24.1,0,15,70.0,7,0,10,101.0,7,28,488,7,3,8,0,66,58,2.5,9.4
Trae Waynes,9444,CB,MIN,14,2,13.5,66.7,99.8,11.3,7.5,0,2,8,14.8,18,64.6,69.1,85.9,58.4,84.5,84.4,1,47,8.8,3,6,3,95.4,36,432,433,8,29,54,2,429,90,1.1,11.9
Danny Shelton,9445,DI,NE,15,0,,,0.5,,,0,0,0,,19,59.9,76.1,86.3,63.2,76.3,35.6,0,,,0,0,0,0.0,0,1,196,0,0,0,0,0,0,0.0,
Kevin Johnson,9449,CB,HST,1,2,7.0,80.0,100.0,9.8,7.8,0,0,0,0.0,13,47.7,46.1,77.5,,46.6,28.4,0,14,33.3,2,0,1,139.6,4,41,41,0,2,5,2,40,21,1.0,10.0
Arik Armstead,9450,ED,SF,16,0,,,0.3,,,1,0,0,,28,52.4,74.2,44.8,68.2,77.5,56.5,0,,50.0,4,0,4,0.0,0,1,329,5,4,0,0,0,0,0.0,
Marcus Peters,9451,CB,LA,19,5,11.2,68.5,99.9,10.4,7.1,2,0,12,13.0,26,60.6,62.1,51.2,56.8,71.3,66.9,3,72,10.4,5,8,8,109.7,63,694,695,11,38,92,6,936,312,1.4,14.9
Bud Dupree,9455,ED,PIT,16,0,3.2,92.3,17.6,7.7,7.1,0,0,0,0.0,25,67.0,60.4,15.4,61.0,65.0,61.8,1,21,11.8,2,0,8,92.6,12,100,569,9,15,13,1,101,60,1.1,8.4
Shane Ray,9456,ED,DEN,11,0,8.0,100.0,8.6,4.7,4.7,0,0,0,0.0,10,39.0,58.3,85.1,61.8,58.1,52.0,0,31,25.0,1,0,0,118.8,3,14,163,2,3,3,0,44,20,3.1,14.7
Shaq Thompson,9458,LB,CAR,14,5,4.1,87.2,78.8,6.5,5.7,0,0,3,6.4,5,61.7,68.7,85.9,62.4,73.9,65.6,0,30,11.6,5,1,0,102.2,41,283,359,15,33,47,1,321,177,1.2,7.8
Byron Jones,9460,CB,DAL,18,4,14.5,55.4,99.7,14.5,8.0,1,0,16,19.3,9,80.4,79.9,52.9,56.3,75.5,77.7,0,53,5.2,3,11,7,92.6,46,699,701,13,51,83,3,644,135,1.0,14.0
Damarious Randall,9463,S,CLV,15,5,12.5,65.7,98.1,27.4,18.0,0,1,5,14.3,8,71.4,72.8,66.6,51.8,79.0,70.6,4,42,17.2,10,5,1,68.8,23,668,681,7,43,35,2,273,99,0.4,11.9
Stephone Anthony,9464,LB,MIA,5,0,,,100.0,,,0,0,0,,17,65.1,47.4,71.6,,44.7,73.3,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Landon Collins,9466,S,NYG,12,12,8.0,76.7,94.6,12.6,9.7,0,0,3,7.0,21,68.2,70.9,83.6,70.8,69.5,65.4,0,46,9.3,5,3,2,127.8,33,454,480,11,37,43,3,397,178,1.0,12.0
Preston Smith,9471,ED,WAS,16,1,2.3,83.3,9.8,5.0,4.2,0,0,0,0.0,32,76.2,76.3,75.2,68.4,72.0,69.4,1,11,16.7,2,0,3,48.6,10,51,519,7,9,12,0,48,27,1.0,4.8
Eddie Goldman,9472,DI,CHI,17,0,,,0.3,,,0,0,0,,6,51.7,87.9,87.2,69.1,90.0,53.3,0,,66.7,2,0,0,0.0,0,1,376,4,1,0,0,0,0,0.0,
Benardrick McKinney,9476,LB,HST,17,6,6.4,70.2,87.6,15.4,10.8,0,0,5,10.6,13,70.6,80.5,67.3,63.6,87.6,77.3,1,43,9.8,4,3,1,96.6,33,535,611,12,31,47,2,346,203,0.7,10.5
